ward,precinct,total,Barack Obama,Barack Obama Percent,Daniel W. Hynes,Daniel W. Hynes Percent,Gery Chico,Gery Chico Percent,Maria Pappas,Maria Pappas Percent,M. Blair Hull,M. Blair Hull Percent,Joyce Washington,Joyce Washington Percent,Nancy Skinner,Nancy Skinner Percent,precinct_id
18,42,172,144,83.72,17,9.88,3,1.74,2,1.16,3,1.74,2,1.16,1,0.58,18042
18,43,153,73,47.71,35,22.88,22,14.38,13,8.5,7,4.58,2,1.31,1,0.65,18043
18,44,125,99,79.2,7,5.6,5,4.0,4,3.2,8,6.4,2,1.6,0,0.0,18044
18,45,273,254,93.04,4,1.47,5,1.83,4,1.47,3,1.1,2,0.73,1,0.37,18045
18,46,243,213,87.65,4,1.65,0,0.0,2,0.82,10,4.12,13,5.35,1,0.41,18046
18,47,189,151,79.89,17,8.99,5,2.65,5,2.65,7,3.7,4,2.12,0,0.0,18047
18,48,125,33,26.4,67,53.6,10,8.0,12,9.6,3,2.4,0,0.0,0,0.0,18048
18,49,198,166,83.84,13,6.57,5,2.53,10,5.05,2,1.01,2,1.01,0,0.0,18049
18,50,243,195,80.25,17,7.0,6,2.47,3,1.23,9,3.7,12,4.94,1,0.41,18050
18,51,140,129,92.14,2,1.43,0,0.0,1,0.71,4,2.86,3,2.14,1,0.71,18051
18,52,225,211,93.78,5,2.22,0,0.0,2,0.89,4,1.78,3,1.33,0,0.0,18052
18,53,198,186,93.94,4,2.02,2,1.01,2,1.01,3,1.52,1,0.51,0,0.0,18053
18,54,250,220,88.0,12,4.8,3,1.2,1,0.4,9,3.6,4,1.6,1,0.4,18054
18,55,232,46,19.83,140,60.34,17,7.33,23,9.91,5,2.16,0,0.0,1,0.43,18055
18,56,211,128,60.66,39,18.48,23,10.9,10,4.74,8,3.79,0,0.0,3,1.42,18056
18,57,172,81,47.09,42,24.42,30,17.44,8,4.65,10,5.81,0,0.0,1,0.58,18057
18,58,176,154,87.5,11,6.25,1,0.57,1,0.57,8,4.55,1,0.57,0,0.0,18058
18,59,154,136,88.31,8,5.19,0,0.0,4,2.6,3,1.95,3,1.95,0,0.0,18059
18,60,251,219,87.25,24,9.56,0,0.0,2,0.8,3,1.2,3,1.2,0,0.0,18060
18,61,227,204,89.87,12,5.29,1,0.44,5,2.2,2,0.88,2,0.88,1,0.44,18061
18,62,178,161,90.45,8,4.49,1,0.56,3,1.69,3,1.69,2,1.12,0,0.0,18062
18,63,201,176,87.56,6,2.99,3,1.49,3,1.49,9,4.48,4,1.99,0,0.0,18063
18,64,178,71,39.89,67,37.64,26,14.61,7,3.93,7,3.93,0,0.0,0,0.0,18064
19,1,380,44,11.58,315,82.89,5,1.32,7,1.84,7,1.84,0,0.0,2,0.53,19001
19,2,295,198,67.12,87,29.49,1,0.34,0,0.0,6,2.03,1,0.34,2,0.68,19002
19,3,234,29,12.39,182,77.78,5,2.14,12,5.13,6,2.56,0,0.0,0,0.0,19003
19,4,263,34,12.93,188,71.48,8,3.04,23,8.75,10,3.8,0,0.0,0,0.0,19004
19,5,311,210,67.52,91,29.26,3,0.96,4,1.29,2,0.64,1,0.32,0,0.0,19005
19,6,230,45,19.57,172,74.78,4,1.74,6,2.61,3,1.3,0,0.0,0,0.0,19006
19,7,283,77,27.21,186,65.72,1,0.35,8,2.83,9,3.18,1,0.35,1,0.35,19007
19,8,227,28,12.33,181,79.74,4,1.76,7,3.08,6,2.64,0,0.0,1,0.44,19008
19,9,203,26,12.81,144,70.94,6,2.96,20,9.85,5,2.46,1,0.49,1,0.49,19009
19,10,407,233,57.25,153,37.59,7,1.72,6,1.47,6,1.47,1,0.25,1,0.25,19010
19,11,304,47,15.46,222,73.03,8,2.63,16,5.26,10,3.29,1,0.33,0,0.0,19011
19,12,304,33,10.86,237,77.96,6,1.97,18,5.92,8,2.63,0,0.0,2,0.66,19012
19,13,243,218,89.71,17,7.0,4,1.65,1,0.41,2,0.82,1,0.41,0,0.0,19013
19,14,171,14,8.19,145,84.8,0,0.0,9,5.26,3,1.75,0,0.0,0,0.0,19014
19,15,152,22,14.47,121,79.61,1,0.66,7,4.61,1,0.66,0,0.0,0,0.0,19015
19,16,345,39,11.3,267,77.39,16,4.64,15,4.35,6,1.74,0,0.0,2,0.58,19016
19,17,340,56,16.47,262,77.06,7,2.06,9,2.65,4,1.18,1,0.29,1,0.29,19017
19,18,335,143,42.69,173,51.64,12,3.58,3,0.9,2,0.6,0,0.0,2,0.6,19018
19,19,314,163,51.91,124,39.49,7,2.23,11,3.5,8,2.55,0,0.0,1,0.32,19019
19,20,272,196,72.06,64,23.53,6,2.21,3,1.1,2,0.74,1,0.37,0,0.0,19020
19,21,212,25,11.79,154,72.64,5,2.36,16,7.55,10,4.72,1,0.47,1,0.47,19021
19,22,342,161,47.08,152,44.44,14,4.09,8,2.34,7,2.05,0,0.0,0,0.0,19022
19,23,317,77,24.29,225,70.98,3,0.95,9,2.84,3,0.95,0,0.0,0,0.0,19023
19,24,232,24,10.34,185,79.74,4,1.72,11,4.74,8,3.45,0,0.0,0,0.0,19024
19,25,331,161,48.64,149,45.02,8,2.42,3,0.91,7,2.11,1,0.3,2,0.6,19025
19,26,314,129,41.08,162,51.59,8,2.55,4,1.27,8,2.55,1,0.32,2,0.64,19026
19,27,195,149,76.41,30,15.38,1,0.51,9,4.62,4,2.05,0,0.0,2,1.03,19027
19,28,340,310,91.18,21,6.18,0,0.0,4,1.18,3,0.88,2,0.59,0,0.0,19028
19,29,221,22,9.95,166,75.11,11,4.98,16,7.24,6,2.71,0,0.0,0,0.0,19029
19,30,244,27,11.07,191,78.28,5,2.05,16,6.56,4,1.64,0,0.0,1,0.41,19030
19,31,267,127,47.57,126,47.19,3,1.12,6,2.25,4,1.5,1,0.37,0,0.0,19031
19,32,343,61,17.78,254,74.05,4,1.17,17,4.96,5,1.46,0,0.0,2,0.58,19032
19,33,275,31,11.27,216,78.55,9,3.27,8,2.91,11,4.0,0,0.0,0,0.0,19033
19,34,308,120,38.96,169,54.87,5,1.62,8,2.6,6,1.95,0,0.0,0,0.0,19034
19,35,281,143,50.89,125,44.48,3,1.07,3,1.07,6,2.14,0,0.0,1,0.36,19035
19,36,321,267,83.18,42,13.08,3,0.93,5,1.56,1,0.31,2,0.62,1,0.31,19036
19,37,266,170,63.91,90,33.83,1,0.38,2,0.75,2,0.75,0,0.0,1,0.38,19037
19,38,357,261,73.11,67,18.77,8,2.24,16,4.48,4,1.12,1,0.28,0,0.0,19038
19,39,136,111,81.62,16,11.76,1,0.74,3,2.21,4,2.94,1,0.74,0,0.0,19039
19,40,275,142,51.64,115,41.82,7,2.55,6,2.18,2,0.73,2,0.73,1,0.36,19040
19,41,242,31,12.81,181,74.79,10,4.13,13,5.37,7,2.89,0,0.0,0,0.0,19041
19,42,227,170,74.89,43,18.94,5,2.2,2,0.88,4,1.76,3,1.32,0,0.0,19042
19,43,316,287,90.82,16,5.06,1,0.32,5,1.58,2,0.63,4,1.27,1,0.32,19043
19,44,209,37,17.7,143,68.42,8,3.83,11,5.26,9,4.31,0,0.0,1,0.48,19044
19,45,335,63,18.81,237,70.75,10,2.99,11,3.28,12,3.58,0,0.0,2,0.6,19045
19,46,434,51,11.75,353,81.34,8,1.84,11,2.53,8,1.84,1,0.23,2,0.46,19046
19,47,198,144,72.73,49,24.75,0,0.0,4,2.02,1,0.51,0,0.0,0,0.0,19047
19,48,201,190,94.53,5,2.49,0,0.0,3,1.49,1,0.5,2,1.0,0,0.0,19048
19,49,343,275,80.17,55,16.03,4,1.17,5,1.46,4,1.17,0,0.0,0,0.0,19049
19,50,287,259,90.24,16,5.57,2,0.7,6,2.09,3,1.05,1,0.35,0,0.0,19050
19,51,233,29,12.45,178,76.39,7,3.0,15,6.44,4,1.72,0,0.0,0,0.0,19051
19,52,196,37,18.88,138,70.41,7,3.57,8,4.08,4,2.04,0,0.0,2,1.02,19052
19,53,316,80,25.32,211,66.77,10,3.16,5,1.58,9,2.85,0,0.0,1,0.32,19053
19,54,219,27,12.33,174,79.45,2,0.91,8,3.65,7,3.2,1,0.46,0,0.0,19054
19,55,233,34,14.59,167,71.67,11,4.72,15,6.44,6,2.58,0,0.0,0,0.0,19055
19,56,367,186,50.68,153,41.69,14,3.81,9,2.45,3,0.82,0,0.0,2,0.54,19056
19,57,327,207,63.3,100,30.58,6,1.83,9,2.75,2,0.61,0,0.0,3,0.92,19057
19,58,268,18,6.72,216,80.6,5,1.87,18,6.72,10,3.73,1,0.37,0,0.0,19058
19,59,301,33,10.96,235,78.07,11,3.65,12,3.99,7,2.33,0,0.0,3,1.0,19059
19,60,283,258,91.17,18,6.36,1,0.35,3,1.06,1,0.35,1,0.35,1,0.35,19060
19,61,411,81,19.71,313,76.16,5,1.22,6,1.46,6,1.46,0,0.0,0,0.0,19061
19,62,305,73,23.93,213,69.84,3,0.98,5,1.64,8,2.62,1,0.33,2,0.66,19062
19,63,209,131,62.68,70,33.49,4,1.91,2,0.96,2,0.96,0,0.0,0,0.0,19063
19,64,368,241,65.49,110,29.89,1,0.27,7,1.9,5,1.36,4,1.09,0,0.0,19064
19,65,204,122,59.8,63,30.88,4,1.96,9,4.41,1,0.49,2,0.98,3,1.47,19065
19,66,246,229,93.09,10,4.07,0,0.0,1,0.41,3,1.22,3,1.22,0,0.0,19066
19,67,63,23,36.51,37,58.73,1,1.59,1,1.59,1,1.59,0,0.0,0,0.0,19067
20,1,182,166,91.21,2,1.1,0,0.0,3,1.65,7,3.85,3,1.65,1,0.55,20001
20,2,164,155,94.51,3,1.83,0,0.0,1,0.61,2,1.22,2,1.22,1,0.61,20002
20,3,198,184,92.93,1,0.51,0,0.0,2,1.01,5,2.53,4,2.02,2,1.01,20003
20,4,97,14,14.43,11,11.34,38,39.18,15,15.46,17,17.53,1,1.03,1,1.03,20004
20,5,115,106,92.17,2,1.74,0,0.0,3,2.61,1,0.87,3,2.61,0,0.0,20005
20,6,170,161,94.71,2,1.18,0,0.0,0,0.0,5,2.94,1,0.59,1,0.59,20006
20,7,102,84,82.35,4,3.92,2,1.96,2,1.96,3,2.94,6,5.88,1,0.98,20007
20,8,48,5,10.42,4,8.33,31,64.58,3,6.25,5,10.42,0,0.0,0,0.0,20008
20,9,164,151,92.07,2,1.22,1,0.61,0,0.0,7,4.27,2,1.22,1,0.61,20009
20,10,171,157,91.81,4,2.34,1,0.58,1,0.58,3,1.75,5,2.92,0,0.0,20010
20,11,111,94,84.68,4,3.6,0,0.0,1,0.9,6,5.41,5,4.5,1,0.9,20011
20,12,71,65,91.55,1,1.41,0,0.0,1,1.41,3,4.23,1,1.41,0,0.0,20012
20,13,44,36,81.82,1,2.27,0,0.0,0,0.0,4,9.09,2,4.55,1,2.27,20013
20,14,250,231,92.4,2,0.8,2,0.8,3,1.2,6,2.4,6,2.4,0,0.0,20014
20,15,48,10,20.83,4,8.33,20,41.67,5,10.42,9,18.75,0,0.0,0,0.0,20015
20,16,82,62,75.61,5,6.1,1,1.22,2,2.44,8,9.76,3,3.66,1,1.22,20016
20,17,166,146,87.95,6,3.61,0,0.0,2,1.2,5,3.01,6,3.61,1,0.6,20017
20,18,202,181,89.6,5,2.48,2,0.99,5,2.48,5,2.48,4,1.98,0,0.0,20018
20,19,85,77,90.59,1,1.18,1,1.18,1,1.18,1,1.18,4,4.71,0,0.0,20019
20,20,89,76,85.39,5,5.62,0,0.0,2,2.25,5,5.62,1,1.12,0,0.0,20020
20,21,55,10,18.18,3,5.45,23,41.82,7,12.73,11,20.0,1,1.82,0,0.0,20021
20,22,172,165,95.93,1,0.58,0,0.0,0,0.0,4,2.33,2,1.16,0,0.0,20022
20,23,204,181,88.73,2,0.98,2,0.98,2,0.98,8,3.92,9,4.41,0,0.0,20023
20,24,327,301,92.05,3,0.92,1,0.31,0,0.0,12,3.67,8,2.45,2,0.61,20024
20,25,107,97,90.65,2,1.87,1,0.93,3,2.8,2,1.87,2,1.87,0,0.0,20025
20,26,174,146,83.91,3,1.72,4,2.3,5,2.87,7,4.02,7,4.02,2,1.15,20026
20,27,115,106,92.17,2,1.74,0,0.0,1,0.87,3,2.61,2,1.74,1,0.87,20027
20,28,226,215,95.13,2,0.88,2,0.88,1,0.44,0,0.0,5,2.21,1,0.44,20028
20,29,161,150,93.17,2,1.24,0,0.0,3,1.86,3,1.86,3,1.86,0,0.0,20029
20,30,177,162,91.53,3,1.69,0,0.0,2,1.13,5,2.82,5,2.82,0,0.0,20030
20,31,171,157,91.81,0,0.0,3,1.75,3,1.75,6,3.51,2,1.17,0,0.0,20031
20,32,302,273,90.4,10,3.31,0,0.0,3,0.99,9,2.98,6,1.99,1,0.33,20032
20,33,214,191,89.25,4,1.87,1,0.47,3,1.4,8,3.74,5,2.34,2,0.93,20033
20,34,231,219,94.81,1,0.43,2,0.87,2,0.87,4,1.73,1,0.43,2,0.87,20034
20,35,99,85,85.86,4,4.04,1,1.01,2,2.02,3,3.03,3,3.03,1,1.01,20035
20,36,163,146,89.57,3,1.84,1,0.61,2,1.23,7,4.29,4,2.45,0,0.0,20036
20,37,134,123,91.79,1,0.75,0,0.0,2,1.49,5,3.73,2,1.49,1,0.75,20037
20,38,29,28,96.55,0,0.0,0,0.0,0,0.0,0,0.0,1,3.45,0,0.0,20038
20,39,153,136,88.89,2,1.31,0,0.0,2,1.31,9,5.88,4,2.61,0,0.0,20039
20,40,116,102,87.93,3,2.59,2,1.72,2,1.72,4,3.45,3,2.59,0,0.0,20040
20,41,13,5,38.46,1,7.69,5,38.46,0,0.0,1,7.69,1,7.69,0,0.0,20041
20,42,144,130,90.28,3,2.08,0,0.0,4,2.78,4,2.78,2,1.39,1,0.69,20042
20,43,64,16,25.0,4,6.25,27,42.19,5,7.81,12,18.75,0,0.0,0,0.0,20043
20,44,243,208,85.6,11,4.53,1,0.41,4,1.65,5,2.06,13,5.35,1,0.41,20044
20,45,26,21,80.77,1,3.85,0,0.0,2,7.69,2,7.69,0,0.0,0,0.0,20045
20,46,121,112,92.56,2,1.65,0,0.0,0,0.0,4,3.31,3,2.48,0,0.0,20046
20,47,113,103,91.15,2,1.77,0,0.0,1,0.88,5,4.42,2,1.77,0,0.0,20047
20,48,88,76,86.36,2,2.27,2,2.27,2,2.27,3,3.41,2,2.27,1,1.14,20048
20,49,163,152,93.25,1,0.61,1,0.61,1,0.61,4,2.45,3,1.84,1,0.61,20049
20,50,120,102,85.0,3,2.5,0,0.0,0,0.0,9,7.5,5,4.17,1,0.83,20050
20,51,43,6,13.95,3,6.98,21,48.84,7,16.28,4,9.3,0,0.0,2,4.65,20051
20,52,90,80,88.89,0,0.0,0,0.0,1,1.11,5,5.56,4,4.44,0,0.0,20052
20,53,26,25,96.15,1,3.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20053
20,54,119,106,89.08,3,2.52,0,0.0,2,1.68,4,3.36,4,3.36,0,0.0,20054
20,55,74,60,81.08,2,2.7,0,0.0,0,0.0,10,13.51,2,2.7,0,0.0,20055
21,1,359,339,94.43,2,0.56,2,0.56,5,1.39,6,1.67,5,1.39,0,0.0,21001
21,2,82,72,87.8,3,3.66,0,0.0,2,2.44,3,3.66,2,2.44,0,0.0,21002
21,3,362,335,92.54,6,1.66,2,0.55,3,0.83,10,2.76,6,1.66,0,0.0,21003
21,4,339,302,89.09,9,2.65,3,0.88,8,2.36,9,2.65,8,2.36,0,0.0,21004
21,5,244,228,93.44,5,2.05,1,0.41,3,1.23,4,1.64,2,0.82,1,0.41,21005
21,6,201,189,94.03,1,0.5,0,0.0,3,1.49,4,1.99,4,1.99,0,0.0,21006
21,7,266,244,91.73,3,1.13,0,0.0,4,1.5,9,3.38,6,2.26,0,0.0,21007
21,8,306,275,89.87,6,1.96,1,0.33,8,2.61,9,2.94,6,1.96,1,0.33,21008
21,9,261,245,93.87,1,0.38,1,0.38,4,1.53,5,1.92,4,1.53,1,0.38,21009
21,10,173,156,90.17,4,2.31,0,0.0,3,1.73,8,4.62,2,1.16,0,0.0,21010
21,11,260,230,88.46,12,4.62,2,0.77,5,1.92,5,1.92,6,2.31,0,0.0,21011
21,12,259,240,92.66,5,1.93,1,0.39,4,1.54,7,2.7,2,0.77,0,0.0,21012
21,13,109,95,87.16,4,3.67,1,0.92,3,2.75,2,1.83,4,3.67,0,0.0,21013
21,14,239,229,95.82,1,0.42,0,0.0,1,0.42,7,2.93,0,0.0,1,0.42,21014
21,15,229,216,94.32,4,1.75,3,1.31,3,1.31,2,0.87,1,0.44,0,0.0,21015
21,16,236,222,94.07,2,0.85,0,0.0,8,3.39,4,1.69,0,0.0,0,0.0,21016
21,17,126,126,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21017
21,18,254,236,92.91,6,2.36,0,0.0,1,0.39,10,3.94,1,0.39,0,0.0,21018
21,19,206,192,93.2,4,1.94,0,0.0,3,1.46,4,1.94,2,0.97,1,0.49,21019
21,20,122,111,90.98,5,4.1,0,0.0,0,0.0,2,1.64,4,3.28,0,0.0,21020
21,21,264,241,91.29,6,2.27,2,0.76,6,2.27,5,1.89,4,1.52,0,0.0,21021
21,22,256,232,90.63,6,2.34,2,0.78,2,0.78,12,4.69,2,0.78,0,0.0,21022
21,23,195,182,93.33,2,1.03,0,0.0,4,2.05,5,2.56,2,1.03,0,0.0,21023
21,24,242,232,95.87,4,1.65,0,0.0,2,0.83,1,0.41,3,1.24,0,0.0,21024
21,25,215,207,96.28,1,0.47,1,0.47,3,1.4,2,0.93,1,0.47,0,0.0,21025
21,26,184,176,95.65,1,0.54,0,0.0,2,1.09,1,0.54,4,2.17,0,0.0,21026
21,27,287,273,95.12,3,1.05,1,0.35,3,1.05,4,1.39,3,1.05,0,0.0,21027
21,28,188,169,89.89,5,2.66,0,0.0,9,4.79,2,1.06,3,1.6,0,0.0,21028
21,29,111,103,92.79,2,1.8,1,0.9,2,1.8,1,0.9,2,1.8,0,0.0,21029
21,30,178,160,89.89,8,4.49,1,0.56,2,1.12,5,2.81,1,0.56,1,0.56,21030
21,31,318,298,93.71,4,1.26,1,0.31,3,0.94,6,1.89,6,1.89,0,0.0,21031
21,32,140,132,94.29,4,2.86,0,0.0,0,0.0,3,2.14,1,0.71,0,0.0,21032
21,33,231,220,95.24,2,0.87,0,0.0,3,1.3,3,1.3,3,1.3,0,0.0,21033
21,34,295,289,97.97,0,0.0,1,0.34,1,0.34,0,0.0,3,1.02,1,0.34,21034
21,35,152,143,94.08,2,1.32,0,0.0,2,1.32,5,3.29,0,0.0,0,0.0,21035
21,36,192,170,88.54,3,1.56,1,0.52,6,3.13,4,2.08,6,3.13,2,1.04,21036
21,37,178,159,89.33,3,1.69,3,1.69,4,2.25,5,2.81,3,1.69,1,0.56,21037
21,38,221,204,92.31,8,3.62,0,0.0,4,1.81,3,1.36,2,0.9,0,0.0,21038
21,39,187,166,88.77,2,1.07,0,0.0,3,1.6,13,6.95,3,1.6,0,0.0,21039
21,40,241,224,92.95,4,1.66,1,0.41,3,1.24,2,0.83,7,2.9,0,0.0,21040
21,41,188,176,93.62,2,1.06,1,0.53,5,2.66,1,0.53,3,1.6,0,0.0,21041
21,42,267,258,96.63,1,0.37,0,0.0,5,1.87,2,0.75,1,0.37,0,0.0,21042
21,43,179,167,93.3,3,1.68,2,1.12,1,0.56,3,1.68,3,1.68,0,0.0,21043
21,44,221,202,91.4,3,1.36,2,0.9,2,0.9,7,3.17,4,1.81,1,0.45,21044
21,45,213,203,95.31,2,0.94,1,0.47,0,0.0,4,1.88,3,1.41,0,0.0,21045
21,46,167,153,91.62,3,1.8,1,0.6,3,1.8,4,2.4,3,1.8,0,0.0,21046
21,47,330,306,92.73,5,1.52,0,0.0,6,1.82,10,3.03,3,0.91,0,0.0,21047
21,48,327,308,94.19,4,1.22,0,0.0,2,0.61,9,2.75,4,1.22,0,0.0,21048
21,49,329,298,90.58,8,2.43,4,1.22,6,1.82,7,2.13,6,1.82,0,0.0,21049
21,50,255,235,92.16,3,1.18,1,0.39,1,0.39,3,1.18,10,3.92,2,0.78,21050
21,51,270,243,90.0,9,3.33,2,0.74,3,1.11,5,1.85,7,2.59,1,0.37,21051
21,52,253,231,91.3,1,0.4,0,0.0,4,1.58,7,2.77,9,3.56,1,0.4,21052
21,53,208,188,90.38,8,3.85,0,0.0,6,2.88,1,0.48,4,1.92,1,0.48,21053
21,54,245,233,95.1,2,0.82,1,0.41,2,0.82,5,2.04,2,0.82,0,0.0,21054
21,55,259,245,94.59,4,1.54,1,0.39,1,0.39,1,0.39,6,2.32,1,0.39,21055
21,56,183,163,89.07,2,1.09,1,0.55,3,1.64,7,3.83,6,3.28,1,0.55,21056
21,57,211,189,89.57,2,0.95,1,0.47,3,1.42,12,5.69,3,1.42,1,0.47,21057
21,58,181,168,92.82,5,2.76,0,0.0,3,1.66,2,1.1,2,1.1,1,0.55,21058
21,59,319,302,94.67,2,0.63,3,0.94,7,2.19,1,0.31,4,1.25,0,0.0,21059
21,60,239,220,92.05,6,2.51,2,0.84,4,1.67,4,1.67,3,1.26,0,0.0,21060
21,61,274,248,90.51,7,2.55,0,0.0,5,1.82,6,2.19,7,2.55,1,0.36,21061
21,62,251,240,95.62,1,0.4,0,0.0,5,1.99,4,1.59,1,0.4,0,0.0,21062
21,63,219,203,92.69,3,1.37,4,1.83,3,1.37,3,1.37,2,0.91,1,0.46,21063
21,64,124,110,88.71,4,3.23,0,0.0,6,4.84,1,0.81,3,2.42,0,0.0,21064
21,65,245,232,94.69,2,0.82,1,0.41,6,2.45,2,0.82,2,0.82,0,0.0,21065
21,66,202,186,92.08,8,3.96,0,0.0,2,0.99,4,1.98,2,0.99,0,0.0,21066
21,67,183,169,92.35,0,0.0,0,0.0,4,2.19,5,2.73,5,2.73,0,0.0,21067
21,68,236,223,94.49,3,1.27,0,0.0,1,0.42,4,1.69,5,2.12,0,0.0,21068
21,69,200,183,91.5,2,1.0,0,0.0,7,3.5,4,2.0,4,2.0,0,0.0,21069
21,70,179,170,94.97,2,1.12,0,0.0,2,1.12,4,2.23,1,0.56,0,0.0,21070
21,71,182,169,92.86,2,1.1,2,1.1,3,1.65,2,1.1,2,1.1,2,1.1,21071
21,72,188,164,87.23,7,3.72,1,0.53,6,3.19,4,2.13,5,2.66,1,0.53,21072
21,73,274,252,91.97,5,1.82,0,0.0,7,2.55,5,1.82,5,1.82,0,0.0,21073
21,74,75,67,89.33,1,1.33,0,0.0,2,2.67,4,5.33,1,1.33,0,0.0,21074
21,75,183,174,95.08,1,0.55,1,0.55,3,1.64,3,1.64,0,0.0,1,0.55,21075
21,76,228,208,91.23,5,2.19,1,0.44,5,2.19,7,3.07,2,0.88,0,0.0,21076
22,1,73,16,21.92,2,2.74,40,54.79,6,8.22,9,12.33,0,0.0,0,0.0,22001
22,2,75,20,26.67,8,10.67,29,38.67,8,10.67,10,13.33,0,0.0,0,0.0,22002
22,3,73,13,17.81,8,10.96,33,45.21,5,6.85,13,17.81,0,0.0,1,1.37,22003
22,4,94,18,19.15,3,3.19,47,50.0,13,13.83,13,13.83,0,0.0,0,0.0,22004
22,5,128,38,29.69,7,5.47,50,39.06,14,10.94,17,13.28,1,0.78,1,0.78,22005
22,6,107,38,35.51,4,3.74,50,46.73,7,6.54,8,7.48,0,0.0,0,0.0,22006
22,7,189,171,90.48,3,1.59,1,0.53,3,1.59,5,2.65,5,2.65,1,0.53,22007
22,8,82,14,17.07,4,4.88,43,52.44,5,6.1,15,18.29,1,1.22,0,0.0,22008
22,9,124,24,19.35,6,4.84,56,45.16,10,8.06,28,22.58,0,0.0,0,0.0,22009
22,10,102,27,26.47,10,9.8,49,48.04,6,5.88,9,8.82,0,0.0,1,0.98,22010
22,11,111,19,17.12,8,7.21,66,59.46,7,6.31,11,9.91,0,0.0,0,0.0,22011
22,12,89,21,23.6,6,6.74,40,44.94,9,10.11,10,11.24,3,3.37,0,0.0,22012
22,13,127,31,24.41,8,6.3,62,48.82,9,7.09,17,13.39,0,0.0,0,0.0,22013
22,14,77,53,68.83,3,3.9,12,15.58,1,1.3,6,7.79,2,2.6,0,0.0,22014
22,15,128,25,19.53,2,1.56,82,64.06,5,3.91,12,9.38,2,1.56,0,0.0,22015
22,16,119,34,28.57,17,14.29,43,36.13,7,5.88,16,13.45,2,1.68,0,0.0,22016
22,17,85,14,16.47,7,8.24,36,42.35,9,10.59,17,20.0,1,1.18,1,1.18,22017
22,18,91,27,29.67,7,7.69,40,43.96,5,5.49,10,10.99,2,2.2,0,0.0,22018
22,19,132,121,91.67,3,2.27,0,0.0,5,3.79,2,1.52,1,0.76,0,0.0,22019
22,20,118,33,27.97,10,8.47,52,44.07,7,5.93,15,12.71,1,0.85,0,0.0,22020
22,21,206,192,93.2,3,1.46,0,0.0,5,2.43,3,1.46,3,1.46,0,0.0,22021
22,22,71,12,16.9,4,5.63,46,64.79,1,1.41,8,11.27,0,0.0,0,0.0,22022
22,23,58,11,18.97,4,6.9,29,50.0,4,6.9,10,17.24,0,0.0,0,0.0,22023
22,24,84,13,15.48,5,5.95,50,59.52,5,5.95,11,13.1,0,0.0,0,0.0,22024
22,25,80,19,23.75,4,5.0,36,45.0,6,7.5,15,18.75,0,0.0,0,0.0,22025
22,26,85,23,27.06,5,5.88,44,51.76,7,8.24,6,7.06,0,0.0,0,0.0,22026
22,27,93,20,21.51,4,4.3,43,46.24,6,6.45,19,20.43,0,0.0,1,1.08,22027
22,28,70,15,21.43,3,4.29,35,50.0,3,4.29,14,20.0,0,0.0,0,0.0,22028
22,29,71,10,14.08,2,2.82,44,61.97,6,8.45,8,11.27,0,0.0,1,1.41,22029
22,30,115,40,34.78,2,1.74,57,49.57,3,2.61,11,9.57,1,0.87,1,0.87,22030
23,1,225,30,13.33,145,64.44,18,8.0,22,9.78,9,4.0,0,0.0,1,0.44,23001
23,2,351,43,12.25,248,70.66,19,5.41,25,7.12,9,2.56,4,1.14,3,0.85,23002
23,3,209,36,17.22,120,57.42,12,5.74,32,15.31,8,3.83,0,0.0,1,0.48,23003
23,4,226,37,16.37,126,55.75,11,4.87,34,15.04,17,7.52,0,0.0,1,0.44,23004
23,5,166,35,21.08,54,32.53,41,24.7,22,13.25,12,7.23,0,0.0,2,1.2,23005
23,6,228,35,15.35,128,56.14,24,10.53,25,10.96,15,6.58,0,0.0,1,0.44,23006
23,7,100,83,83.0,11,11.0,2,2.0,0,0.0,3,3.0,1,1.0,0,0.0,23007
23,8,231,35,15.15,136,58.87,19,8.23,25,10.82,10,4.33,2,0.87,4,1.73,23008
23,9,157,26,16.56,39,24.84,54,34.39,16,10.19,19,12.1,1,0.64,2,1.27,23009
23,10,313,35,11.18,208,66.45,36,11.5,23,7.35,10,3.19,0,0.0,1,0.32,23010
23,11,233,50,21.46,111,47.64,26,11.16,31,13.3,12,5.15,0,0.0,3,1.29,23011
23,12,195,33,16.92,96,49.23,19,9.74,31,15.9,14,7.18,1,0.51,1,0.51,23012
23,13,252,47,18.65,130,51.59,26,10.32,42,16.67,6,2.38,1,0.4,0,0.0,23013
23,14,80,62,77.5,8,10.0,0,0.0,1,1.25,5,6.25,4,5.0,0,0.0,23014
23,15,169,25,14.79,86,50.89,19,11.24,19,11.24,16,9.47,1,0.59,3,1.78,23015
23,16,274,46,16.79,153,55.84,27,9.85,40,14.6,7,2.55,0,0.0,1,0.36,23016
23,17,265,42,15.85,145,54.72,24,9.06,34,12.83,16,6.04,2,0.75,2,0.75,23017
23,18,148,26,17.57,84,56.76,9,6.08,17,11.49,10,6.76,0,0.0,2,1.35,23018
23,19,216,43,19.91,124,57.41,5,2.31,30,13.89,10,4.63,1,0.46,3,1.39,23019
23,20,204,29,14.22,130,63.73,16,7.84,18,8.82,10,4.9,0,0.0,1,0.49,23020
