ward,precinct,total,JA'MAL GREEN,JA'MAL GREEN Percent,SOPHIA KING,SOPHIA KING Percent,KAM BUCKNER,KAM BUCKNER Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,BRANDON JOHNSON,BRANDON JOHNSON Percent,PAUL VALLAS,PAUL VALLAS Percent,LORI E. LIGHTFOOT,LORI E. LIGHTFOOT Percent,RODERICK T. SAWYER,RODERICK T. SAWYER Percent,"JESUS """"CHUY"""" GARCIA","JESUS """"CHUY"""" GARCIA Percent",KEITH M. JUDGE (WRITE-IN),KEITH M. JUDGE (WRITE-IN) Percent,STEPHEN HODGE (WRITE-IN),STEPHEN HODGE (WRITE-IN) Percent,RYAN FRIEDMAN (WRITE-IN),RYAN FRIEDMAN (WRITE-IN) Percent,STEPHANIE ANN MUSTARI (WRITE-IN),STEPHANIE ANN MUSTARI (WRITE-IN) Percent,JOHNNY LOGALBO (WRITE-IN),JOHNNY LOGALBO (WRITE-IN) Percent,precinct_id
28,8,292,9,3.08,3,1.03,2,0.68,71,24.32,53,18.15,17,5.82,119,40.75,3,1.03,15,5.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28008
28,9,160,9,5.63,1,0.63,0,0.0,49,30.63,14,8.75,11,6.88,71,44.38,0,0.0,5,3.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28009
28,10,88,2,2.27,0,0.0,2,2.27,22,25.0,10,11.36,12,13.64,35,39.77,0,0.0,5,5.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28010
28,11,382,18,4.71,5,1.31,10,2.62,37,9.69,96,25.13,81,21.2,69,18.06,2,0.52,64,16.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28011
28,12,596,9,1.51,10,1.68,22,3.69,36,6.04,136,22.82,162,27.18,91,15.27,2,0.34,128,21.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28012
28,13,423,6,1.42,1,0.24,15,3.55,32,7.57,70,16.55,180,42.55,69,16.31,5,1.18,45,10.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28013
28,14,349,16,4.58,3,0.86,5,1.43,47,13.47,60,17.19,77,22.06,106,30.37,4,1.15,31,8.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28014
28,15,187,7,3.74,2,1.07,1,0.53,58,31.02,25,13.37,15,8.02,73,39.04,1,0.53,5,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28015
28,16,479,17,3.55,7,1.46,9,1.88,93,19.42,91,19.0,88,18.37,135,28.18,1,0.21,38,7.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28016
28,17,253,12,4.74,2,0.79,1,0.4,53,20.95,37,14.62,31,12.25,82,32.41,1,0.4,34,13.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28017
28,18,272,9,3.31,5,1.84,4,1.47,90,33.09,40,14.71,20,7.35,95,34.93,1,0.37,8,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28018
28,19,252,3,1.19,2,0.79,0,0.0,56,22.22,40,15.87,8,3.17,135,53.57,0,0.0,8,3.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28019
28,20,216,5,2.31,2,0.93,3,1.39,69,31.94,32,14.81,10,4.63,91,42.13,0,0.0,4,1.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28020
28,21,207,4,1.93,2,0.97,2,0.97,57,27.54,27,13.04,12,5.8,97,46.86,2,0.97,4,1.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28021
28,22,179,9,5.03,0,0.0,0,0.0,46,25.7,20,11.17,21,11.73,78,43.58,0,0.0,5,2.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28022
28,23,263,3,1.14,0,0.0,2,0.76,70,26.62,31,11.79,7,2.66,141,53.61,1,0.38,8,3.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28023
28,24,179,4,2.23,5,2.79,4,2.23,32,17.88,27,15.08,12,6.7,87,48.6,1,0.56,7,3.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28024
28,25,480,19,3.96,5,1.04,1,0.21,126,26.25,71,14.79,27,5.63,208,43.33,3,0.63,20,4.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28025
28,26,128,0,0.0,5,3.91,0,0.0,46,35.94,20,15.63,2,1.56,53,41.41,0,0.0,2,1.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28026
29,1,538,5,0.93,8,1.49,8,1.49,61,11.34,39,7.25,297,55.2,44,8.18,2,0.37,74,13.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29001
29,2,423,2,0.47,5,1.18,0,0.0,45,10.64,52,12.29,203,47.99,33,7.8,1,0.24,82,19.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29002
29,3,338,8,2.37,3,0.89,1,0.3,36,10.65,33,9.76,118,34.91,41,12.13,2,0.59,96,28.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29003
29,4,381,10,2.62,1,0.26,2,0.52,33,8.66,53,13.91,190,49.87,50,13.12,0,0.0,42,11.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29004
29,5,376,7,1.86,5,1.33,5,1.33,31,8.24,63,16.76,144,38.3,66,17.55,1,0.27,54,14.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29005
29,6,322,5,1.55,9,2.8,1,0.31,48,14.91,59,18.32,65,20.19,109,33.85,0,0.0,26,8.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29006
29,7,619,6,0.97,8,1.29,13,2.1,62,10.02,133,21.49,217,35.06,112,18.09,1,0.16,67,10.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29007
29,8,800,16,2.0,8,1.0,7,0.88,84,10.5,187,23.38,198,24.75,217,27.13,0,0.0,83,10.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29008
29,9,323,8,2.48,3,0.93,1,0.31,51,15.79,64,19.81,40,12.38,130,40.25,3,0.93,23,7.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29009
29,10,396,9,2.27,3,0.76,4,1.01,77,19.44,75,18.94,36,9.09,176,44.44,0,0.0,16,4.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29010
29,11,366,15,4.1,4,1.09,0,0.0,75,20.49,70,19.13,36,9.84,142,38.8,0,0.0,24,6.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29011
29,12,490,19,3.88,4,0.82,2,0.41,84,17.14,115,23.47,45,9.18,193,39.39,0,0.0,28,5.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29012
29,13,476,19,3.99,3,0.63,3,0.63,91,19.12,80,16.81,44,9.24,209,43.91,0,0.0,27,5.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29013
29,14,420,10,2.38,2,0.48,2,0.48,93,22.14,87,20.71,23,5.48,178,42.38,2,0.48,23,5.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29014
29,15,390,13,3.33,4,1.03,0,0.0,99,25.38,77,19.74,26,6.67,154,39.49,0,0.0,17,4.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29015
29,16,453,11,2.43,6,1.32,0,0.0,72,15.89,119,26.27,42,9.27,182,40.18,0,0.0,21,4.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29016
29,17,350,10,2.86,3,0.86,1,0.29,82,23.43,57,16.29,17,4.86,152,43.43,0,0.0,28,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29017
29,18,437,11,2.52,5,1.14,3,0.69,93,21.28,95,21.74,30,6.86,188,43.02,0,0.0,12,2.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29018
29,19,452,10,2.21,3,0.66,2,0.44,87,19.25,93,20.58,37,8.19,204,45.13,3,0.66,13,2.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29019
29,20,271,9,3.32,2,0.74,1,0.37,70,25.83,40,14.76,27,9.96,116,42.8,0,0.0,6,2.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29020
29,21,344,13,3.78,5,1.45,3,0.87,57,16.57,51,14.83,66,19.19,106,30.81,4,1.16,38,11.05,0,0.0,1,0.29,0,0.0,0,0.0,0,0.0,29021
29,22,454,15,3.3,6,1.32,0,0.0,104,22.91,73,16.08,27,5.95,214,47.14,0,0.0,15,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29022
29,23,442,14,3.17,5,1.13,7,1.58,105,23.76,80,18.1,42,9.5,177,40.05,0,0.0,12,2.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29023
29,24,317,6,1.89,1,0.32,4,1.26,75,23.66,56,17.67,22,6.94,141,44.48,0,0.0,12,3.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29024
30,1,484,5,1.03,4,0.83,8,1.65,42,8.68,57,11.78,229,47.31,38,7.85,3,0.62,98,20.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30001
30,2,336,8,2.38,1,0.3,4,1.19,51,15.18,33,9.82,116,34.52,22,6.55,1,0.3,100,29.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30002
30,3,425,6,1.41,2,0.47,13,3.06,11,2.59,151,35.53,127,29.88,39,9.18,2,0.47,74,17.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30003
30,4,373,5,1.34,4,1.07,2,0.54,40,10.72,59,15.82,146,39.14,21,5.63,0,0.0,96,25.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30004
30,5,422,9,2.13,3,0.71,0,0.0,39,9.24,34,8.06,123,29.15,31,7.35,1,0.24,182,43.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30005
30,6,421,1,0.24,4,0.95,21,4.99,19,4.51,87,20.67,166,39.43,65,15.44,1,0.24,57,13.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30006
30,7,293,12,4.1,2,0.68,7,2.39,16,5.46,44,15.02,94,32.08,29,9.9,2,0.68,87,29.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30007
30,8,473,6,1.27,4,0.85,12,2.54,15,3.17,179,37.84,116,24.52,34,7.19,2,0.42,105,22.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30008
30,9,416,9,2.16,0,0.0,5,1.2,43,10.34,65,15.63,146,35.1,35,8.41,1,0.24,112,26.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30009
30,10,386,3,0.78,2,0.52,5,1.3,26,6.74,106,27.46,140,36.27,32,8.29,0,0.0,72,18.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30010
30,11,340,4,1.18,1,0.29,1,0.29,38,11.18,28,8.24,79,23.24,20,5.88,1,0.29,168,49.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30011
30,12,447,5,1.12,2,0.45,3,0.67,46,10.29,45,10.07,125,27.96,24,5.37,0,0.0,197,44.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30012
30,13,433,5,1.15,2,0.46,1,0.23,40,9.24,42,9.7,148,34.18,39,9.01,0,0.0,156,36.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30013
30,14,416,4,0.96,3,0.72,3,0.72,37,8.89,89,21.39,162,38.94,27,6.49,0,0.0,91,21.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30014
30,15,582,20,3.44,8,1.37,12,2.06,12,2.06,201,34.54,174,29.9,51,8.76,2,0.34,102,17.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30015
30,16,300,0,0.0,2,0.67,1,0.33,48,16.0,25,8.33,120,40.0,23,7.67,0,0.0,81,27.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30016
30,17,444,6,1.35,7,1.58,10,2.25,32,7.21,99,22.3,152,34.23,26,5.86,1,0.23,111,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30017
30,18,363,7,1.93,0,0.0,8,2.2,25,6.89,118,32.51,87,23.97,30,8.26,0,0.0,88,24.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30018
30,19,253,4,1.58,5,1.98,5,1.98,21,8.3,61,24.11,82,32.41,18,7.11,0,0.0,57,22.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30019
30,20,286,4,1.4,6,2.1,4,1.4,27,9.44,70,24.48,92,32.17,22,7.69,0,0.0,61,21.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30020
30,21,511,4,0.78,2,0.39,3,0.59,70,13.7,84,16.44,222,43.44,21,4.11,1,0.2,104,20.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30021
30,22,494,10,2.02,7,1.42,14,2.83,30,6.07,156,31.58,148,29.96,57,11.54,2,0.4,70,14.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30022
30,23,488,8,1.64,8,1.64,11,2.25,12,2.46,138,28.28,189,38.73,53,10.86,1,0.2,68,13.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30023
30,24,426,7,1.64,6,1.41,9,2.11,28,6.57,87,20.42,134,31.46,46,10.8,0,0.0,109,25.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30024
30,25,295,2,0.68,4,1.36,2,0.68,26,8.81,61,20.68,127,43.05,19,6.44,1,0.34,53,17.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30025
30,26,506,3,0.59,2,0.4,12,2.37,21,4.15,204,40.32,100,19.76,42,8.3,3,0.59,119,23.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30026
31,1,296,12,4.05,3,1.01,3,1.01,16,5.41,43,14.53,78,26.35,30,10.14,2,0.68,109,36.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31001
31,2,436,5,1.15,3,0.69,18,4.13,33,7.57,178,40.83,87,19.95,27,6.19,0,0.0,85,19.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31002
31,3,255,5,1.96,1,0.39,4,1.57,24,9.41,19,7.45,97,38.04,13,5.1,0,0.0,92,36.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31003
31,4,286,4,1.4,0,0.0,6,2.1,12,4.2,119,41.61,62,21.68,16,5.59,0,0.0,67,23.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31004
31,5,307,2,0.65,1,0.33,1,0.33,25,8.14,50,16.29,62,20.2,29,9.45,0,0.0,137,44.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31005
31,6,247,2,0.81,3,1.21,3,1.21,24,9.72,32,12.96,49,19.84,28,11.34,0,0.0,106,42.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31006
31,7,300,7,2.33,2,0.67,7,2.33,24,8.0,42,14.0,106,35.33,26,8.67,0,0.0,86,28.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31007
31,8,406,10,2.46,3,0.74,8,1.97,24,5.91,79,19.46,122,30.05,25,6.16,0,0.0,135,33.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31008
31,9,263,6,2.28,4,1.52,2,0.76,35,13.31,34,12.93,61,23.19,21,7.98,0,0.0,99,37.64,0,0.0,0,0.0,0,0.0,0,0.0,1,0.38,31009
31,10,426,4,0.94,2,0.47,8,1.88,26,6.1,102,23.94,114,26.76,52,12.21,1,0.23,117,27.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31010
31,11,388,7,1.8,6,1.55,7,1.8,29,7.47,77,19.85,127,32.73,30,7.73,4,1.03,101,26.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31011
31,12,435,5,1.15,5,1.15,7,1.61,41,9.43,72,16.55,140,32.18,42,9.66,4,0.92,119,27.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31012
31,13,298,4,1.34,1,0.34,0,0.0,22,7.38,40,13.42,85,28.52,37,12.42,0,0.0,109,36.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31013
31,14,330,3,0.91,0,0.0,3,0.91,26,7.88,29,8.79,98,29.7,29,8.79,2,0.61,140,42.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31014
31,15,163,2,1.23,0,0.0,1,0.61,12,7.36,15,9.2,46,28.22,14,8.59,0,0.0,72,44.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.61,31015
31,16,193,4,2.07,2,1.04,0,0.0,14,7.25,23,11.92,52,26.94,17,8.81,0,0.0,81,41.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31016
31,17,288,7,2.43,2,0.69,4,1.39,24,8.33,40,13.89,84,29.17,21,7.29,0,0.0,106,36.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31017
31,18,293,3,1.02,3,1.02,4,1.37,33,11.26,39,13.31,82,27.99,23,7.85,0,0.0,106,36.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31018
31,19,292,3,1.03,4,1.37,0,0.0,45,15.41,21,7.19,86,29.45,19,6.51,3,1.03,111,38.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31019
31,20,301,8,2.66,2,0.66,4,1.33,26,8.64,19,6.31,84,27.91,20,6.64,1,0.33,137,45.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31020
31,21,273,5,1.83,4,1.47,7,2.56,30,10.99,32,11.72,86,31.5,26,9.52,3,1.1,80,29.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31021
31,22,145,4,2.76,0,0.0,0,0.0,3,2.07,31,21.38,34,23.45,16,11.03,0,0.0,57,39.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31022
31,23,173,1,0.58,0,0.0,0,0.0,23,13.29,16,9.25,42,24.28,15,8.67,0,0.0,76,43.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31023
32,1,911,10,1.1,15,1.65,37,4.06,19,2.09,265,29.09,399,43.8,87,9.55,2,0.22,77,8.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32001
32,2,723,10,1.38,16,2.21,28,3.87,9,1.24,190,26.28,309,42.74,82,11.34,5,0.69,74,10.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32002
32,3,541,7,1.29,10,1.85,16,2.96,6,1.11,134,24.77,245,45.29,52,9.61,3,0.55,68,12.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32003
32,4,497,2,0.4,8,1.61,15,3.02,5,1.01,149,29.98,200,40.24,50,10.06,1,0.2,67,13.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32004
32,5,418,6,1.44,5,1.2,9,2.15,5,1.2,105,25.12,212,50.72,49,11.72,1,0.24,26,6.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32005
32,6,228,4,1.75,5,2.19,11,4.82,5,2.19,53,23.25,104,45.61,33,14.47,0,0.0,13,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32006
32,7,557,5,0.9,10,1.8,25,4.49,9,1.62,136,24.42,287,51.53,37,6.64,5,0.9,43,7.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32007
32,8,399,6,1.5,5,1.25,19,4.76,2,0.5,97,24.31,193,48.37,35,8.77,2,0.5,40,10.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32008
32,9,399,6,1.5,1,0.25,15,3.76,5,1.25,78,19.55,210,52.63,49,12.28,0,0.0,35,8.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32009
32,10,645,7,1.09,9,1.4,21,3.26,12,1.86,165,25.58,305,47.29,43,6.67,2,0.31,81,12.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32010
32,11,427,2,0.47,6,1.41,11,2.58,6,1.41,101,23.65,223,52.22,43,10.07,0,0.0,35,8.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32011
32,12,276,3,1.09,3,1.09,12,4.35,0,0.0,46,16.67,175,63.41,22,7.97,0,0.0,15,5.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32012
32,13,176,0,0.0,1,0.57,9,5.11,6,3.41,24,13.64,104,59.09,13,7.39,0,0.0,19,10.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32013
32,14,731,7,0.96,8,1.09,29,3.97,13,1.78,189,25.85,345,47.2,77,10.53,4,0.55,59,8.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32014
32,15,820,3,0.37,14,1.71,26,3.17,10,1.22,103,12.56,517,63.05,68,8.29,6,0.73,73,8.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32015
32,16,382,2,0.52,4,1.05,9,2.36,3,0.79,70,18.32,232,60.73,29,7.59,1,0.26,32,8.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32016
32,17,737,10,1.36,6,0.81,24,3.26,7,0.95,145,19.67,403,54.68,70,9.5,5,0.68,67,9.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32017
32,18,289,6,2.08,4,1.38,9,3.11,36,12.46,67,23.18,78,26.99,34,11.76,1,0.35,53,18.34,0,0.0,1,0.35,0,0.0,0,0.0,0,0.0,32018
32,19,349,4,1.15,6,1.72,16,4.58,4,1.15,96,27.51,132,37.82,46,13.18,0,0.0,45,12.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32019
32,20,759,15,1.98,13,1.71,29,3.82,11,1.45,125,16.47,411,54.15,96,12.65,4,0.53,55,7.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32020
32,21,644,8,1.24,9,1.4,31,4.81,18,2.8,219,34.01,225,34.94,57,8.85,5,0.78,72,11.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32021
32,22,619,6,0.97,1,0.16,24,3.88,16,2.58,232,37.48,208,33.6,51,8.24,4,0.65,77,12.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32022
32,23,390,7,1.79,4,1.03,17,4.36,11,2.82,116,29.74,171,43.85,28,7.18,1,0.26,35,8.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32023
32,24,252,4,1.59,7,2.78,4,1.59,6,2.38,56,22.22,118,46.83,31,12.3,1,0.4,25,9.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32024
32,25,514,9,1.75,2,0.39,15,2.92,13,2.53,135,26.26,215,41.83,52,10.12,0,0.0,73,14.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32025
32,26,696,4,0.57,2,0.29,31,4.45,13,1.87,180,25.86,321,46.12,65,9.34,1,0.14,79,11.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32026
32,27,627,11,1.75,14,2.23,31,4.94,13,2.07,168,26.79,241,38.44,75,11.96,0,0.0,74,11.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32027
32,28,197,1,0.51,4,2.03,11,5.58,4,2.03,44,22.34,94,47.72,20,10.15,0,0.0,19,9.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32028
32,29,511,3,0.59,6,1.17,28,5.48,13,2.54,166,32.49,173,33.86,59,11.55,4,0.78,59,11.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32029
32,30,604,8,1.32,9,1.49,34,5.63,6,0.99,199,32.95,218,36.09,59,9.77,2,0.33,69,11.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32030
33,1,818,17,2.08,17,2.08,21,2.57,28,3.42,256,31.3,260,31.78,59,7.21,2,0.24,158,19.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33001
33,2,876,19,2.17,9,1.03,29,3.31,26,2.97,324,36.99,220,25.11,78,8.9,3,0.34,168,19.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33002
33,3,639,10,1.56,5,0.78,10,1.56,35,5.48,177,27.7,201,31.46,61,9.55,5,0.78,135,21.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33003
33,4,802,5,0.62,5,0.62,24,2.99,35,4.36,281,35.04,221,27.56,64,7.98,0,0.0,167,20.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33004
33,5,662,11,1.66,6,0.91,12,1.81,29,4.38,200,30.21,210,31.72,52,7.85,1,0.15,141,21.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33005
33,6,692,14,2.02,2,0.29,14,2.02,27,3.9,243,35.12,178,25.72,66,9.54,2,0.29,146,21.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33006
33,7,597,4,0.67,5,0.84,13,2.18,26,4.36,222,37.19,138,23.12,36,6.03,2,0.34,151,25.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33007
33,8,516,7,1.36,3,0.58,9,1.74,21,4.07,197,38.18,134,25.97,51,9.88,2,0.39,92,17.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33008
33,9,516,7,1.36,3,0.58,9,1.74,28,5.43,145,28.1,119,23.06,47,9.11,4,0.78,154,29.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33009
33,10,469,5,1.07,3,0.64,14,2.99,19,4.05,226,48.19,77,16.42,37,7.89,0,0.0,88,18.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33010
33,11,394,3,0.76,2,0.51,8,2.03,17,4.31,160,40.61,79,20.05,36,9.14,2,0.51,87,22.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33011
33,12,606,11,1.82,3,0.5,12,1.98,29,4.79,264,43.56,110,18.15,47,7.76,1,0.17,129,21.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33012
33,13,582,12,2.06,6,1.03,17,2.92,33,5.67,229,39.35,99,17.01,64,11.0,4,0.69,118,20.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33013
33,14,714,21,2.94,5,0.7,17,2.38,16,2.24,321,44.96,156,21.85,45,6.3,3,0.42,130,18.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33014
33,15,519,8,1.54,6,1.16,13,2.5,15,2.89,255,49.13,105,20.23,30,5.78,1,0.19,86,16.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33015
33,16,770,7,0.91,9,1.17,39,5.06,21,2.73,266,34.55,241,31.3,81,10.52,2,0.26,104,13.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33016
33,17,616,16,2.6,4,0.65,17,2.76,20,3.25,281,45.62,112,18.18,47,7.63,6,0.97,113,18.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33017
34,1,449,12,2.67,8,1.78,28,6.24,21,4.68,108,24.05,170,37.86,56,12.47,1,0.22,45,10.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34001
34,2,322,2,0.62,3,0.93,10,3.11,10,3.11,59,18.32,166,51.55,35,10.87,2,0.62,35,10.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34002
34,3,598,14,2.34,3,0.5,42,7.02,14,2.34,129,21.57,274,45.82,82,13.71,0,0.0,40,6.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34003
34,4,442,7,1.58,7,1.58,8,1.81,20,4.52,79,17.87,196,44.34,51,11.54,3,0.68,70,15.84,0,0.0,0,0.0,0,0.0,0,0.0,1,0.23,34004
34,5,577,15,2.6,8,1.39,35,6.07,12,2.08,120,20.8,221,38.3,79,13.69,2,0.35,85,14.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34005
34,6,445,5,1.12,4,0.9,13,2.92,5,1.12,75,16.85,234,52.58,57,12.81,2,0.45,50,11.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34006
