ward,precinct,total,NANCY A. DONAHOE,NANCY A. DONAHOE Percent,LAWRENCE A. SCORDINO,LAWRENCE A. SCORDINO Percent,ROBERT RONALD TEPPER,ROBERT RONALD TEPPER Percent,"P. SCOTT NEVILLE, JR.","P. SCOTT NEVILLE, JR. Percent",DEBORAH JEAN GUBIN,DEBORAH JEAN GUBIN Percent,JOHN JOSEPH DOWNEY,JOHN JOSEPH DOWNEY Percent,precinct_id
38,31,110,31,28.18,11,10.0,1,0.91,11,10.0,43,39.09,13,11.82,38031
38,32,104,30,28.85,7,6.73,9,8.65,14,13.46,31,29.81,13,12.5,38032
38,33,103,31,30.1,9,8.74,6,5.83,7,6.8,33,32.04,17,16.5,38033
38,34,90,21,23.33,10,11.11,2,2.22,5,5.56,37,41.11,15,16.67,38034
38,35,93,36,38.71,12,12.9,5,5.38,12,12.9,20,21.51,8,8.6,38035
38,36,130,26,20.0,11,8.46,8,6.15,8,6.15,55,42.31,22,16.92,38036
38,37,123,39,31.71,12,9.76,5,4.07,11,8.94,35,28.46,21,17.07,38037
38,38,90,25,27.78,12,13.33,6,6.67,12,13.33,16,17.78,19,21.11,38038
38,39,101,25,24.75,10,9.9,4,3.96,10,9.9,46,45.54,6,5.94,38039
38,40,72,30,41.67,6,8.33,2,2.78,5,6.94,14,19.44,15,20.83,38040
38,41,174,45,25.86,15,8.62,13,7.47,10,5.75,58,33.33,33,18.97,38041
38,42,102,36,35.29,16,15.69,6,5.88,12,11.76,19,18.63,13,12.75,38042
38,43,111,38,34.23,4,3.6,11,9.91,5,4.5,33,29.73,20,18.02,38043
38,44,91,34,37.36,10,10.99,7,7.69,13,14.29,12,13.19,15,16.48,38044
38,45,123,38,30.89,15,12.2,4,3.25,16,13.01,31,25.2,19,15.45,38045
38,46,104,32,30.77,14,13.46,6,5.77,8,7.69,32,30.77,12,11.54,38046
38,47,102,22,21.57,6,5.88,10,9.8,6,5.88,47,46.08,11,10.78,38047
38,48,103,31,30.1,11,10.68,5,4.85,9,8.74,28,27.18,19,18.45,38048
38,49,82,16,19.51,13,15.85,5,6.1,7,8.54,32,39.02,9,10.98,38049
38,50,143,60,41.96,18,12.59,3,2.1,13,9.09,22,15.38,27,18.88,38050
38,51,96,32,33.33,8,8.33,7,7.29,10,10.42,21,21.88,18,18.75,38051
38,52,125,38,30.4,6,4.8,10,8.0,23,18.4,30,24.0,18,14.4,38052
38,53,79,33,41.77,6,7.59,4,5.06,8,10.13,20,25.32,8,10.13,38053
38,54,109,33,30.28,21,19.27,6,5.5,8,7.34,29,26.61,12,11.01,38054
38,55,204,58,28.43,29,14.22,11,5.39,27,13.24,39,19.12,40,19.61,38055
38,56,89,33,37.08,10,11.24,5,5.62,8,8.99,22,24.72,11,12.36,38056
39,1,85,26,30.59,10,11.76,5,5.88,14,16.47,15,17.65,15,17.65,39001
39,2,165,54,32.73,12,7.27,15,9.09,29,17.58,25,15.15,30,18.18,39002
39,3,122,30,24.59,15,12.3,6,4.92,28,22.95,24,19.67,19,15.57,39003
39,4,63,18,28.57,2,3.17,3,4.76,17,26.98,11,17.46,12,19.05,39004
39,5,59,20,33.9,9,15.25,1,1.69,9,15.25,13,22.03,7,11.86,39005
39,6,142,43,30.28,11,7.75,10,7.04,27,19.01,33,23.24,18,12.68,39006
39,7,87,23,26.44,11,12.64,4,4.6,27,31.03,13,14.94,9,10.34,39007
39,8,82,29,35.37,10,12.2,3,3.66,15,18.29,13,15.85,12,14.63,39008
39,9,103,41,39.81,8,7.77,6,5.83,15,14.56,12,11.65,21,20.39,39009
39,10,75,35,46.67,7,9.33,3,4.0,11,14.67,12,16.0,7,9.33,39010
39,11,103,49,47.57,9,8.74,7,6.8,10,9.71,18,17.48,10,9.71,39011
39,12,41,20,48.78,2,4.88,3,7.32,5,12.2,6,14.63,5,12.2,39012
39,13,38,8,21.05,3,7.89,4,10.53,15,39.47,4,10.53,4,10.53,39013
39,14,81,24,29.63,6,7.41,4,4.94,15,18.52,17,20.99,15,18.52,39014
39,15,68,15,22.06,9,13.24,0,0.0,18,26.47,12,17.65,14,20.59,39015
39,16,70,16,22.86,11,15.71,3,4.29,12,17.14,17,24.29,11,15.71,39016
39,17,60,15,25.0,4,6.67,8,13.33,12,20.0,15,25.0,6,10.0,39017
39,18,114,29,25.44,11,9.65,15,13.16,18,15.79,30,26.32,11,9.65,39018
39,19,81,26,32.1,8,9.88,4,4.94,16,19.75,14,17.28,13,16.05,39019
39,20,69,34,49.28,7,10.14,4,5.8,7,10.14,9,13.04,8,11.59,39020
39,21,72,29,40.28,5,6.94,3,4.17,10,13.89,12,16.67,13,18.06,39021
39,22,54,11,20.37,5,9.26,1,1.85,27,50.0,4,7.41,6,11.11,39022
39,23,63,20,31.75,8,12.7,1,1.59,12,19.05,10,15.87,12,19.05,39023
39,24,49,22,44.9,4,8.16,3,6.12,2,4.08,5,10.2,13,26.53,39024
39,25,36,10,27.78,4,11.11,7,19.44,3,8.33,5,13.89,7,19.44,39025
39,26,112,40,35.71,7,6.25,8,7.14,21,18.75,20,17.86,16,14.29,39026
39,27,40,15,37.5,5,12.5,5,12.5,5,12.5,7,17.5,3,7.5,39027
39,28,53,13,24.53,4,7.55,9,16.98,11,20.75,10,18.87,6,11.32,39028
39,29,46,14,30.43,5,10.87,2,4.35,10,21.74,10,21.74,5,10.87,39029
39,30,76,32,42.11,10,13.16,8,10.53,11,14.47,8,10.53,7,9.21,39030
39,31,52,25,48.08,6,11.54,0,0.0,6,11.54,8,15.38,7,13.46,39031
39,32,98,22,22.45,5,5.1,19,19.39,13,13.27,25,25.51,14,14.29,39032
39,33,99,32,32.32,12,12.12,6,6.06,15,15.15,22,22.22,12,12.12,39033
39,34,60,15,25.0,4,6.67,20,33.33,6,10.0,12,20.0,3,5.0,39034
39,35,90,25,27.78,6,6.67,12,13.33,10,11.11,27,30.0,10,11.11,39035
39,36,153,44,28.76,11,7.19,15,9.8,27,17.65,35,22.88,21,13.73,39036
39,37,109,34,31.19,9,8.26,6,5.5,20,18.35,22,20.18,18,16.51,39037
39,38,169,55,32.54,22,13.02,4,2.37,26,15.38,37,21.89,25,14.79,39038
39,39,45,20,44.44,6,13.33,0,0.0,6,13.33,2,4.44,11,24.44,39039
39,40,61,14,22.95,10,16.39,5,8.2,10,16.39,14,22.95,8,13.11,39040
39,41,20,4,20.0,1,5.0,4,20.0,3,15.0,7,35.0,1,5.0,39041
39,42,76,18,23.68,12,15.79,1,1.32,18,23.68,13,17.11,14,18.42,39042
39,43,60,20,33.33,4,6.67,5,8.33,10,16.67,16,26.67,5,8.33,39043
39,44,81,24,29.63,9,11.11,10,12.35,9,11.11,12,14.81,17,20.99,39044
39,45,75,25,33.33,3,4.0,6,8.0,15,20.0,15,20.0,11,14.67,39045
39,46,70,26,37.14,9,12.86,2,2.86,11,15.71,13,18.57,9,12.86,39046
39,47,62,21,33.87,8,12.9,1,1.61,13,20.97,14,22.58,5,8.06,39047
39,48,59,24,40.68,7,11.86,4,6.78,7,11.86,7,11.86,10,16.95,39048
39,49,48,13,27.08,7,14.58,9,18.75,4,8.33,11,22.92,4,8.33,39049
40,1,66,22,33.33,4,6.06,5,7.58,16,24.24,13,19.7,6,9.09,40001
40,2,67,14,20.9,5,7.46,1,1.49,31,46.27,12,17.91,4,5.97,40002
40,3,75,29,38.67,3,4.0,5,6.67,19,25.33,14,18.67,5,6.67,40003
40,4,120,31,25.83,7,5.83,4,3.33,36,30.0,24,20.0,18,15.0,40004
40,5,68,24,35.29,5,7.35,5,7.35,17,25.0,10,14.71,7,10.29,40005
40,6,66,25,37.88,5,7.58,5,7.58,15,22.73,11,16.67,5,7.58,40006
40,7,68,15,22.06,9,13.24,7,10.29,11,16.18,17,25.0,9,13.24,40007
40,8,128,42,32.81,10,7.81,8,6.25,31,24.22,26,20.31,11,8.59,40008
40,9,52,14,26.92,3,5.77,4,7.69,9,17.31,16,30.77,6,11.54,40009
40,10,104,26,25.0,7,6.73,4,3.85,30,28.85,26,25.0,11,10.58,40010
40,11,72,19,26.39,4,5.56,3,4.17,25,34.72,12,16.67,9,12.5,40011
40,12,89,12,13.48,4,4.49,2,2.25,43,48.31,17,19.1,11,12.36,40012
40,13,82,34,41.46,5,6.1,4,4.88,13,15.85,18,21.95,8,9.76,40013
40,14,68,23,33.82,7,10.29,5,7.35,14,20.59,5,7.35,14,20.59,40014
40,15,85,27,31.76,8,9.41,4,4.71,22,25.88,15,17.65,9,10.59,40015
40,16,105,27,25.71,4,3.81,7,6.67,35,33.33,18,17.14,14,13.33,40016
40,17,41,13,31.71,2,4.88,6,14.63,6,14.63,9,21.95,5,12.2,40017
40,18,81,17,20.99,9,11.11,8,9.88,30,37.04,12,14.81,5,6.17,40018
40,19,65,24,36.92,6,9.23,3,4.62,13,20.0,5,7.69,14,21.54,40019
40,20,65,15,23.08,5,7.69,2,3.08,28,43.08,10,15.38,5,7.69,40020
40,21,92,30,32.61,4,4.35,9,9.78,16,17.39,23,25.0,10,10.87,40021
40,22,64,12,18.75,4,6.25,13,20.31,11,17.19,11,17.19,13,20.31,40022
40,23,84,35,41.67,4,4.76,6,7.14,9,10.71,19,22.62,11,13.1,40023
40,24,61,14,22.95,4,6.56,3,4.92,23,37.7,10,16.39,7,11.48,40024
40,25,78,26,33.33,5,6.41,6,7.69,21,26.92,9,11.54,11,14.1,40025
40,26,95,16,16.84,0,0.0,3,3.16,48,50.53,20,21.05,8,8.42,40026
40,27,130,39,30.0,6,4.62,14,10.77,17,13.08,39,30.0,15,11.54,40027
40,28,72,15,20.83,4,5.56,5,6.94,26,36.11,11,15.28,11,15.28,40028
40,29,109,31,28.44,5,4.59,4,3.67,38,34.86,18,16.51,13,11.93,40029
40,30,109,14,12.84,11,10.09,7,6.42,44,40.37,26,23.85,7,6.42,40030
40,31,97,14,14.43,9,9.28,2,2.06,57,58.76,11,11.34,4,4.12,40031
40,32,57,16,28.07,6,10.53,3,5.26,23,40.35,5,8.77,4,7.02,40032
40,33,82,32,39.02,5,6.1,4,4.88,10,12.2,16,19.51,15,18.29,40033
40,34,53,14,26.42,6,11.32,4,7.55,16,30.19,9,16.98,4,7.55,40034
40,35,98,32,32.65,8,8.16,11,11.22,25,25.51,16,16.33,6,6.12,40035
40,36,101,22,21.78,7,6.93,5,4.95,44,43.56,13,12.87,10,9.9,40036
40,37,75,29,38.67,7,9.33,4,5.33,12,16.0,14,18.67,9,12.0,40037
40,38,57,24,42.11,3,5.26,5,8.77,12,21.05,7,12.28,6,10.53,40038
40,39,78,20,25.64,5,6.41,13,16.67,18,23.08,15,19.23,7,8.97,40039
40,40,58,25,43.1,2,3.45,4,6.9,8,13.79,11,18.97,8,13.79,40040
40,41,121,44,36.36,9,7.44,15,12.4,17,14.05,21,17.36,15,12.4,40041
40,42,106,42,39.62,9,8.49,2,1.89,28,26.42,14,13.21,11,10.38,40042
40,43,80,39,48.75,3,3.75,3,3.75,12,15.0,12,15.0,11,13.75,40043
40,44,61,21,34.43,6,9.84,3,4.92,17,27.87,8,13.11,6,9.84,40044
40,45,118,30,25.42,6,5.08,13,11.02,23,19.49,28,23.73,18,15.25,40045
40,46,81,25,30.86,3,3.7,5,6.17,18,22.22,18,22.22,12,14.81,40046
40,47,78,15,19.23,3,3.85,5,6.41,24,30.77,22,28.21,9,11.54,40047
41,1,80,17,21.25,11,13.75,6,7.5,20,25.0,12,15.0,14,17.5,41001
41,2,133,48,36.09,14,10.53,6,4.51,28,21.05,18,13.53,19,14.29,41002
41,3,107,46,42.99,18,16.82,1,0.93,15,14.02,16,14.95,11,10.28,41003
41,4,99,25,25.25,12,12.12,6,6.06,18,18.18,21,21.21,17,17.17,41004
41,5,90,27,30.0,13,14.44,5,5.56,11,12.22,13,14.44,21,23.33,41005
41,6,78,26,33.33,9,11.54,3,3.85,18,23.08,8,10.26,14,17.95,41006
41,7,146,59,40.41,14,9.59,14,9.59,15,10.27,18,12.33,26,17.81,41007
41,8,98,27,27.55,16,16.33,4,4.08,8,8.16,23,23.47,20,20.41,41008
41,9,76,32,42.11,5,6.58,4,5.26,9,11.84,11,14.47,15,19.74,41009
41,10,104,25,24.04,18,17.31,4,3.85,21,20.19,21,20.19,15,14.42,41010
41,11,73,19,26.03,12,16.44,5,6.85,17,23.29,4,5.48,16,21.92,41011
41,12,103,28,27.18,24,23.3,4,3.88,15,14.56,17,16.5,15,14.56,41012
41,13,93,27,29.03,25,26.88,3,3.23,11,11.83,12,12.9,15,16.13,41013
41,14,131,40,30.53,12,9.16,10,7.63,18,13.74,39,29.77,12,9.16,41014
41,15,59,24,40.68,8,13.56,1,1.69,10,16.95,9,15.25,7,11.86,41015
41,16,93,25,26.88,8,8.6,2,2.15,10,10.75,35,37.63,13,13.98,41016
41,17,101,28,27.72,9,8.91,6,5.94,14,13.86,21,20.79,23,22.77,41017
41,18,86,30,34.88,10,11.63,3,3.49,13,15.12,16,18.6,14,16.28,41018
41,19,109,45,41.28,10,9.17,7,6.42,19,17.43,15,13.76,13,11.93,41019
41,20,139,45,32.37,14,10.07,5,3.6,25,17.99,21,15.11,29,20.86,41020
41,21,80,19,23.75,10,12.5,3,3.75,12,15.0,26,32.5,10,12.5,41021
41,22,105,20,19.05,16,15.24,1,0.95,20,19.05,25,23.81,23,21.9,41022
41,23,95,27,28.42,9,9.47,1,1.05,20,21.05,15,15.79,23,24.21,41023
41,24,82,30,36.59,15,18.29,2,2.44,10,12.2,8,9.76,17,20.73,41024
41,25,59,20,33.9,11,18.64,2,3.39,8,13.56,5,8.47,13,22.03,41025
41,26,45,16,35.56,16,35.56,5,11.11,4,8.89,1,2.22,3,6.67,41026
41,27,59,22,37.29,9,15.25,3,5.08,7,11.86,7,11.86,11,18.64,41027
41,28,56,15,26.79,5,8.93,2,3.57,8,14.29,17,30.36,9,16.07,41028
41,29,31,10,32.26,9,29.03,3,9.68,1,3.23,6,19.35,2,6.45,41029
41,30,87,28,32.18,17,19.54,8,9.2,7,8.05,10,11.49,17,19.54,41030
41,31,105,35,33.33,15,14.29,3,2.86,16,15.24,15,14.29,21,20.0,41031
41,32,78,22,28.21,18,23.08,7,8.97,11,14.1,6,7.69,14,17.95,41032
41,33,98,39,39.8,18,18.37,5,5.1,12,12.24,10,10.2,14,14.29,41033
41,34,71,28,39.44,9,12.68,4,5.63,5,7.04,13,18.31,12,16.9,41034
41,35,82,22,26.83,9,10.98,5,6.1,8,9.76,29,35.37,9,10.98,41035
41,36,101,40,39.6,19,18.81,6,5.94,8,7.92,20,19.8,8,7.92,41036
41,37,103,17,16.5,13,12.62,22,21.36,12,11.65,25,24.27,14,13.59,41037
41,38,44,14,31.82,12,27.27,2,4.55,5,11.36,5,11.36,6,13.64,41038
41,39,97,27,27.84,11,11.34,3,3.09,16,16.49,17,17.53,23,23.71,41039
41,40,69,24,34.78,9,13.04,3,4.35,16,23.19,10,14.49,7,10.14,41040
41,41,84,28,33.33,16,19.05,2,2.38,12,14.29,12,14.29,14,16.67,41041
41,42,98,30,30.61,13,13.27,2,2.04,20,20.41,11,11.22,22,22.45,41042
41,43,81,26,32.1,13,16.05,4,4.94,12,14.81,17,20.99,9,11.11,41043
41,44,96,28,29.17,14,14.58,5,5.21,15,15.63,19,19.79,15,15.63,41044
41,45,84,31,36.9,16,19.05,0,0.0,10,11.9,10,11.9,17,20.24,41045
41,46,76,23,30.26,7,9.21,6,7.89,11,14.47,18,23.68,11,14.47,41046
41,47,107,43,40.19,9,8.41,9,8.41,15,14.02,9,8.41,22,20.56,41047
41,48,57,22,38.6,9,15.79,4,7.02,4,7.02,10,17.54,8,14.04,41048
41,49,87,22,25.29,14,16.09,4,4.6,18,20.69,14,16.09,15,17.24,41049
41,50,94,25,26.6,11,11.7,7,7.45,18,19.15,15,15.96,18,19.15,41050
41,51,48,20,41.67,6,12.5,3,6.25,4,8.33,4,8.33,11,22.92,41051
41,52,105,19,18.1,8,7.62,6,5.71,30,28.57,25,23.81,17,16.19,41052
41,53,85,18,21.18,17,20.0,4,4.71,23,27.06,10,11.76,13,15.29,41053
41,54,95,28,29.47,5,5.26,8,8.42,16,16.84,23,24.21,15,15.79,41054
41,55,73,30,41.1,11,15.07,4,5.48,8,10.96,7,9.59,13,17.81,41055
41,56,103,35,33.98,11,10.68,2,1.94,16,15.53,20,19.42,19,18.45,41056
41,57,97,26,26.8,20,20.62,6,6.19,15,15.46,17,17.53,13,13.4,41057
41,58,64,21,32.81,7,10.94,2,3.13,13,20.31,9,14.06,12,18.75,41058
41,59,81,28,34.57,6,7.41,5,6.17,19,23.46,11,13.58,12,14.81,41059
41,60,66,18,27.27,9,13.64,2,3.03,7,10.61,21,31.82,9,13.64,41060
41,61,125,33,26.4,15,12.0,10,8.0,27,21.6,19,15.2,21,16.8,41061
41,62,89,34,38.2,14,15.73,3,3.37,14,15.73,3,3.37,21,23.6,41062
41,63,75,20,26.67,12,16.0,5,6.67,15,20.0,8,10.67,15,20.0,41063
41,64,112,33,29.46,15,13.39,7,6.25,21,18.75,20,17.86,16,14.29,41064
41,65,83,35,42.17,9,10.84,2,2.41,12,14.46,8,9.64,17,20.48,41065
41,66,111,33,29.73,13,11.71,7,6.31,19,17.12,23,20.72,16,14.41,41066
42,1,81,8,9.88,9,11.11,24,29.63,14,17.28,23,28.4,3,3.7,42001
42,2,52,15,28.85,1,1.92,5,9.62,8,15.38,19,36.54,4,7.69,42002
42,3,49,15,30.61,1,2.04,8,16.33,6,12.24,11,22.45,8,16.33,42003
42,4,79,15,18.99,6,7.59,10,12.66,16,20.25,24,30.38,8,10.13,42004
42,5,45,9,20.0,2,4.44,2,4.44,9,20.0,17,37.78,6,13.33,42005
42,6,162,38,23.46,10,6.17,19,11.73,37,22.84,40,24.69,18,11.11,42006
42,7,69,18,26.09,6,8.7,7,10.14,16,23.19,16,23.19,6,8.7,42007
42,8,71,17,23.94,3,4.23,5,7.04,17,23.94,22,30.99,7,9.86,42008
42,9,69,13,18.84,4,5.8,4,5.8,14,20.29,24,34.78,10,14.49,42009
42,10,52,12,23.08,4,7.69,7,13.46,8,15.38,17,32.69,4,7.69,42010
42,11,76,24,31.58,5,6.58,11,14.47,10,13.16,19,25.0,7,9.21,42011
42,12,62,13,20.97,3,4.84,2,3.23,33,53.23,7,11.29,4,6.45,42012
42,13,157,44,28.03,9,5.73,18,11.46,24,15.29,49,31.21,13,8.28,42013
42,14,75,22,29.33,6,8.0,8,10.67,11,14.67,21,28.0,7,9.33,42014
42,15,69,11,15.94,6,8.7,14,20.29,11,15.94,23,33.33,4,5.8,42015
42,16,89,22,24.72,6,6.74,15,16.85,7,7.87,30,33.71,9,10.11,42016
42,17,14,4,28.57,0,0.0,3,21.43,2,14.29,3,21.43,2,14.29,42017
42,18,114,30,26.32,7,6.14,5,4.39,27,23.68,33,28.95,12,10.53,42018
42,19,54,16,29.63,4,7.41,7,12.96,6,11.11,16,29.63,5,9.26,42019
42,20,34,8,23.53,1,2.94,3,8.82,3,8.82,9,26.47,10,29.41,42020
42,21,61,9,14.75,6,9.84,1,1.64,22,36.07,17,27.87,6,9.84,42021
42,22,48,8,16.67,4,8.33,4,8.33,16,33.33,9,18.75,7,14.58,42022
42,23,79,19,24.05,4,5.06,12,15.19,7,8.86,33,41.77,4,5.06,42023
42,24,106,26,24.53,8,7.55,33,31.13,15,14.15,23,21.7,1,0.94,42024
42,25,90,26,28.89,5,5.56,15,16.67,10,11.11,27,30.0,7,7.78,42025
42,26,39,12,30.77,3,7.69,3,7.69,6,15.38,12,30.77,3,7.69,42026
42,27,129,43,33.33,12,9.3,5,3.88,33,25.58,19,14.73,17,13.18,42027
42,28,93,30,32.26,4,4.3,12,12.9,11,11.83,29,31.18,7,7.53,42028
42,29,59,12,20.34,3,5.08,10,16.95,6,10.17,27,45.76,1,1.69,42029
42,30,56,15,26.79,8,14.29,4,7.14,7,12.5,18,32.14,4,7.14,42030
42,31,28,7,25.0,0,0.0,2,7.14,12,42.86,4,14.29,3,10.71,42031
42,32,94,16,17.02,17,18.09,1,1.06,42,44.68,14,14.89,4,4.26,42032
42,33,128,37,28.91,5,3.91,24,18.75,16,12.5,37,28.91,9,7.03,42033
42,34,64,20,31.25,3,4.69,7,10.94,15,23.44,15,23.44,4,6.25,42034
42,35,55,8,14.55,0,0.0,16,29.09,8,14.55,20,36.36,3,5.45,42035
42,36,89,23,25.84,6,6.74,13,14.61,13,14.61,25,28.09,9,10.11,42036
42,37,69,15,21.74,1,1.45,15,21.74,6,8.7,26,37.68,6,8.7,42037
42,38,78,17,21.79,4,5.13,17,21.79,9,11.54,28,35.9,3,3.85,42038
42,39,105,29,27.62,16,15.24,2,1.9,27,25.71,19,18.1,12,11.43,42039
42,40,52,14,26.92,2,3.85,6,11.54,9,17.31,19,36.54,2,3.85,42040
42,41,45,16,35.56,2,4.44,5,11.11,10,22.22,7,15.56,5,11.11,42041
42,42,66,13,19.7,4,6.06,12,18.18,11,16.67,22,33.33,4,6.06,42042
42,43,81,14,17.28,4,4.94,14,17.28,16,19.75,28,34.57,5,6.17,42043
42,44,63,14,22.22,3,4.76,6,9.52,2,3.17,32,50.79,6,9.52,42044
42,45,56,12,21.43,1,1.79,5,8.93,9,16.07,22,39.29,7,12.5,42045
42,46,55,11,20.0,5,9.09,8,14.55,9,16.36,16,29.09,6,10.91,42046
42,47,55,8,14.55,3,5.45,7,12.73,15,27.27,17,30.91,5,9.09,42047
42,48,40,9,22.5,9,22.5,5,12.5,9,22.5,4,10.0,4,10.0,42048
42,49,70,20,28.57,6,8.57,6,8.57,16,22.86,15,21.43,7,10.0,42049
42,50,57,20,35.09,0,0.0,6,10.53,7,12.28,18,31.58,6,10.53,42050
42,51,36,6,16.67,6,16.67,2,5.56,8,22.22,9,25.0,5,13.89,42051
42,52,60,11,18.33,3,5.0,8,13.33,9,15.0,21,35.0,8,13.33,42052
42,53,68,25,36.76,6,8.82,4,5.88,9,13.24,17,25.0,7,10.29,42053
42,54,53,13,24.53,2,3.77,1,1.89,15,28.3,17,32.08,5,9.43,42054
42,55,66,14,21.21,3,4.55,4,6.06,11,16.67,23,34.85,11,16.67,42055
42,56,51,15,29.41,3,5.88,2,3.92,11,21.57,15,29.41,5,9.8,42056
42,57,47,12,25.53,3,6.38,5,10.64,8,17.02,15,31.91,4,8.51,42057
42,58,119,28,23.53,5,4.2,15,12.61,36,30.25,21,17.65,14,11.76,42058
42,59,63,21,33.33,3,4.76,3,4.76,16,25.4,10,15.87,10,15.87,42059
42,60,33,8,24.24,3,9.09,3,9.09,4,12.12,11,33.33,4,12.12,42060
42,61,14,6,42.86,1,7.14,2,14.29,1,7.14,3,21.43,1,7.14,42061
42,62,37,13,35.14,3,8.11,9,24.32,6,16.22,6,16.22,0,0.0,42062
42,63,67,9,13.43,2,2.99,11,16.42,10,14.93,30,44.78,5,7.46,42063
42,64,39,11,28.21,3,7.69,2,5.13,7,17.95,10,25.64,6,15.38,42064
42,65,31,5,16.13,0,0.0,4,12.9,4,12.9,15,48.39,3,9.68,42065
42,66,46,14,30.43,2,4.35,8,17.39,6,13.04,10,21.74,6,13.04,42066
42,67,141,41,29.08,9,6.38,15,10.64,33,23.4,22,15.6,21,14.89,42067
43,1,36,12,33.33,1,2.78,3,8.33,3,8.33,12,33.33,5,13.89,43001
43,2,31,13,41.94,0,0.0,1,3.23,6,19.35,8,25.81,3,9.68,43002
43,3,34,8,23.53,3,8.82,1,2.94,6,17.65,13,38.24,3,8.82,43003
43,4,43,17,39.53,2,4.65,3,6.98,3,6.98,16,37.21,2,4.65,43004
43,5,58,16,27.59,1,1.72,9,15.52,7,12.07,20,34.48,5,8.62,43005
43,6,49,11,22.45,1,2.04,5,10.2,14,28.57,7,14.29,11,22.45,43006
43,7,54,11,20.37,3,5.56,8,14.81,13,24.07,13,24.07,6,11.11,43007
43,8,62,11,17.74,3,4.84,16,25.81,4,6.45,21,33.87,7,11.29,43008
43,9,32,7,21.88,0,0.0,3,9.38,12,37.5,9,28.13,1,3.13,43009
43,10,35,4,11.43,3,8.57,8,22.86,4,11.43,16,45.71,0,0.0,43010
43,11,42,13,30.95,1,2.38,4,9.52,10,23.81,8,19.05,6,14.29,43011
43,12,72,23,31.94,3,4.17,2,2.78,11,15.28,22,30.56,11,15.28,43012
43,13,28,8,28.57,1,3.57,3,10.71,3,10.71,11,39.29,2,7.14,43013
43,14,46,5,10.87,1,2.17,6,13.04,9,19.57,21,45.65,4,8.7,43014
43,15,50,13,26.0,2,4.0,5,10.0,6,12.0,20,40.0,4,8.0,43015
43,16,37,7,18.92,2,5.41,2,5.41,6,16.22,19,51.35,1,2.7,43016
43,17,62,16,25.81,2,3.23,8,12.9,8,12.9,24,38.71,4,6.45,43017
43,18,82,20,24.39,5,6.1,9,10.98,11,13.41,27,32.93,10,12.2,43018
43,19,67,16,23.88,4,5.97,7,10.45,8,11.94,25,37.31,7,10.45,43019
43,20,75,15,20.0,5,6.67,9,12.0,16,21.33,25,33.33,5,6.67,43020
43,21,25,7,28.0,4,16.0,4,16.0,3,12.0,5,20.0,2,8.0,43021
43,22,32,10,31.25,3,9.38,2,6.25,8,25.0,6,18.75,3,9.38,43022
43,23,51,8,15.69,2,3.92,8,15.69,9,17.65,19,37.25,5,9.8,43023
43,24,43,13,30.23,4,9.3,4,9.3,4,9.3,14,32.56,4,9.3,43024
43,25,52,20,38.46,2,3.85,5,9.62,13,25.0,9,17.31,3,5.77,43025
43,26,54,16,29.63,8,14.81,3,5.56,5,9.26,19,35.19,3,5.56,43026
43,27,44,12,27.27,2,4.55,5,11.36,10,22.73,12,27.27,3,6.82,43027
43,28,36,6,16.67,2,5.56,7,19.44,5,13.89,9,25.0,7,19.44,43028
43,29,35,5,14.29,2,5.71,4,11.43,8,22.86,12,34.29,4,11.43,43029
43,30,32,7,21.88,0,0.0,6,18.75,1,3.13,17,53.13,1,3.13,43030
43,31,74,24,32.43,5,6.76,6,8.11,11,14.86,18,24.32,10,13.51,43031
43,32,43,12,27.91,1,2.33,5,11.63,6,13.95,18,41.86,1,2.33,43032
43,33,25,8,32.0,1,4.0,5,20.0,2,8.0,3,12.0,6,24.0,43033
43,34,28,7,25.0,2,7.14,2,7.14,2,7.14,12,42.86,3,10.71,43034
43,35,49,11,22.45,3,6.12,4,8.16,11,22.45,17,34.69,3,6.12,43035
43,36,60,8,13.33,1,1.67,11,18.33,12,20.0,25,41.67,3,5.0,43036
43,37,48,20,41.67,1,2.08,4,8.33,2,4.17,14,29.17,7,14.58,43037
43,38,34,15,44.12,1,2.94,5,14.71,3,8.82,9,26.47,1,2.94,43038
43,39,26,5,19.23,0,0.0,3,11.54,3,11.54,11,42.31,4,15.38,43039
43,40,58,19,32.76,4,6.9,5,8.62,9,15.52,13,22.41,8,13.79,43040
43,41,37,11,29.73,2,5.41,7,18.92,5,13.51,9,24.32,3,8.11,43041
43,42,46,5,10.87,3,6.52,10,21.74,9,19.57,14,30.43,5,10.87,43042
43,43,52,16,30.77,5,9.62,6,11.54,7,13.46,10,19.23,8,15.38,43043
43,44,50,8,16.0,2,4.0,8,16.0,9,18.0,21,42.0,2,4.0,43044
43,45,25,5,20.0,1,4.0,0,0.0,10,40.0,8,32.0,1,4.0,43045
43,46,59,7,11.86,5,8.47,13,22.03,13,22.03,15,25.42,6,10.17,43046
43,47,71,28,39.44,2,2.82,7,9.86,13,18.31,17,23.94,4,5.63,43047
43,48,30,5,16.67,0,0.0,2,6.67,6,20.0,13,43.33,4,13.33,43048
43,49,34,11,32.35,1,2.94,2,5.88,5,14.71,14,41.18,1,2.94,43049
43,50,39,11,28.21,0,0.0,5,12.82,8,20.51,14,35.9,1,2.56,43050
43,51,26,7,26.92,1,3.85,0,0.0,5,19.23,12,46.15,1,3.85,43051
