ward,precinct,total,MARK MCGUIRE,MARK MCGUIRE Percent,MARTHA A. MILLS,MARTHA A. MILLS Percent,DENNIS J. BURKE,DENNIS J. BURKE Percent,MICHAEL THOMAS O'MALLEY,MICHAEL THOMAS O'MALLEY Percent,ROSEMARY GRANT HIGGINS,ROSEMARY GRANT HIGGINS Percent,precinct_id
42,29,63,7,11.11,21,33.33,21,33.33,1,1.59,9,14.29,42029
42,30,58,9,15.52,15,25.86,11,18.97,8,13.79,9,15.52,42030
42,31,28,2,7.14,6,21.43,2,7.14,1,3.57,3,10.71,42031
42,32,100,3,3.0,13,13.0,13,13.0,7,7.0,11,11.0,42032
42,33,129,10,7.75,29,22.48,39,30.23,10,7.75,26,20.16,42033
42,34,58,0,0.0,14,24.14,18,31.03,6,10.34,10,17.24,42034
42,35,54,5,9.26,17,31.48,18,33.33,2,3.7,2,3.7,42035
42,36,83,11,13.25,17,20.48,16,19.28,5,6.02,20,24.1,42036
42,37,73,6,8.22,27,36.99,13,17.81,5,6.85,11,15.07,42037
42,38,74,4,5.41,28,37.84,15,20.27,7,9.46,12,16.22,42038
42,39,106,14,13.21,20,18.87,13,12.26,16,15.09,19,17.92,42039
42,40,57,2,3.51,23,40.35,11,19.3,9,15.79,5,8.77,42040
42,41,45,4,8.89,14,31.11,10,22.22,7,15.56,7,15.56,42041
42,42,63,10,15.87,15,23.81,14,22.22,6,9.52,10,15.87,42042
42,43,81,6,7.41,17,20.99,26,32.1,10,12.35,10,12.35,42043
42,44,69,6,8.7,22,31.88,15,21.74,4,5.8,16,23.19,42044
42,45,52,3,5.77,16,30.77,14,26.92,6,11.54,8,15.38,42045
42,46,57,11,19.3,10,17.54,11,19.3,11,19.3,11,19.3,42046
42,47,54,6,11.11,12,22.22,10,18.52,5,9.26,6,11.11,42047
42,48,41,3,7.32,5,12.2,4,9.76,4,9.76,8,19.51,42048
42,49,77,10,12.99,13,16.88,12,15.58,9,11.69,22,28.57,42049
42,50,55,5,9.09,17,30.91,11,20.0,9,16.36,11,20.0,42050
42,51,36,3,8.33,9,25.0,8,22.22,3,8.33,6,16.67,42051
42,52,61,5,8.2,16,26.23,12,19.67,8,13.11,13,21.31,42052
42,53,67,6,8.96,20,29.85,10,14.93,7,10.45,14,20.9,42053
42,54,55,2,3.64,11,20.0,13,23.64,1,1.82,20,36.36,42054
42,55,67,10,14.93,13,19.4,18,26.87,5,7.46,13,19.4,42055
42,56,52,3,5.77,11,21.15,12,23.08,7,13.46,13,25.0,42056
42,57,45,3,6.67,10,22.22,2,4.44,8,17.78,18,40.0,42057
42,58,121,17,14.05,28,23.14,12,9.92,15,12.4,27,22.31,42058
42,59,67,11,16.42,12,17.91,7,10.45,10,14.93,18,26.87,42059
42,60,32,6,18.75,5,15.63,2,6.25,7,21.88,9,28.13,42060
42,61,13,1,7.69,6,46.15,1,7.69,2,15.38,3,23.08,42061
42,62,40,6,15.0,7,17.5,4,10.0,9,22.5,11,27.5,42062
42,63,64,3,4.69,22,34.38,17,26.56,5,7.81,9,14.06,42063
42,64,41,7,17.07,8,19.51,5,12.2,2,4.88,14,34.15,42064
42,65,31,0,0.0,10,32.26,7,22.58,3,9.68,9,29.03,42065
42,66,52,12,23.08,7,13.46,7,13.46,6,11.54,13,25.0,42066
42,67,146,26,17.81,23,15.75,16,10.96,22,15.07,37,25.34,42067
43,1,35,3,8.57,7,20.0,9,25.71,7,20.0,7,20.0,43001
43,2,34,1,2.94,6,17.65,4,11.76,7,20.59,9,26.47,43002
43,3,38,4,10.53,10,26.32,9,23.68,4,10.53,8,21.05,43003
43,4,45,4,8.89,11,24.44,10,22.22,4,8.89,11,24.44,43004
43,5,55,5,9.09,16,29.09,13,23.64,3,5.45,11,20.0,43005
43,6,51,11,21.57,9,17.65,7,13.73,12,23.53,10,19.61,43006
43,7,60,4,6.67,24,40.0,7,11.67,15,25.0,6,10.0,43007
43,8,65,5,7.69,19,29.23,19,29.23,8,12.31,9,13.85,43008
43,9,32,3,9.38,8,25.0,8,25.0,4,12.5,3,9.38,43009
43,10,34,0,0.0,14,41.18,8,23.53,2,5.88,3,8.82,43010
43,11,38,4,10.53,12,31.58,7,18.42,7,18.42,4,10.53,43011
43,12,70,5,7.14,27,38.57,18,25.71,6,8.57,12,17.14,43012
43,13,31,3,9.68,7,22.58,7,22.58,2,6.45,10,32.26,43013
43,14,46,7,15.22,15,32.61,14,30.43,3,6.52,3,6.52,43014
43,15,49,8,16.33,11,22.45,11,22.45,5,10.2,8,16.33,43015
43,16,42,4,9.52,11,26.19,11,26.19,2,4.76,9,21.43,43016
43,17,64,3,4.69,30,46.88,10,15.63,5,7.81,9,14.06,43017
43,18,86,5,5.81,23,26.74,27,31.4,2,2.33,16,18.6,43018
43,19,69,6,8.7,23,33.33,12,17.39,6,8.7,16,23.19,43019
43,20,71,5,7.04,20,28.17,13,18.31,5,7.04,19,26.76,43020
43,21,31,10,32.26,4,12.9,3,9.68,6,19.35,4,12.9,43021
43,22,30,1,3.33,6,20.0,3,10.0,7,23.33,8,26.67,43022
43,23,55,6,10.91,15,27.27,14,25.45,3,5.45,7,12.73,43023
43,24,49,6,12.24,12,24.49,12,24.49,5,10.2,12,24.49,43024
43,25,56,5,8.93,15,26.79,6,10.71,10,17.86,11,19.64,43025
43,26,61,10,16.39,15,24.59,7,11.48,9,14.75,14,22.95,43026
43,27,52,6,11.54,15,28.85,11,21.15,7,13.46,10,19.23,43027
43,28,39,7,17.95,12,30.77,6,15.38,2,5.13,6,15.38,43028
43,29,37,3,8.11,13,35.14,10,27.03,2,5.41,4,10.81,43029
43,30,28,3,10.71,8,28.57,9,32.14,2,7.14,5,17.86,43030
43,31,71,11,15.49,22,30.99,11,15.49,11,15.49,7,9.86,43031
43,32,48,3,6.25,17,35.42,13,27.08,4,8.33,6,12.5,43032
43,33,24,4,16.67,7,29.17,3,12.5,4,16.67,5,20.83,43033
43,34,30,4,13.33,9,30.0,4,13.33,6,20.0,5,16.67,43034
43,35,49,0,0.0,15,30.61,12,24.49,2,4.08,12,24.49,43035
43,36,58,5,8.62,18,31.03,13,22.41,3,5.17,14,24.14,43036
43,37,50,5,10.0,10,20.0,12,24.0,7,14.0,10,20.0,43037
43,38,33,3,9.09,6,18.18,7,21.21,6,18.18,7,21.21,43038
43,39,26,2,7.69,4,15.38,8,30.77,9,34.62,2,7.69,43039
43,40,61,8,13.11,16,26.23,15,24.59,6,9.84,11,18.03,43040
43,41,37,3,8.11,14,37.84,8,21.62,4,10.81,2,5.41,43041
43,42,51,3,5.88,11,21.57,15,29.41,6,11.76,8,15.69,43042
43,43,49,4,8.16,13,26.53,11,22.45,6,12.24,9,18.37,43043
43,44,53,3,5.66,13,24.53,15,28.3,5,9.43,10,18.87,43044
43,45,23,1,4.35,12,52.17,5,21.74,1,4.35,4,17.39,43045
43,46,63,4,6.35,26,41.27,9,14.29,8,12.7,3,4.76,43046
43,47,73,19,26.03,13,17.81,9,12.33,9,12.33,13,17.81,43047
43,48,29,4,13.79,7,24.14,6,20.69,3,10.34,8,27.59,43048
43,49,35,4,11.43,13,37.14,7,20.0,2,5.71,5,14.29,43049
43,50,45,5,11.11,17,37.78,6,13.33,5,11.11,6,13.33,43050
43,51,27,0,0.0,9,33.33,5,18.52,6,22.22,5,18.52,43051
43,52,60,9,15.0,20,33.33,13,21.67,2,3.33,11,18.33,43052
43,53,72,12,16.67,8,11.11,12,16.67,10,13.89,20,27.78,43053
43,54,19,2,10.53,8,42.11,6,31.58,0,0.0,3,15.79,43054
43,55,64,8,12.5,14,21.88,9,14.06,9,14.06,20,31.25,43055
43,56,38,1,2.63,22,57.89,3,7.89,5,13.16,3,7.89,43056
43,57,20,1,5.0,2,10.0,6,30.0,4,20.0,4,20.0,43057
43,58,43,3,6.98,12,27.91,7,16.28,6,13.95,7,16.28,43058
43,59,93,12,12.9,22,23.66,20,21.51,10,10.75,16,17.2,43059
43,60,66,13,19.7,8,12.12,5,7.58,11,16.67,19,28.79,43060
44,1,98,8,8.16,26,26.53,16,16.33,6,6.12,30,30.61,44001
44,2,60,6,10.0,10,16.67,10,16.67,12,20.0,7,11.67,44002
44,3,90,5,5.56,27,30.0,17,18.89,6,6.67,14,15.56,44003
44,4,124,4,3.23,24,19.35,17,13.71,12,9.68,21,16.94,44004
44,5,64,8,12.5,16,25.0,8,12.5,7,10.94,9,14.06,44005
44,6,54,5,9.26,18,33.33,8,14.81,7,12.96,9,16.67,44006
44,7,94,8,8.51,27,28.72,20,21.28,7,7.45,10,10.64,44007
44,8,100,13,13.0,18,18.0,24,24.0,13,13.0,11,11.0,44008
44,9,89,11,12.36,13,14.61,14,15.73,10,11.24,22,24.72,44009
44,10,116,12,10.34,26,22.41,20,17.24,17,14.66,18,15.52,44010
44,11,68,11,16.18,21,30.88,10,14.71,8,11.76,7,10.29,44011
44,12,56,8,14.29,9,16.07,11,19.64,9,16.07,9,16.07,44012
44,13,95,9,9.47,21,22.11,21,22.11,12,12.63,20,21.05,44013
44,14,85,5,5.88,23,27.06,17,20.0,14,16.47,16,18.82,44014
44,15,71,7,9.86,19,26.76,14,19.72,11,15.49,8,11.27,44015
44,16,68,5,7.35,11,16.18,18,26.47,12,17.65,12,17.65,44016
44,17,85,10,11.76,29,34.12,11,12.94,11,12.94,12,14.12,44017
44,18,27,5,18.52,8,29.63,2,7.41,3,11.11,8,29.63,44018
44,19,44,4,9.09,11,25.0,10,22.73,5,11.36,8,18.18,44019
44,20,65,3,4.62,24,36.92,16,24.62,8,12.31,9,13.85,44020
44,21,64,6,9.38,22,34.38,16,25.0,4,6.25,7,10.94,44021
44,22,46,2,4.35,13,28.26,10,21.74,2,4.35,10,21.74,44022
44,23,53,5,9.43,15,28.3,6,11.32,5,9.43,10,18.87,44023
44,24,59,4,6.78,17,28.81,8,13.56,7,11.86,16,27.12,44024
44,25,60,6,10.0,16,26.67,3,5.0,10,16.67,9,15.0,44025
44,26,64,7,10.94,19,29.69,8,12.5,7,10.94,12,18.75,44026
44,27,78,5,6.41,17,21.79,17,21.79,15,19.23,12,15.38,44027
44,28,60,12,20.0,10,16.67,11,18.33,10,16.67,10,16.67,44028
44,29,48,5,10.42,21,43.75,2,4.17,7,14.58,5,10.42,44029
44,30,53,7,13.21,14,26.42,8,15.09,6,11.32,8,15.09,44030
44,31,78,7,8.97,15,19.23,9,11.54,18,23.08,11,14.1,44031
44,32,32,3,9.38,11,34.38,3,9.38,5,15.63,6,18.75,44032
44,33,86,7,8.14,23,26.74,9,10.47,12,13.95,16,18.6,44033
44,34,62,6,9.68,25,40.32,5,8.06,12,19.35,5,8.06,44034
44,35,88,13,14.77,15,17.05,23,26.14,13,14.77,10,11.36,44035
44,36,69,6,8.7,19,27.54,10,14.49,8,11.59,12,17.39,44036
44,37,114,5,4.39,26,22.81,13,11.4,18,15.79,20,17.54,44037
44,38,69,10,14.49,17,24.64,9,13.04,15,21.74,8,11.59,44038
44,39,69,10,14.49,13,18.84,5,7.25,12,17.39,13,18.84,44039
44,40,67,6,8.96,18,26.87,12,17.91,10,14.93,3,4.48,44040
44,41,87,16,18.39,18,20.69,10,11.49,11,12.64,11,12.64,44041
44,42,83,6,7.23,16,19.28,8,9.64,8,9.64,10,12.05,44042
44,43,92,11,11.96,30,32.61,15,16.3,10,10.87,13,14.13,44043
44,44,127,16,12.6,29,22.83,18,14.17,17,13.39,15,11.81,44044
44,45,80,9,11.25,13,16.25,6,7.5,17,21.25,17,21.25,44045
44,46,40,3,7.5,12,30.0,8,20.0,6,15.0,6,15.0,44046
44,47,62,10,16.13,18,29.03,5,8.06,13,20.97,4,6.45,44047
44,48,65,8,12.31,10,15.38,9,13.85,13,20.0,9,13.85,44048
44,49,66,9,13.64,13,19.7,14,21.21,5,7.58,10,15.15,44049
44,50,56,6,10.71,15,26.79,8,14.29,8,14.29,11,19.64,44050
45,1,75,7,9.33,6,8.0,10,13.33,13,17.33,9,12.0,45001
45,2,101,12,11.88,11,10.89,5,4.95,19,18.81,10,9.9,45002
45,3,246,25,10.16,15,6.1,11,4.47,48,19.51,11,4.47,45003
45,4,114,13,11.4,20,17.54,15,13.16,22,19.3,24,21.05,45004
45,5,66,5,7.58,5,7.58,10,15.15,24,36.36,7,10.61,45005
45,6,110,13,11.82,15,13.64,6,5.45,17,15.45,9,8.18,45006
45,7,125,18,14.4,13,10.4,14,11.2,29,23.2,14,11.2,45007
45,8,97,14,14.43,11,11.34,10,10.31,27,27.84,8,8.25,45008
45,9,152,16,10.53,12,7.89,13,8.55,34,22.37,25,16.45,45009
45,10,188,18,9.57,10,5.32,15,7.98,29,15.43,23,12.23,45010
45,11,115,15,13.04,11,9.57,8,6.96,22,19.13,10,8.7,45011
45,12,138,20,14.49,17,12.32,17,12.32,32,23.19,18,13.04,45012
45,13,201,14,6.97,15,7.46,18,8.96,32,15.92,21,10.45,45013
45,14,134,24,17.91,13,9.7,10,7.46,42,31.34,20,14.93,45014
45,15,177,24,13.56,15,8.47,9,5.08,27,15.25,23,12.99,45015
45,16,179,19,10.61,20,11.17,9,5.03,29,16.2,22,12.29,45016
45,17,138,21,15.22,14,10.14,25,18.12,25,18.12,24,17.39,45017
45,18,154,15,9.74,15,9.74,17,11.04,44,28.57,17,11.04,45018
45,19,207,17,8.21,18,8.7,21,10.14,18,8.7,16,7.73,45019
45,20,126,24,19.05,11,8.73,13,10.32,31,24.6,22,17.46,45020
45,21,134,25,18.66,10,7.46,5,3.73,27,20.15,29,21.64,45021
45,22,122,16,13.11,8,6.56,12,9.84,27,22.13,32,26.23,45022
45,23,104,14,13.46,4,3.85,7,6.73,25,24.04,14,13.46,45023
45,24,141,17,12.06,24,17.02,18,12.77,30,21.28,25,17.73,45024
45,25,136,25,18.38,9,6.62,13,9.56,38,27.94,19,13.97,45025
45,26,167,17,10.18,13,7.78,14,8.38,35,20.96,28,16.77,45026
45,27,135,16,11.85,10,7.41,12,8.89,28,20.74,17,12.59,45027
45,28,219,12,5.48,14,6.39,10,4.57,29,13.24,14,6.39,45028
45,29,135,22,16.3,10,7.41,13,9.63,32,23.7,15,11.11,45029
45,30,141,20,14.18,15,10.64,17,12.06,38,26.95,18,12.77,45030
45,31,117,21,17.95,14,11.97,10,8.55,26,22.22,16,13.68,45031
45,32,109,17,15.6,11,10.09,14,12.84,19,17.43,13,11.93,45032
45,33,148,23,15.54,12,8.11,16,10.81,31,20.95,24,16.22,45033
45,34,109,10,9.17,10,9.17,8,7.34,24,22.02,13,11.93,45034
45,35,113,18,15.93,7,6.19,13,11.5,35,30.97,7,6.19,45035
45,36,140,22,15.71,13,9.29,15,10.71,37,26.43,26,18.57,45036
45,37,95,13,13.68,10,10.53,13,13.68,22,23.16,22,23.16,45037
45,38,217,25,11.52,22,10.14,19,8.76,33,15.21,28,12.9,45038
45,39,147,16,10.88,13,8.84,20,13.61,35,23.81,30,20.41,45039
45,40,199,22,11.06,11,5.53,20,10.05,34,17.09,27,13.57,45040
45,41,98,14,14.29,9,9.18,7,7.14,29,29.59,16,16.33,45041
45,42,155,18,11.61,5,3.23,12,7.74,43,27.74,20,12.9,45042
45,43,123,10,8.13,8,6.5,18,14.63,25,20.33,22,17.89,45043
45,44,130,16,12.31,16,12.31,11,8.46,37,28.46,13,10.0,45044
45,45,89,14,15.73,9,10.11,8,8.99,23,25.84,13,14.61,45045
45,46,170,21,12.35,30,17.65,21,12.35,33,19.41,25,14.71,45046
45,47,166,18,10.84,18,10.84,20,12.05,25,15.06,31,18.67,45047
45,48,96,13,13.54,12,12.5,8,8.33,13,13.54,15,15.63,45048
45,49,127,18,14.17,11,8.66,18,14.17,46,36.22,16,12.6,45049
45,50,135,12,8.89,9,6.67,13,9.63,26,19.26,22,16.3,45050
45,51,133,15,11.28,8,6.02,11,8.27,32,24.06,23,17.29,45051
45,52,96,13,13.54,8,8.33,11,11.46,27,28.13,9,9.38,45052
45,53,145,14,9.66,17,11.72,15,10.34,27,18.62,20,13.79,45053
45,54,135,17,12.59,11,8.15,20,14.81,29,21.48,19,14.07,45054
45,55,110,19,17.27,18,16.36,9,8.18,18,16.36,13,11.82,45055
45,56,90,15,16.67,13,14.44,11,12.22,14,15.56,21,23.33,45056
45,57,146,25,17.12,12,8.22,18,12.33,25,17.12,23,15.75,45057
45,58,74,18,24.32,3,4.05,10,13.51,6,8.11,18,24.32,45058
46,1,193,27,13.99,52,26.94,31,16.06,29,15.03,30,15.54,46001
46,2,82,4,4.88,34,41.46,14,17.07,10,12.2,13,15.85,46002
46,3,98,16,16.33,26,26.53,10,10.2,12,12.24,27,27.55,46003
46,4,95,11,11.58,23,24.21,10,10.53,24,25.26,18,18.95,46004
46,5,49,2,4.08,13,26.53,10,20.41,4,8.16,13,26.53,46005
46,6,74,12,16.22,17,22.97,7,9.46,22,29.73,14,18.92,46006
46,7,118,12,10.17,38,32.2,21,17.8,14,11.86,23,19.49,46007
46,8,87,14,16.09,19,21.84,9,10.34,14,16.09,19,21.84,46008
46,9,92,13,14.13,26,28.26,11,11.96,17,18.48,12,13.04,46009
46,10,76,3,3.95,18,23.68,11,14.47,15,19.74,22,28.95,46010
46,11,100,13,13.0,22,22.0,17,17.0,11,11.0,26,26.0,46011
46,12,99,14,14.14,24,24.24,12,12.12,23,23.23,14,14.14,46012
46,13,88,9,10.23,19,21.59,13,14.77,22,25.0,16,18.18,46013
46,14,63,10,15.87,27,42.86,3,4.76,7,11.11,13,20.63,46014
46,15,105,15,14.29,19,18.1,22,20.95,8,7.62,24,22.86,46015
46,16,170,25,14.71,29,17.06,24,14.12,28,16.47,40,23.53,46016
46,17,121,13,10.74,29,23.97,29,23.97,15,12.4,16,13.22,46017
46,18,113,19,16.81,25,22.12,25,22.12,7,6.19,24,21.24,46018
46,19,119,7,5.88,41,34.45,17,14.29,17,14.29,28,23.53,46019
46,20,94,12,12.77,30,31.91,9,9.57,13,13.83,25,26.6,46020
46,21,23,2,8.7,5,21.74,1,4.35,5,21.74,6,26.09,46021
46,22,82,22,26.83,14,17.07,4,4.88,15,18.29,20,24.39,46022
46,23,93,12,12.9,16,17.2,11,11.83,14,15.05,30,32.26,46023
46,24,70,8,11.43,28,40.0,11,15.71,8,11.43,9,12.86,46024
46,25,90,17,18.89,20,22.22,14,15.56,12,13.33,12,13.33,46025
46,26,136,28,20.59,31,22.79,14,10.29,25,18.38,25,18.38,46026
46,27,121,15,12.4,33,27.27,10,8.26,32,26.45,24,19.83,46027
46,28,117,18,15.38,31,26.5,17,14.53,16,13.68,23,19.66,46028
46,29,118,12,10.17,31,26.27,19,16.1,15,12.71,20,16.95,46029
46,30,131,11,8.4,31,23.66,17,12.98,24,18.32,38,29.01,46030
46,31,104,10,9.62,32,30.77,22,21.15,14,13.46,20,19.23,46031
46,32,138,17,12.32,45,32.61,17,12.32,22,15.94,28,20.29,46032
46,33,81,9,11.11,22,27.16,7,8.64,13,16.05,17,20.99,46033
46,34,102,18,17.65,21,20.59,8,7.84,13,12.75,30,29.41,46034
46,35,126,17,13.49,25,19.84,18,14.29,27,21.43,23,18.25,46035
46,36,120,11,9.17,37,30.83,20,16.67,19,15.83,18,15.0,46036
46,37,108,12,11.11,18,16.67,11,10.19,33,30.56,27,25.0,46037
46,38,92,14,15.22,17,18.48,9,9.78,16,17.39,19,20.65,46038
46,39,74,7,9.46,18,24.32,13,17.57,9,12.16,19,25.68,46039
47,1,73,10,13.7,19,26.03,3,4.11,19,26.03,12,16.44,47001
47,2,220,28,12.73,34,15.45,33,15.0,62,28.18,32,14.55,47002
47,3,162,25,15.43,23,14.2,21,12.96,50,30.86,25,15.43,47003
47,4,196,28,14.29,34,17.35,30,15.31,45,22.96,37,18.88,47004
47,5,82,9,10.98,25,30.49,12,14.63,14,17.07,14,17.07,47005
47,6,189,30,15.87,34,17.99,27,14.29,40,21.16,28,14.81,47006
47,7,166,27,16.27,29,17.47,25,15.06,38,22.89,27,16.27,47007
47,8,223,42,18.83,40,17.94,31,13.9,56,25.11,37,16.59,47008
47,9,173,29,16.76,18,10.4,27,15.61,46,26.59,25,14.45,47009
47,10,129,12,9.3,28,21.71,20,15.5,25,19.38,32,24.81,47010
47,11,257,55,21.4,47,18.29,30,11.67,70,27.24,34,13.23,47011
47,12,161,25,15.53,30,18.63,26,16.15,34,21.12,29,18.01,47012
47,13,207,20,9.66,36,17.39,36,17.39,59,28.5,30,14.49,47013
47,14,192,24,12.5,42,21.88,23,11.98,51,26.56,39,20.31,47014
47,15,93,14,15.05,16,17.2,15,16.13,19,20.43,20,21.51,47015
47,16,113,13,11.5,23,20.35,11,9.73,33,29.2,22,19.47,47016
47,17,176,22,12.5,34,19.32,26,14.77,51,28.98,27,15.34,47017
47,18,123,10,8.13,39,31.71,22,17.89,19,15.45,22,17.89,47018
47,19,163,27,16.56,35,21.47,21,12.88,39,23.93,21,12.88,47019
47,20,169,27,15.98,45,26.63,16,9.47,31,18.34,29,17.16,47020
47,21,83,3,3.61,30,36.14,11,13.25,15,18.07,15,18.07,47021
47,22,119,19,15.97,11,9.24,17,14.29,43,36.13,19,15.97,47022
47,23,45,6,13.33,8,17.78,3,6.67,8,17.78,14,31.11,47023
47,24,74,8,10.81,19,25.68,14,18.92,12,16.22,11,14.86,47024
47,25,125,8,6.4,36,28.8,21,16.8,12,9.6,28,22.4,47025
47,26,136,9,6.62,45,33.09,16,11.76,26,19.12,30,22.06,47026
47,27,132,18,13.64,22,16.67,12,9.09,36,27.27,24,18.18,47027
47,28,205,30,14.63,38,18.54,33,16.1,49,23.9,42,20.49,47028
47,29,140,19,13.57,33,23.57,12,8.57,32,22.86,25,17.86,47029
47,30,74,4,5.41,30,40.54,5,6.76,13,17.57,14,18.92,47030
47,31,128,21,16.41,36,28.13,21,16.41,14,10.94,27,21.09,47031
47,32,188,17,9.04,62,32.98,31,16.49,40,21.28,20,10.64,47032
47,33,119,17,14.29,25,21.01,18,15.13,21,17.65,20,16.81,47033
47,34,143,23,16.08,29,20.28,18,12.59,29,20.28,25,17.48,47034
47,35,187,26,13.9,29,15.51,25,13.37,49,26.2,47,25.13,47035
47,36,139,11,7.91,36,25.9,18,12.95,33,23.74,26,18.71,47036
47,37,143,24,16.78,29,20.28,15,10.49,28,19.58,36,25.17,47037
47,38,141,24,17.02,30,21.28,21,14.89,35,24.82,18,12.77,47038
47,39,105,17,16.19,26,24.76,16,15.24,14,13.33,21,20.0,47039
47,40,135,21,15.56,34,25.19,19,14.07,21,15.56,27,20.0,47040
47,41,77,9,11.69,25,32.47,7,9.09,11,14.29,17,22.08,47041
47,42,163,26,15.95,39,23.93,22,13.5,30,18.4,28,17.18,47042
47,43,180,32,17.78,33,18.33,31,17.22,43,23.89,26,14.44,47043
47,44,119,17,14.29,18,15.13,14,11.76,20,16.81,17,14.29,47044
47,45,162,23,14.2,35,21.6,14,8.64,35,21.6,32,19.75,47045
48,1,128,12,9.38,44,34.38,20,15.63,15,11.72,28,21.88,48001
48,2,119,22,18.49,30,25.21,11,9.24,15,12.61,27,22.69,48002
48,3,97,14,14.43,25,25.77,15,15.46,16,16.49,18,18.56,48003
48,4,103,8,7.77,28,27.18,23,22.33,16,15.53,21,20.39,48004
48,5,131,13,9.92,34,25.95,32,24.43,8,6.11,25,19.08,48005
48,6,135,26,19.26,48,35.56,7,5.19,16,11.85,21,15.56,48006
48,7,111,10,9.01,44,39.64,15,13.51,11,9.91,18,16.22,48007
48,8,91,7,7.69,37,40.66,9,9.89,11,12.09,19,20.88,48008
48,9,83,9,10.84,24,28.92,12,14.46,11,13.25,18,21.69,48009
48,10,63,4,6.35,28,44.44,9,14.29,9,14.29,9,14.29,48010
48,11,136,10,7.35,51,37.5,26,19.12,17,12.5,19,13.97,48011
48,12,64,7,10.94,22,34.38,9,14.06,6,9.38,17,26.56,48012
48,13,90,10,11.11,24,26.67,8,8.89,19,21.11,12,13.33,48013
48,14,119,21,17.65,27,22.69,12,10.08,18,15.13,22,18.49,48014
48,15,81,11,13.58,23,28.4,14,17.28,18,22.22,6,7.41,48015
48,16,105,10,9.52,31,29.52,6,5.71,14,13.33,14,13.33,48016
48,17,87,10,11.49,23,26.44,6,6.9,15,17.24,24,27.59,48017
48,18,75,12,16.0,20,26.67,8,10.67,8,10.67,17,22.67,48018
48,19,110,5,4.55,37,33.64,21,19.09,18,16.36,18,16.36,48019
48,20,82,10,12.2,35,42.68,10,12.2,8,9.76,11,13.41,48020
48,21,108,28,25.93,21,19.44,8,7.41,25,23.15,22,20.37,48021
48,22,185,23,12.43,47,25.41,30,16.22,25,13.51,43,23.24,48022
48,23,83,7,8.43,20,24.1,22,26.51,5,6.02,15,18.07,48023
48,24,79,14,17.72,20,25.32,8,10.13,12,15.19,18,22.78,48024
48,25,73,15,20.55,17,23.29,9,12.33,8,10.96,15,20.55,48025
48,26,114,6,5.26,42,36.84,17,14.91,13,11.4,24,21.05,48026
48,27,83,13,15.66,33,39.76,6,7.23,8,9.64,14,16.87,48027
48,28,110,9,8.18,42,38.18,19,17.27,16,14.55,16,14.55,48028
48,29,129,14,10.85,64,49.61,13,10.08,8,6.2,18,13.95,48029
48,30,79,9,11.39,34,43.04,9,11.39,7,8.86,17,21.52,48030
48,31,86,8,9.3,27,31.4,7,8.14,15,17.44,19,22.09,48031
48,32,80,8,10.0,19,23.75,7,8.75,9,11.25,26,32.5,48032
48,33,101,8,7.92,37,36.63,21,20.79,10,9.9,14,13.86,48033
48,34,94,13,13.83,21,22.34,9,9.57,20,21.28,20,21.28,48034
48,35,71,9,12.68,19,26.76,11,15.49,11,15.49,13,18.31,48035
48,36,90,12,13.33,20,22.22,12,13.33,13,14.44,20,22.22,48036
48,37,111,14,12.61,37,33.33,12,10.81,19,17.12,21,18.92,48037
48,38,137,5,3.65,55,40.15,16,11.68,27,19.71,16,11.68,48038
48,39,79,17,21.52,24,30.38,7,8.86,11,13.92,11,13.92,48039
48,40,92,9,9.78,18,19.57,7,7.61,25,27.17,15,16.3,48040
48,41,58,3,5.17,20,34.48,4,6.9,5,8.62,19,32.76,48041
48,42,121,14,11.57,44,36.36,10,8.26,17,14.05,23,19.01,48042
48,43,69,4,5.8,35,50.72,9,13.04,7,10.14,9,13.04,48043
48,44,81,11,13.58,24,29.63,8,9.88,13,16.05,19,23.46,48044
48,45,56,3,5.36,15,26.79,7,12.5,4,7.14,9,16.07,48045
48,46,63,7,11.11,18,28.57,10,15.87,12,19.05,14,22.22,48046
48,47,71,13,18.31,26,36.62,1,1.41,16,22.54,12,16.9,48047
48,48,77,4,5.19,25,32.47,14,18.18,12,15.58,14,18.18,48048
49,1,117,14,11.97,42,35.9,10,8.55,12,10.26,29,24.79,49001
49,2,124,18,14.52,24,19.35,17,13.71,13,10.48,28,22.58,49002
49,3,117,11,9.4,40,34.19,19,16.24,14,11.97,22,18.8,49003
49,4,68,4,5.88,14,20.59,14,20.59,14,20.59,16,23.53,49004
49,5,69,9,13.04,28,40.58,6,8.7,7,10.14,16,23.19,49005
49,6,66,9,13.64,21,31.82,10,15.15,7,10.61,15,22.73,49006
49,7,77,3,3.9,34,44.16,6,7.79,8,10.39,15,19.48,49007
49,8,74,6,8.11,23,31.08,9,12.16,6,8.11,26,35.14,49008
49,9,71,9,12.68,20,28.17,9,12.68,7,9.86,13,18.31,49009
49,10,117,13,11.11,50,42.74,18,15.38,8,6.84,19,16.24,49010
49,11,112,14,12.5,36,32.14,16,14.29,14,12.5,22,19.64,49011
49,12,75,13,17.33,9,12.0,12,16.0,13,17.33,14,18.67,49012
49,13,103,5,4.85,37,35.92,15,14.56,15,14.56,18,17.48,49013
49,14,103,12,11.65,31,30.1,11,10.68,12,11.65,24,23.3,49014
49,15,67,10,14.93,15,22.39,9,13.43,12,17.91,15,22.39,49015
