ward,precinct,total,Pamela M. Leeming,Pamela M. Leeming Percent,Terrence M Jordan,Terrence M Jordan Percent,Mary Margaret Burke,Mary Margaret Burke Percent,Sammy W. Lacey Jr.,Sammy W. Lacey Jr. Percent,Rhonda Salle̩,Rhonda Salle̩ Percent,Steve Demitro,Steve Demitro Percent,precinct_id
46,7,46,28,60.87,4,8.7,6,13.04,0,0.0,3,6.52,0,0.0,46007
46,8,71,23,32.39,12,16.9,17,23.94,7,9.86,5,7.04,5,7.04,46008
46,9,51,26,50.98,3,5.88,9,17.65,1,1.96,2,3.92,3,5.88,46009
46,10,38,15,39.47,3,7.89,10,26.32,1,2.63,3,7.89,1,2.63,46010
46,11,66,27,40.91,8,12.12,14,21.21,3,4.55,4,6.06,6,9.09,46011
46,12,68,42,61.76,6,8.82,10,14.71,3,4.41,1,1.47,1,1.47,46012
46,13,54,23,42.59,4,7.41,11,20.37,0,0.0,4,7.41,6,11.11,46013
46,14,49,28,57.14,0,0.0,9,18.37,0,0.0,2,4.08,4,8.16,46014
46,15,80,37,46.25,8,10.0,13,16.25,3,3.75,3,3.75,7,8.75,46015
46,16,61,33,54.1,2,3.28,18,29.51,0,0.0,2,3.28,3,4.92,46016
46,17,113,63,55.75,7,6.19,19,16.81,1,0.88,2,1.77,6,5.31,46017
46,18,132,66,50.0,8,6.06,28,21.21,0,0.0,3,2.27,10,7.58,46018
46,19,77,45,58.44,4,5.19,14,18.18,0,0.0,1,1.3,4,5.19,46019
46,20,72,19,26.39,11,15.28,19,26.39,7,9.72,3,4.17,7,9.72,46020
46,21,18,8,44.44,3,16.67,3,16.67,0,0.0,0,0.0,2,11.11,46021
46,22,67,22,32.84,5,7.46,18,26.87,1,1.49,8,11.94,6,8.96,46022
46,23,66,25,37.88,14,21.21,17,25.76,2,3.03,3,4.55,2,3.03,46023
46,24,34,19,55.88,3,8.82,7,20.59,1,2.94,0,0.0,2,5.88,46024
46,25,73,32,43.84,5,6.85,15,20.55,2,2.74,3,4.11,7,9.59,46025
46,26,67,19,28.36,11,16.42,19,28.36,5,7.46,7,10.45,0,0.0,46026
46,27,68,19,27.94,14,20.59,13,19.12,2,2.94,6,8.82,7,10.29,46027
46,28,72,29,40.28,10,13.89,10,13.89,4,5.56,4,5.56,5,6.94,46028
46,29,71,33,46.48,1,1.41,12,16.9,2,2.82,4,5.63,8,11.27,46029
46,30,88,32,36.36,7,7.95,18,20.45,7,7.95,4,4.55,8,9.09,46030
46,31,93,50,53.76,5,5.38,19,20.43,2,2.15,1,1.08,2,2.15,46031
46,32,67,27,40.3,16,23.88,7,10.45,2,2.99,4,5.97,6,8.96,46032
46,33,76,40,52.63,5,6.58,17,22.37,3,3.95,2,2.63,5,6.58,46033
46,34,76,28,36.84,17,22.37,13,17.11,2,2.63,1,1.32,6,7.89,46034
46,35,92,36,39.13,12,13.04,22,23.91,3,3.26,6,6.52,4,4.35,46035
46,36,78,35,44.87,7,8.97,21,26.92,1,1.28,3,3.85,4,5.13,46036
46,37,66,23,34.85,11,16.67,11,16.67,6,9.09,10,15.15,0,0.0,46037
46,38,64,25,39.06,8,12.5,15,23.44,3,4.69,4,6.25,4,6.25,46038
46,39,99,44,44.44,3,3.03,23,23.23,1,1.01,3,3.03,14,14.14,46039
46,40,51,12,23.53,11,21.57,10,19.61,6,11.76,4,7.84,5,9.8,46040
46,41,68,29,42.65,7,10.29,12,17.65,3,4.41,3,4.41,7,10.29,46041
46,42,93,33,35.48,12,12.9,20,21.51,4,4.3,3,3.23,8,8.6,46042
46,43,103,57,55.34,7,6.8,16,15.53,2,1.94,6,5.83,4,3.88,46043
46,44,62,21,33.87,9,14.52,12,19.35,8,12.9,6,9.68,1,1.61,46044
46,45,66,30,45.45,4,6.06,15,22.73,1,1.52,5,7.58,2,3.03,46045
47,1,68,38,55.88,3,4.41,9,13.24,0,0.0,8,11.76,3,4.41,47001
47,2,71,31,43.66,5,7.04,11,15.49,3,4.23,5,7.04,8,11.27,47002
47,3,118,33,27.97,14,11.86,32,27.12,4,3.39,8,6.78,11,9.32,47003
47,4,81,43,53.09,2,2.47,20,24.69,0,0.0,4,4.94,3,3.7,47004
47,5,73,35,47.95,4,5.48,15,20.55,1,1.37,4,5.48,5,6.85,47005
47,6,71,39,54.93,1,1.41,23,32.39,1,1.41,0,0.0,3,4.23,47006
47,7,69,29,42.03,3,4.35,16,23.19,1,1.45,5,7.25,8,11.59,47007
47,8,68,28,41.18,2,2.94,15,22.06,1,1.47,5,7.35,7,10.29,47008
47,9,46,19,41.3,1,2.17,10,21.74,1,2.17,2,4.35,5,10.87,47009
47,10,42,29,69.05,0,0.0,5,11.9,0,0.0,5,11.9,0,0.0,47010
47,11,112,74,66.07,2,1.79,17,15.18,1,0.89,5,4.46,3,2.68,47011
47,12,53,23,43.4,2,3.77,16,30.19,0,0.0,3,5.66,6,11.32,47012
47,13,99,56,56.57,3,3.03,19,19.19,2,2.02,7,7.07,2,2.02,47013
47,14,56,32,57.14,4,7.14,8,14.29,1,1.79,1,1.79,6,10.71,47014
47,15,82,41,50.0,8,9.76,14,17.07,2,2.44,4,4.88,2,2.44,47015
47,16,77,34,44.16,5,6.49,21,27.27,2,2.6,6,7.79,3,3.9,47016
47,17,60,22,36.67,8,13.33,13,21.67,3,5.0,3,5.0,2,3.33,47017
47,18,65,33,50.77,4,6.15,7,10.77,3,4.62,2,3.08,3,4.62,47018
47,19,118,77,65.25,6,5.08,20,16.95,3,2.54,1,0.85,3,2.54,47019
47,20,78,53,67.95,3,3.85,10,12.82,2,2.56,2,2.56,2,2.56,47020
47,21,72,42,58.33,2,2.78,14,19.44,0,0.0,0,0.0,5,6.94,47021
47,22,62,34,54.84,4,6.45,11,17.74,0,0.0,3,4.84,3,4.84,47022
47,23,40,30,75.0,3,7.5,2,5.0,0,0.0,0,0.0,2,5.0,47023
47,24,56,21,37.5,3,5.36,21,37.5,0,0.0,4,7.14,2,3.57,47024
47,25,72,39,54.17,2,2.78,21,29.17,0,0.0,3,4.17,2,2.78,47025
47,26,83,44,53.01,5,6.02,16,19.28,3,3.61,3,3.61,4,4.82,47026
47,27,39,19,48.72,2,5.13,11,28.21,2,5.13,0,0.0,2,5.13,47027
47,28,73,33,45.21,3,4.11,15,20.55,0,0.0,6,8.22,6,8.22,47028
47,29,72,27,37.5,3,4.17,18,25.0,1,1.39,3,4.17,8,11.11,47029
47,30,83,46,55.42,6,7.23,16,19.28,0,0.0,2,2.41,8,9.64,47030
47,31,72,33,45.83,2,2.78,21,29.17,1,1.39,5,6.94,3,4.17,47031
47,32,66,37,56.06,2,3.03,9,13.64,1,1.52,6,9.09,3,4.55,47032
47,33,71,37,52.11,6,8.45,16,22.54,2,2.82,1,1.41,2,2.82,47033
47,34,84,38,45.24,8,9.52,24,28.57,2,2.38,4,4.76,3,3.57,47034
47,35,75,39,52.0,2,2.67,20,26.67,0,0.0,6,8.0,3,4.0,47035
47,36,86,44,51.16,6,6.98,17,19.77,1,1.16,4,4.65,5,5.81,47036
47,37,81,45,55.56,6,7.41,14,17.28,2,2.47,3,3.7,3,3.7,47037
47,38,66,34,51.52,1,1.52,10,15.15,0,0.0,3,4.55,3,4.55,47038
47,39,68,43,63.24,1,1.47,9,13.24,0,0.0,5,7.35,7,10.29,47039
47,40,39,25,64.1,1,2.56,8,20.51,0,0.0,1,2.56,1,2.56,47040
47,41,109,53,48.62,10,9.17,19,17.43,0,0.0,6,5.5,6,5.5,47041
47,42,49,21,42.86,4,8.16,9,18.37,1,2.04,3,6.12,4,8.16,47042
47,43,85,27,31.76,9,10.59,25,29.41,1,1.18,4,4.71,11,12.94,47043
47,44,67,30,44.78,6,8.96,15,22.39,2,2.99,0,0.0,5,7.46,47044
47,45,76,46,60.53,1,1.32,10,13.16,1,1.32,4,5.26,2,2.63,47045
47,46,34,13,38.24,4,11.76,8,23.53,1,2.94,2,5.88,2,5.88,47046
47,47,43,23,53.49,3,6.98,8,18.6,1,2.33,0,0.0,3,6.98,47047
47,48,26,11,42.31,2,7.69,5,19.23,2,7.69,2,7.69,3,11.54,47048
47,49,34,13,38.24,6,17.65,8,23.53,1,2.94,1,2.94,2,5.88,47049
47,50,43,22,51.16,3,6.98,10,23.26,0,0.0,2,4.65,1,2.33,47050
48,1,73,31,42.47,3,4.11,17,23.29,3,4.11,2,2.74,4,5.48,48001
48,2,86,32,37.21,11,12.79,18,20.93,1,1.16,5,5.81,4,4.65,48002
48,3,122,51,41.8,17,13.93,22,18.03,5,4.1,5,4.1,4,3.28,48003
48,4,84,47,55.95,5,5.95,10,11.9,2,2.38,4,4.76,7,8.33,48004
48,5,105,63,60.0,8,7.62,21,20.0,1,0.95,0,0.0,3,2.86,48005
48,6,111,49,44.14,14,12.61,17,15.32,4,3.6,4,3.6,7,6.31,48006
48,7,65,39,60.0,2,3.08,10,15.38,1,1.54,4,6.15,3,4.62,48007
48,8,56,26,46.43,3,5.36,12,21.43,1,1.79,6,10.71,2,3.57,48008
48,9,96,36,37.5,5,5.21,19,19.79,8,8.33,6,6.25,5,5.21,48009
48,10,51,34,66.67,2,3.92,6,11.76,1,1.96,3,5.88,1,1.96,48010
48,11,118,74,62.71,4,3.39,8,6.78,3,2.54,2,1.69,10,8.47,48011
48,12,76,42,55.26,6,7.89,9,11.84,2,2.63,2,2.63,2,2.63,48012
48,13,78,32,41.03,5,6.41,18,23.08,1,1.28,6,7.69,6,7.69,48013
48,14,96,32,33.33,15,15.63,20,20.83,3,3.13,6,6.25,8,8.33,48014
48,15,48,18,37.5,6,12.5,12,25.0,1,2.08,4,8.33,2,4.17,48015
48,16,72,24,33.33,13,18.06,14,19.44,4,5.56,6,8.33,3,4.17,48016
48,17,87,48,55.17,6,6.9,14,16.09,1,1.15,6,6.9,2,2.3,48017
48,18,71,22,30.99,12,16.9,17,23.94,5,7.04,3,4.23,4,5.63,48018
48,19,92,57,61.96,5,5.43,17,18.48,3,3.26,1,1.09,1,1.09,48019
48,20,72,53,73.61,1,1.39,10,13.89,0,0.0,2,2.78,1,1.39,48020
48,21,112,37,33.04,17,15.18,26,23.21,16,14.29,2,1.79,5,4.46,48021
48,22,138,70,50.72,9,6.52,30,21.74,6,4.35,5,3.62,9,6.52,48022
48,23,89,41,46.07,7,7.87,20,22.47,5,5.62,10,11.24,3,3.37,48023
48,24,40,13,32.5,4,10.0,10,25.0,1,2.5,4,10.0,3,7.5,48024
48,25,93,42,45.16,15,16.13,19,20.43,1,1.08,3,3.23,3,3.23,48025
48,26,91,41,45.05,10,10.99,15,16.48,3,3.3,2,2.2,6,6.59,48026
48,27,92,30,32.61,13,14.13,25,27.17,7,7.61,3,3.26,9,9.78,48027
48,28,99,47,47.47,4,4.04,17,17.17,1,1.01,4,4.04,10,10.1,48028
48,29,131,62,47.33,13,9.92,24,18.32,3,2.29,7,5.34,6,4.58,48029
48,30,102,56,54.9,2,1.96,15,14.71,3,2.94,2,1.96,6,5.88,48030
48,31,69,24,34.78,12,17.39,12,17.39,4,5.8,5,7.25,4,5.8,48031
48,32,68,33,48.53,8,11.76,6,8.82,3,4.41,3,4.41,4,5.88,48032
48,33,91,49,53.85,6,6.59,15,16.48,2,2.2,1,1.1,5,5.49,48033
48,34,80,41,51.25,8,10.0,10,12.5,7,8.75,0,0.0,8,10.0,48034
48,35,83,38,45.78,6,7.23,18,21.69,6,7.23,2,2.41,6,7.23,48035
48,36,80,33,41.25,8,10.0,19,23.75,5,6.25,5,6.25,5,6.25,48036
48,37,52,22,42.31,0,0.0,12,23.08,1,1.92,5,9.62,3,5.77,48037
48,38,126,86,68.25,6,4.76,16,12.7,0,0.0,5,3.97,3,2.38,48038
48,39,86,32,37.21,11,12.79,16,18.6,3,3.49,6,6.98,6,6.98,48039
48,40,65,27,41.54,9,13.85,13,20.0,0,0.0,9,13.85,3,4.62,48040
48,41,47,14,29.79,8,17.02,14,29.79,3,6.38,2,4.26,0,0.0,48041
48,42,81,49,60.49,2,2.47,11,13.58,0,0.0,5,6.17,4,4.94,48042
48,43,90,49,54.44,4,4.44,15,16.67,1,1.11,4,4.44,6,6.67,48043
48,44,99,52,52.53,4,4.04,22,22.22,1,1.01,8,8.08,5,5.05,48044
48,45,66,28,42.42,3,4.55,17,25.76,7,10.61,1,1.52,3,4.55,48045
48,46,106,40,37.74,17,16.04,23,21.7,4,3.77,5,4.72,5,4.72,48046
48,47,71,17,23.94,11,15.49,16,22.54,4,5.63,6,8.45,5,7.04,48047
48,48,93,52,55.91,8,8.6,13,13.98,2,2.15,4,4.3,1,1.08,48048
48,49,22,12,54.55,1,4.55,4,18.18,0,0.0,0,0.0,1,4.55,48049
48,50,96,59,61.46,5,5.21,17,17.71,1,1.04,2,2.08,5,5.21,48050
48,51,148,79,53.38,6,4.05,31,20.95,2,1.35,10,6.76,5,3.38,48051
48,52,61,23,37.7,6,9.84,11,18.03,4,6.56,3,4.92,5,8.2,48052
49,1,86,39,45.35,15,17.44,15,17.44,6,6.98,5,5.81,2,2.33,49001
49,2,118,68,57.63,6,5.08,18,15.25,3,2.54,6,5.08,4,3.39,49002
49,3,80,48,60.0,10,12.5,9,11.25,0,0.0,3,3.75,0,0.0,49003
49,4,55,32,58.18,4,7.27,10,18.18,0,0.0,2,3.64,3,5.45,49004
49,5,114,44,38.6,17,14.91,25,21.93,6,5.26,5,4.39,4,3.51,49005
49,6,94,46,48.94,10,10.64,18,19.15,5,5.32,8,8.51,1,1.06,49006
49,7,160,103,64.38,8,5.0,23,14.38,7,4.38,7,4.38,4,2.5,49007
49,8,99,58,58.59,12,12.12,14,14.14,3,3.03,4,4.04,6,6.06,49008
49,9,83,44,53.01,8,9.64,13,15.66,1,1.2,2,2.41,2,2.41,49009
49,10,86,49,56.98,6,6.98,12,13.95,3,3.49,4,4.65,4,4.65,49010
49,11,71,32,45.07,10,14.08,15,21.13,3,4.23,4,5.63,2,2.82,49011
49,12,111,48,43.24,18,16.22,22,19.82,8,7.21,5,4.5,2,1.8,49012
49,13,133,70,52.63,17,12.78,18,13.53,3,2.26,3,2.26,3,2.26,49013
49,14,83,42,50.6,8,9.64,12,14.46,2,2.41,7,8.43,2,2.41,49014
49,15,82,36,43.9,6,7.32,16,19.51,4,4.88,3,3.66,11,13.41,49015
49,16,94,44,46.81,9,9.57,18,19.15,2,2.13,3,3.19,6,6.38,49016
49,17,15,8,53.33,0,0.0,4,26.67,0,0.0,0,0.0,0,0.0,49017
49,18,71,38,53.52,4,5.63,11,15.49,2,2.82,5,7.04,2,2.82,49018
49,19,150,68,45.33,22,14.67,22,14.67,7,4.67,9,6.0,4,2.67,49019
49,20,121,46,38.02,16,13.22,24,19.83,7,5.79,9,7.44,9,7.44,49020
49,21,82,46,56.1,4,4.88,17,20.73,3,3.66,6,7.32,3,3.66,49021
49,22,96,55,57.29,13,13.54,11,11.46,2,2.08,2,2.08,2,2.08,49022
49,23,78,46,58.97,7,8.97,9,11.54,4,5.13,0,0.0,4,5.13,49023
49,24,167,86,51.5,15,8.98,29,17.37,3,1.8,11,6.59,8,4.79,49024
49,25,102,53,51.96,6,5.88,14,13.73,2,1.96,5,4.9,5,4.9,49025
49,26,102,40,39.22,10,9.8,20,19.61,8,7.84,8,7.84,6,5.88,49026
49,27,105,45,42.86,7,6.67,16,15.24,3,2.86,13,12.38,3,2.86,49027
49,28,62,32,51.61,9,14.52,11,17.74,2,3.23,3,4.84,2,3.23,49028
49,29,96,48,50.0,6,6.25,18,18.75,6,6.25,4,4.17,2,2.08,49029
49,30,100,38,38.0,15,15.0,21,21.0,5,5.0,10,10.0,2,2.0,49030
49,31,94,42,44.68,6,6.38,23,24.47,4,4.26,7,7.45,1,1.06,49031
49,32,96,36,37.5,14,14.58,19,19.79,4,4.17,9,9.38,7,7.29,49032
49,33,80,38,47.5,5,6.25,15,18.75,5,6.25,5,6.25,2,2.5,49033
49,34,103,45,43.69,13,12.62,15,14.56,10,9.71,7,6.8,4,3.88,49034
49,35,107,57,53.27,9,8.41,16,14.95,1,0.93,7,6.54,4,3.74,49035
49,36,121,66,54.55,6,4.96,23,19.01,1,0.83,5,4.13,7,5.79,49036
49,37,123,53,43.09,11,8.94,14,11.38,1,0.81,10,8.13,8,6.5,49037
49,38,75,41,54.67,9,12.0,12,16.0,0,0.0,1,1.33,3,4.0,49038
50,1,69,33,47.83,5,7.25,13,18.84,0,0.0,3,4.35,6,8.7,50001
50,2,83,36,43.37,9,10.84,14,16.87,2,2.41,4,4.82,5,6.02,50002
50,3,67,41,61.19,5,7.46,8,11.94,1,1.49,1,1.49,1,1.49,50003
50,4,68,26,38.24,9,13.24,21,30.88,1,1.47,2,2.94,3,4.41,50004
50,5,43,23,53.49,3,6.98,4,9.3,0,0.0,1,2.33,4,9.3,50005
50,6,65,28,43.08,4,6.15,13,20.0,6,9.23,3,4.62,6,9.23,50006
50,7,102,48,47.06,5,4.9,26,25.49,2,1.96,3,2.94,2,1.96,50007
50,8,30,13,43.33,2,6.67,7,23.33,1,3.33,1,3.33,2,6.67,50008
50,9,64,36,56.25,3,4.69,13,20.31,3,4.69,3,4.69,2,3.13,50009
50,10,34,13,38.24,6,17.65,4,11.76,0,0.0,2,5.88,2,5.88,50010
50,11,45,29,64.44,6,13.33,1,2.22,0,0.0,0,0.0,3,6.67,50011
50,12,56,20,35.71,7,12.5,13,23.21,0,0.0,3,5.36,2,3.57,50012
50,13,63,28,44.44,8,12.7,14,22.22,4,6.35,3,4.76,2,3.17,50013
50,14,43,22,51.16,3,6.98,8,18.6,0,0.0,3,6.98,4,9.3,50014
50,15,95,47,49.47,4,4.21,22,23.16,1,1.05,7,7.37,7,7.37,50015
50,16,44,18,40.91,2,4.55,3,6.82,1,2.27,5,11.36,1,2.27,50016
50,17,32,24,75.0,1,3.13,0,0.0,1,3.13,0,0.0,5,15.63,50017
50,18,59,30,50.85,3,5.08,11,18.64,1,1.69,4,6.78,5,8.47,50018
50,19,48,23,47.92,6,12.5,7,14.58,1,2.08,3,6.25,3,6.25,50019
50,20,69,32,46.38,5,7.25,15,21.74,4,5.8,2,2.9,6,8.7,50020
50,21,62,33,53.23,6,9.68,10,16.13,1,1.61,2,3.23,1,1.61,50021
50,22,44,19,43.18,4,9.09,7,15.91,4,9.09,1,2.27,3,6.82,50022
50,23,39,18,46.15,3,7.69,8,20.51,3,7.69,1,2.56,2,5.13,50023
50,24,51,16,31.37,9,17.65,13,25.49,1,1.96,3,5.88,5,9.8,50024
50,25,32,18,56.25,3,9.38,4,12.5,0,0.0,1,3.13,4,12.5,50025
50,26,36,10,27.78,6,16.67,8,22.22,1,2.78,2,5.56,2,5.56,50026
50,27,35,10,28.57,8,22.86,8,22.86,2,5.71,1,2.86,4,11.43,50027
50,28,65,22,33.85,15,23.08,10,15.38,9,13.85,1,1.54,1,1.54,50028
50,29,57,38,66.67,2,3.51,6,10.53,0,0.0,1,1.75,6,10.53,50029
50,30,51,27,52.94,6,11.76,9,17.65,0,0.0,0,0.0,4,7.84,50030
50,31,19,4,21.05,3,15.79,2,10.53,0,0.0,1,5.26,2,10.53,50031
50,32,65,23,35.38,9,13.85,12,18.46,5,7.69,3,4.62,2,3.08,50032
50,33,35,19,54.29,2,5.71,5,14.29,0,0.0,2,5.71,2,5.71,50033
50,34,54,19,35.19,6,11.11,12,22.22,6,11.11,5,9.26,1,1.85,50034
50,35,103,43,41.75,11,10.68,15,14.56,3,2.91,10,9.71,5,4.85,50035
50,36,61,39,63.93,7,11.48,9,14.75,0,0.0,0,0.0,3,4.92,50036
50,37,75,32,42.67,6,8.0,17,22.67,2,2.67,7,9.33,3,4.0,50037
50,38,69,34,49.28,4,5.8,7,10.14,2,2.9,3,4.35,3,4.35,50038
50,39,40,18,45.0,2,5.0,5,12.5,0,0.0,2,5.0,4,10.0,50039
50,40,37,15,40.54,2,5.41,7,18.92,0,0.0,1,2.7,5,13.51,50040
50,41,66,38,57.58,3,4.55,11,16.67,0,0.0,1,1.52,4,6.06,50041
50,42,72,40,55.56,3,4.17,13,18.06,1,1.39,2,2.78,1,1.39,50042
50,43,50,19,38.0,3,6.0,11,22.0,5,10.0,5,10.0,3,6.0,50043
50,44,32,21,65.63,2,6.25,3,9.38,0,0.0,0,0.0,6,18.75,50044
50,45,22,12,54.55,2,9.09,5,22.73,0,0.0,1,4.55,1,4.55,50045
