ward,precinct,total,Stella B. Black,Stella B. Black Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Mary O'Reilley,Kathleen Mary O'Reilley Percent,"Wallace Davis, III","Wallace Davis, III Percent",Maureen Kelly,Maureen Kelly Percent,Todd Connor,Todd Connor Percent,Kari K. Steele,Kari K. Steele Percent,precinct_id
17,25,135,31,22.96,15,11.11,14,10.37,5,3.7,7,5.19,24,17.78,11,8.15,9,6.67,19,14.07,17025
17,26,302,55,18.21,48,15.89,35,11.59,12,3.97,14,4.64,54,17.88,17,5.63,10,3.31,57,18.87,17026
17,27,328,48,14.63,57,17.38,52,15.85,11,3.35,26,7.93,62,18.9,18,5.49,19,5.79,35,10.67,17027
17,28,212,35,16.51,36,16.98,28,13.21,10,4.72,18,8.49,37,17.45,11,5.19,9,4.25,28,13.21,17028
17,29,290,56,19.31,44,15.17,26,8.97,15,5.17,14,4.83,60,20.69,12,4.14,18,6.21,45,15.52,17029
17,30,310,53,17.1,58,18.71,34,10.97,12,3.87,11,3.55,55,17.74,16,5.16,13,4.19,58,18.71,17030
17,31,180,29,16.11,24,13.33,22,12.22,9,5.0,9,5.0,35,19.44,12,6.67,9,5.0,31,17.22,17031
17,32,197,44,22.34,32,16.24,17,8.63,11,5.58,12,6.09,32,16.24,11,5.58,9,4.57,29,14.72,17032
17,33,185,36,19.46,24,12.97,24,12.97,4,2.16,9,4.86,38,20.54,10,5.41,8,4.32,32,17.3,17033
17,34,171,35,20.47,27,15.79,20,11.7,14,8.19,12,7.02,30,17.54,10,5.85,7,4.09,16,9.36,17034
17,35,188,30,15.96,39,20.74,19,10.11,12,6.38,7,3.72,37,19.68,6,3.19,6,3.19,32,17.02,17035
17,36,111,24,21.62,16,14.41,9,8.11,2,1.8,7,6.31,19,17.12,8,7.21,9,8.11,17,15.32,17036
17,37,211,40,18.96,34,16.11,30,14.22,4,1.9,12,5.69,38,18.01,13,6.16,5,2.37,35,16.59,17037
17,38,194,33,17.01,25,12.89,14,7.22,9,4.64,10,5.15,42,21.65,17,8.76,9,4.64,35,18.04,17038
17,39,166,27,16.27,20,12.05,24,14.46,6,3.61,16,9.64,30,18.07,11,6.63,11,6.63,21,12.65,17039
17,40,167,33,19.76,27,16.17,21,12.57,11,6.59,9,5.39,28,16.77,10,5.99,7,4.19,21,12.57,17040
17,41,186,28,15.05,27,14.52,29,15.59,11,5.91,15,8.06,30,16.13,9,4.84,9,4.84,28,15.05,17041
17,42,148,24,16.22,28,18.92,16,10.81,10,6.76,3,2.03,24,16.22,9,6.08,6,4.05,28,18.92,17042
17,43,131,22,16.79,21,16.03,21,16.03,3,2.29,8,6.11,28,21.37,10,7.63,2,1.53,16,12.21,17043
17,44,144,23,15.97,28,19.44,17,11.81,7,4.86,6,4.17,30,20.83,4,2.78,7,4.86,22,15.28,17044
17,45,92,13,14.13,15,16.3,15,16.3,6,6.52,4,4.35,17,18.48,5,5.43,6,6.52,11,11.96,17045
17,46,219,35,15.98,38,17.35,16,7.31,11,5.02,16,7.31,41,18.72,13,5.94,10,4.57,39,17.81,17046
17,47,119,22,18.49,18,15.13,17,14.29,7,5.88,11,9.24,13,10.92,6,5.04,5,4.2,20,16.81,17047
17,48,238,38,15.97,48,20.17,27,11.34,12,5.04,10,4.2,41,17.23,10,4.2,7,2.94,45,18.91,17048
17,49,159,29,18.24,29,18.24,21,13.21,5,3.14,11,6.92,25,15.72,7,4.4,7,4.4,25,15.72,17049
17,50,182,26,14.29,30,16.48,24,13.19,8,4.4,12,6.59,39,21.43,8,4.4,9,4.95,26,14.29,17050
17,51,245,44,17.96,28,11.43,37,15.1,15,6.12,14,5.71,44,17.96,18,7.35,12,4.9,33,13.47,17051
17,52,295,40,13.56,60,20.34,38,12.88,18,6.1,13,4.41,61,20.68,16,5.42,6,2.03,43,14.58,17052
17,53,292,48,16.44,49,16.78,40,13.7,21,7.19,16,5.48,48,16.44,19,6.51,14,4.79,37,12.67,17053
17,54,306,45,14.71,58,18.95,32,10.46,24,7.84,7,2.29,59,19.28,18,5.88,10,3.27,53,17.32,17054
17,55,235,44,18.72,32,13.62,21,8.94,12,5.11,12,5.11,40,17.02,22,9.36,10,4.26,42,17.87,17055
17,56,241,41,17.01,42,17.43,31,12.86,11,4.56,17,7.05,47,19.5,12,4.98,8,3.32,32,13.28,17056
17,57,272,56,20.59,33,12.13,26,9.56,12,4.41,19,6.99,59,21.69,15,5.51,12,4.41,40,14.71,17057
17,58,193,26,13.47,34,17.62,27,13.99,17,8.81,5,2.59,38,19.69,9,4.66,8,4.15,29,15.03,17058
17,59,127,19,14.96,23,18.11,14,11.02,7,5.51,8,6.3,19,14.96,11,8.66,5,3.94,21,16.54,17059
17,60,324,49,15.12,53,16.36,38,11.73,18,5.56,18,5.56,72,22.22,15,4.63,13,4.01,48,14.81,17060
17,61,198,36,18.18,33,16.67,28,14.14,11,5.56,13,6.57,34,17.17,13,6.57,10,5.05,20,10.1,17061
17,62,137,22,16.06,20,14.6,16,11.68,8,5.84,10,7.3,31,22.63,9,6.57,5,3.65,16,11.68,17062
17,63,103,17,16.5,12,11.65,13,12.62,6,5.83,9,8.74,21,20.39,4,3.88,8,7.77,13,12.62,17063
17,64,127,21,16.54,20,15.75,13,10.24,8,6.3,10,7.87,26,20.47,9,7.09,7,5.51,13,10.24,17064
18,1,159,29,18.24,20,12.58,31,19.5,4,2.52,17,10.69,22,13.84,11,6.92,6,3.77,19,11.95,18001
18,2,305,45,14.75,51,16.72,32,10.49,24,7.87,15,4.92,47,15.41,25,8.2,17,5.57,49,16.07,18002
18,3,357,16,4.48,63,17.65,47,13.17,41,11.48,52,14.57,18,5.04,64,17.93,34,9.52,22,6.16,18003
18,4,422,59,13.98,73,17.3,39,9.24,31,7.35,19,4.5,74,17.54,31,7.35,26,6.16,70,16.59,18004
18,5,231,42,18.18,38,16.45,20,8.66,12,5.19,5,2.16,52,22.51,16,6.93,17,7.36,29,12.55,18005
18,6,325,28,8.62,60,18.46,52,16.0,36,11.08,30,9.23,21,6.46,48,14.77,17,5.23,33,10.15,18006
18,7,283,36,12.72,33,11.66,40,14.13,33,11.66,20,7.07,40,14.13,42,14.84,14,4.95,25,8.83,18007
18,8,170,22,12.94,37,21.76,25,14.71,26,15.29,10,5.88,20,11.76,11,6.47,8,4.71,11,6.47,18008
18,9,448,56,12.5,65,14.51,47,10.49,40,8.93,18,4.02,84,18.75,30,6.7,34,7.59,74,16.52,18009
18,10,659,95,14.42,105,15.93,79,11.99,62,9.41,17,2.58,112,17.0,39,5.92,29,4.4,121,18.36,18010
18,11,338,30,8.88,50,14.79,52,15.38,35,10.36,38,11.24,34,10.06,35,10.36,22,6.51,42,12.43,18011
18,12,501,73,14.57,80,15.97,55,10.98,40,7.98,22,4.39,90,17.96,25,4.99,18,3.59,98,19.56,18012
18,13,410,42,10.24,74,18.05,49,11.95,33,8.05,23,5.61,63,15.37,36,8.78,25,6.1,65,15.85,18013
18,14,443,58,13.09,64,14.45,41,9.26,16,3.61,28,6.32,94,21.22,31,7.0,32,7.22,79,17.83,18014
18,15,188,14,7.45,30,15.96,46,24.47,23,12.23,15,7.98,11,5.85,24,12.77,11,5.85,14,7.45,18015
18,16,393,73,18.58,63,16.03,42,10.69,21,5.34,14,3.56,79,20.1,26,6.62,11,2.8,64,16.28,18016
18,17,290,29,10.0,53,18.28,48,16.55,29,10.0,28,9.66,33,11.38,22,7.59,14,4.83,34,11.72,18017
18,18,401,69,17.21,67,16.71,35,8.73,27,6.73,16,3.99,79,19.7,22,5.49,22,5.49,64,15.96,18018
18,19,475,72,15.16,87,18.32,46,9.68,27,5.68,18,3.79,96,20.21,26,5.47,29,6.11,74,15.58,18019
18,20,311,51,16.4,57,18.33,23,7.4,10,3.22,15,4.82,69,22.19,13,4.18,16,5.14,57,18.33,18020
18,21,517,72,13.93,94,18.18,51,9.86,46,8.9,26,5.03,81,15.67,34,6.58,29,5.61,84,16.25,18021
18,22,458,67,14.63,63,13.76,43,9.39,34,7.42,14,3.06,87,19.0,20,4.37,33,7.21,97,21.18,18022
18,23,298,50,16.78,48,16.11,33,11.07,18,6.04,15,5.03,52,17.45,21,7.05,15,5.03,46,15.44,18023
18,24,458,65,14.19,64,13.97,50,10.92,21,4.59,17,3.71,107,23.36,20,4.37,25,5.46,89,19.43,18024
18,25,418,63,15.07,70,16.75,42,10.05,22,5.26,18,4.31,85,20.33,25,5.98,23,5.5,70,16.75,18025
18,26,327,39,11.93,64,19.57,44,13.46,32,9.79,8,2.45,62,18.96,12,3.67,14,4.28,52,15.9,18026
18,27,298,43,14.43,43,14.43,43,14.43,23,7.72,17,5.7,49,16.44,19,6.38,20,6.71,41,13.76,18027
18,28,416,12,2.88,84,20.19,52,12.5,54,12.98,67,16.11,11,2.64,73,17.55,36,8.65,27,6.49,18028
18,29,365,45,12.33,60,16.44,58,15.89,36,9.86,21,5.75,47,12.88,22,6.03,25,6.85,51,13.97,18029
18,30,269,41,15.24,56,20.82,23,8.55,17,6.32,16,5.95,47,17.47,20,7.43,9,3.35,40,14.87,18030
18,31,230,35,15.22,32,13.91,37,16.09,18,7.83,18,7.83,34,14.78,20,8.7,10,4.35,26,11.3,18031
18,32,512,89,17.38,93,18.16,58,11.33,17,3.32,25,4.88,91,17.77,37,7.23,25,4.88,77,15.04,18032
18,33,266,37,13.91,40,15.04,45,16.92,28,10.53,16,6.02,40,15.04,19,7.14,9,3.38,32,12.03,18033
18,34,659,80,12.14,125,18.97,74,11.23,51,7.74,35,5.31,104,15.78,44,6.68,33,5.01,113,17.15,18034
18,35,507,80,15.78,78,15.38,54,10.65,52,10.26,25,4.93,79,15.58,44,8.68,22,4.34,73,14.4,18035
18,36,266,37,13.91,34,12.78,41,15.41,19,7.14,22,8.27,30,11.28,36,13.53,15,5.64,32,12.03,18036
18,37,332,36,10.84,52,15.66,48,14.46,31,9.34,19,5.72,50,15.06,34,10.24,11,3.31,51,15.36,18037
18,38,395,63,15.95,70,17.72,57,14.43,31,7.85,21,5.32,74,18.73,23,5.82,10,2.53,46,11.65,18038
18,39,244,29,11.89,44,18.03,36,14.75,13,5.33,15,6.15,37,15.16,14,5.74,16,6.56,40,16.39,18039
18,40,510,73,14.31,86,16.86,52,10.2,33,6.47,23,4.51,90,17.65,24,4.71,21,4.12,108,21.18,18040
18,41,381,22,5.77,64,16.8,52,13.65,46,12.07,45,11.81,23,6.04,63,16.54,32,8.4,34,8.92,18041
18,42,221,28,12.67,31,14.03,30,13.57,23,10.41,15,6.79,30,13.57,17,7.69,15,6.79,32,14.48,18042
18,43,205,16,7.8,29,14.15,35,17.07,23,11.22,16,7.8,21,10.24,26,12.68,19,9.27,20,9.76,18043
18,44,221,24,10.86,29,13.12,36,16.29,22,9.95,20,9.05,27,12.22,16,7.24,15,6.79,32,14.48,18044
18,45,481,60,12.47,77,16.01,43,8.94,23,4.78,17,3.53,120,24.95,26,5.41,36,7.48,79,16.42,18045
18,46,387,65,16.8,70,18.09,39,10.08,15,3.88,15,3.88,79,20.41,28,7.24,20,5.17,56,14.47,18046
18,47,236,19,8.05,41,17.37,33,13.98,16,6.78,10,4.24,42,17.8,13,5.51,26,11.02,36,15.25,18047
18,48,195,11,5.64,34,17.44,37,18.97,22,11.28,25,12.82,3,1.54,29,14.87,18,9.23,16,8.21,18048
18,49,203,30,14.78,36,17.73,18,8.87,12,5.91,11,5.42,35,17.24,11,5.42,13,6.4,37,18.23,18049
18,50,287,50,17.42,36,12.54,36,12.54,18,6.27,23,8.01,50,17.42,27,9.41,15,5.23,32,11.15,18050
18,51,494,70,14.17,82,16.6,35,7.09,29,5.87,16,3.24,106,21.46,36,7.29,26,5.26,94,19.03,18051
18,52,435,56,12.87,70,16.09,44,10.11,17,3.91,18,4.14,113,25.98,21,4.83,21,4.83,75,17.24,18052
18,53,256,38,14.84,49,19.14,29,11.33,22,8.59,9,3.52,45,17.58,15,5.86,12,4.69,37,14.45,18053
18,54,364,64,17.58,65,17.86,47,12.91,31,8.52,14,3.85,71,19.51,13,3.57,13,3.57,46,12.64,18054
18,55,423,15,3.55,71,16.78,53,12.53,57,13.48,59,13.95,15,3.55,80,18.91,40,9.46,33,7.8,18055
18,56,195,26,13.33,34,17.44,47,24.1,17,8.72,14,7.18,21,10.77,11,5.64,7,3.59,18,9.23,18056
18,57,244,30,12.3,37,15.16,40,16.39,25,10.25,16,6.56,32,13.11,18,7.38,22,9.02,24,9.84,18057
18,58,229,41,17.9,33,14.41,27,11.79,10,4.37,9,3.93,47,20.52,9,3.93,15,6.55,38,16.59,18058
18,59,299,53,17.73,51,17.06,27,9.03,18,6.02,17,5.69,52,17.39,22,7.36,13,4.35,46,15.38,18059
18,60,359,54,15.04,58,16.16,45,12.53,20,5.57,19,5.29,76,21.17,17,4.74,18,5.01,52,14.48,18060
18,61,342,61,17.84,47,13.74,38,11.11,17,4.97,22,6.43,59,17.25,28,8.19,25,7.31,45,13.16,18061
18,62,240,34,14.17,35,14.58,49,20.42,20,8.33,22,9.17,17,7.08,23,9.58,15,6.25,25,10.42,18062
19,1,695,8,1.15,138,19.86,39,5.61,136,19.57,90,12.95,11,1.58,213,30.65,39,5.61,21,3.02,19001
19,2,562,44,7.83,113,20.11,40,7.12,83,14.77,40,7.12,52,9.25,104,18.51,29,5.16,57,10.14,19002
19,3,437,3,0.69,83,18.99,27,6.18,75,17.16,67,15.33,3,0.69,125,28.6,37,8.47,17,3.89,19003
19,4,596,9,1.51,139,23.32,26,4.36,127,21.31,60,10.07,6,1.01,168,28.19,39,6.54,22,3.69,19004
19,5,674,52,7.72,94,13.95,52,7.72,110,16.32,44,6.53,73,10.83,109,16.17,45,6.68,95,14.09,19005
19,6,503,6,1.19,99,19.68,39,7.75,93,18.49,76,15.11,4,0.8,137,27.24,35,6.96,14,2.78,19006
19,7,653,12,1.84,125,19.14,38,5.82,119,18.22,86,13.17,11,1.68,186,28.48,44,6.74,32,4.9,19007
19,8,404,5,1.24,75,18.56,30,7.43,57,14.11,77,19.06,3,0.74,121,29.95,22,5.45,14,3.47,19008
19,9,427,2,0.47,87,20.37,41,9.6,80,18.74,55,12.88,5,1.17,115,26.93,25,5.85,17,3.98,19009
19,10,892,42,4.71,135,15.13,53,5.94,192,21.52,72,8.07,59,6.61,185,20.74,66,7.4,88,9.87,19010
19,11,657,8,1.22,141,21.46,34,5.18,135,20.55,84,12.79,6,0.91,185,28.16,42,6.39,22,3.35,19011
19,12,505,3,0.59,116,22.97,33,6.53,94,18.61,69,13.66,0,0.0,157,31.09,29,5.74,4,0.79,19012
19,13,373,53,14.21,55,14.75,35,9.38,35,9.38,15,4.02,70,18.77,35,9.38,17,4.56,58,15.55,19013
19,14,357,3,0.84,73,20.45,18,5.04,64,17.93,59,16.53,0,0.0,110,30.81,23,6.44,7,1.96,19014
19,15,430,6,1.4,88,20.47,34,7.91,60,13.95,78,18.14,5,1.16,112,26.05,33,7.67,14,3.26,19015
19,16,637,7,1.1,131,20.57,41,6.44,110,17.27,92,14.44,3,0.47,201,31.55,33,5.18,19,2.98,19016
19,17,630,10,1.59,117,18.57,42,6.67,121,19.21,96,15.24,9,1.43,164,26.03,42,6.67,29,4.6,19017
19,18,772,23,2.98,117,15.16,46,5.96,180,23.32,61,7.9,30,3.89,172,22.28,71,9.2,72,9.33,19018
19,19,610,25,4.1,91,14.92,41,6.72,115,18.85,56,9.18,32,5.25,135,22.13,54,8.85,61,10.0,19019
19,20,548,53,9.67,84,15.33,54,9.85,69,12.59,38,6.93,66,12.04,75,13.69,38,6.93,71,12.96,19020
19,21,393,5,1.27,58,14.76,38,9.67,49,12.47,81,20.61,2,0.51,104,26.46,35,8.91,21,5.34,19021
19,22,666,23,3.45,106,15.92,48,7.21,127,19.07,46,6.91,40,6.01,154,23.12,49,7.36,73,10.96,19022
19,23,728,11,1.51,148,20.33,49,6.73,142,19.51,97,13.32,4,0.55,198,27.2,50,6.87,29,3.98,19023
19,24,546,6,1.1,131,23.99,43,7.88,107,19.6,63,11.54,2,0.37,137,25.09,33,6.04,24,4.4,19024
19,25,693,22,3.17,80,11.54,47,6.78,139,20.06,66,9.52,30,4.33,175,25.25,69,9.96,65,9.38,19025
19,26,721,13,1.8,102,14.15,34,4.72,132,18.31,88,12.21,18,2.5,207,28.71,66,9.15,61,8.46,19026
19,27,390,39,10.0,57,14.62,33,8.46,47,12.05,27,6.92,45,11.54,54,13.85,29,7.44,59,15.13,19027
19,28,613,75,12.23,102,16.64,60,9.79,66,10.77,28,4.57,98,15.99,53,8.65,35,5.71,96,15.66,19028
19,29,366,5,1.37,79,21.58,24,6.56,62,16.94,62,16.94,3,0.82,98,26.78,20,5.46,13,3.55,19029
19,30,488,5,1.02,114,23.36,37,7.58,78,15.98,72,14.75,3,0.61,140,28.69,23,4.71,16,3.28,19030
19,31,580,20,3.45,90,15.52,30,5.17,116,20.0,57,9.83,15,2.59,142,24.48,56,9.66,54,9.31,19031
19,32,644,7,1.09,120,18.63,49,7.61,111,17.24,91,14.13,2,0.31,194,30.12,48,7.45,22,3.42,19032
19,33,549,3,0.55,115,20.95,32,5.83,105,19.13,74,13.48,2,0.36,169,30.78,30,5.46,19,3.46,19033
19,34,786,17,2.16,131,16.67,42,5.34,152,19.34,80,10.18,35,4.45,222,28.24,48,6.11,59,7.51,19034
19,35,671,23,3.43,112,16.69,41,6.11,131,19.52,55,8.2,26,3.87,182,27.12,52,7.75,49,7.3,19035
19,36,617,84,13.61,73,11.83,55,8.91,70,11.35,43,6.97,68,11.02,97,15.72,42,6.81,85,13.78,19036
19,37,612,37,6.05,94,15.36,50,8.17,96,15.69,47,7.68,48,7.84,114,18.63,56,9.15,70,11.44,19037
19,38,574,55,9.58,96,16.72,43,7.49,80,13.94,41,7.14,69,12.02,69,12.02,33,5.75,88,15.33,19038
19,39,199,27,13.57,27,13.57,26,13.07,17,8.54,17,8.54,32,16.08,21,10.55,8,4.02,24,12.06,19039
19,40,622,29,4.66,86,13.83,61,9.81,117,18.81,52,8.36,43,6.91,115,18.49,50,8.04,69,11.09,19040
19,41,410,5,1.22,82,20.0,28,6.83,71,17.32,59,14.39,6,1.46,120,29.27,24,5.85,15,3.66,19041
19,42,569,60,10.54,74,13.01,39,6.85,67,11.78,51,8.96,68,11.95,79,13.88,40,7.03,91,15.99,19042
19,43,532,95,17.86,85,15.98,63,11.84,49,9.21,21,3.95,91,17.11,42,7.89,16,3.01,70,13.16,19043
19,44,518,3,0.58,114,22.01,29,5.6,87,16.8,79,15.25,2,0.39,151,29.15,38,7.34,15,2.9,19044
19,45,677,12,1.77,123,18.17,53,7.83,112,16.54,110,16.25,3,0.44,187,27.62,47,6.94,30,4.43,19045
19,46,826,7,0.85,165,19.98,43,5.21,155,18.77,112,13.56,1,0.12,259,31.36,53,6.42,31,3.75,19046
19,47,458,47,10.26,84,18.34,40,8.73,55,12.01,29,6.33,50,10.92,79,17.25,21,4.59,53,11.57,19047
19,48,351,48,13.68,61,17.38,36,10.26,33,9.4,12,3.42,69,19.66,20,5.7,16,4.56,56,15.95,19048
19,49,729,81,11.11,108,14.81,59,8.09,85,11.66,39,5.35,103,14.13,98,13.44,38,5.21,118,16.19,19049
19,50,440,67,15.23,79,17.95,47,10.68,20,4.55,28,6.36,82,18.64,33,7.5,20,4.55,64,14.55,19050
19,51,429,3,0.7,98,22.84,37,8.62,55,12.82,78,18.18,7,1.63,107,24.94,33,7.69,11,2.56,19051
19,52,412,10,2.43,72,17.48,41,9.95,64,15.53,61,14.81,6,1.46,109,26.46,31,7.52,18,4.37,19052
19,53,656,24,3.66,112,17.07,56,8.54,104,15.85,94,14.33,21,3.2,164,25.0,51,7.77,30,4.57,19053
19,54,352,6,1.7,65,18.47,22,6.25,53,15.06,61,17.33,3,0.85,101,28.69,32,9.09,9,2.56,19054
19,55,466,3,0.64,107,22.96,29,6.22,91,19.53,58,12.45,2,0.43,125,26.82,36,7.73,15,3.22,19055
19,56,719,34,4.73,108,15.02,71,9.87,135,18.78,65,9.04,46,6.4,134,18.64,47,6.54,79,10.99,19056
19,57,643,49,7.62,86,13.37,42,6.53,99,15.4,75,11.66,31,4.82,140,21.77,53,8.24,68,10.58,19057
19,58,553,2,0.36,113,20.43,44,7.96,99,17.9,76,13.74,7,1.27,159,28.75,27,4.88,26,4.7,19058
19,59,513,4,0.78,101,19.69,32,6.24,83,16.18,86,16.76,4,0.78,127,24.76,48,9.36,28,5.46,19059
19,60,383,56,14.62,59,15.4,31,8.09,27,7.05,21,5.48,78,20.37,33,8.62,17,4.44,61,15.93,19060
19,61,823,8,0.97,164,19.93,36,4.37,177,21.51,87,10.57,6,0.73,257,31.23,51,6.2,37,4.5,19061
19,62,590,14,2.37,126,21.36,29,4.92,111,18.81,73,12.37,7,1.19,177,30.0,34,5.76,19,3.22,19062
19,63,437,35,8.01,90,20.59,28,6.41,76,17.39,27,6.18,39,8.92,76,17.39,24,5.49,42,9.61,19063
19,64,623,45,7.22,103,16.53,44,7.06,90,14.45,61,9.79,32,5.14,140,22.47,48,7.7,60,9.63,19064
19,65,448,55,12.28,63,14.06,40,8.93,53,11.83,30,6.7,52,11.61,63,14.06,34,7.59,58,12.95,19065
19,66,384,60,15.63,46,11.98,44,11.46,21,5.47,15,3.91,84,21.88,31,8.07,24,6.25,59,15.36,19066
20,1,251,49,19.52,47,18.73,30,11.95,9,3.59,13,5.18,40,15.94,19,7.57,8,3.19,36,14.34,20001
20,2,188,28,14.89,38,20.21,26,13.83,6,3.19,10,5.32,30,15.96,11,5.85,5,2.66,34,18.09,20002
20,3,183,26,14.21,42,22.95,16,8.74,11,6.01,9,4.92,30,16.39,15,8.2,7,3.83,27,14.75,20003
20,4,163,9,5.52,17,10.43,62,38.04,17,10.43,21,12.88,5,3.07,12,7.36,12,7.36,8,4.91,20004
20,5,175,23,13.14,27,15.43,25,14.29,12,6.86,5,2.86,32,18.29,8,4.57,7,4.0,36,20.57,20005
20,6,324,53,16.36,50,15.43,25,7.72,17,5.25,21,6.48,64,19.75,16,4.94,22,6.79,56,17.28,20006
20,7,63,12,19.05,7,11.11,11,17.46,3,4.76,6,9.52,12,19.05,3,4.76,4,6.35,5,7.94,20007
20,8,101,3,2.97,18,17.82,32,31.68,9,8.91,10,9.9,4,3.96,15,14.85,5,4.95,5,4.95,20008
20,9,350,65,18.57,63,18.0,40,11.43,30,8.57,12,3.43,55,15.71,13,3.71,18,5.14,54,15.43,20009
20,10,167,27,16.17,34,20.36,14,8.38,9,5.39,9,5.39,32,19.16,8,4.79,5,2.99,29,17.37,20010
20,11,141,30,21.28,28,19.86,12,8.51,2,1.42,12,8.51,23,16.31,6,4.26,10,7.09,18,12.77,20011
20,12,144,24,16.67,22,15.28,17,11.81,12,8.33,7,4.86,28,19.44,8,5.56,6,4.17,20,13.89,20012
20,13,207,31,14.98,29,14.01,22,10.63,14,6.76,17,8.21,34,16.43,17,8.21,16,7.73,27,13.04,20013
20,14,310,59,19.03,57,18.39,31,10.0,25,8.06,14,4.52,46,14.84,19,6.13,4,1.29,55,17.74,20014
20,15,171,10,5.85,18,10.53,56,32.75,23,13.45,13,7.6,14,8.19,10,5.85,17,9.94,10,5.85,20015
20,16,354,43,12.15,68,19.21,46,12.99,42,11.86,18,5.08,48,13.56,17,4.8,19,5.37,53,14.97,20016
20,17,159,25,15.72,23,14.47,11,6.92,9,5.66,12,7.55,35,22.01,9,5.66,10,6.29,25,15.72,20017
20,18,158,26,16.46,25,15.82,20,12.66,12,7.59,5,3.16,25,15.82,9,5.7,10,6.33,26,16.46,20018
20,19,181,34,18.78,25,13.81,21,11.6,11,6.08,10,5.52,35,19.34,15,8.29,8,4.42,22,12.15,20019
20,20,99,14,14.14,15,15.15,15,15.15,9,9.09,5,5.05,23,23.23,5,5.05,0,0.0,13,13.13,20020
20,21,101,6,5.94,5,4.95,38,37.62,9,8.91,11,10.89,7,6.93,14,13.86,8,7.92,3,2.97,20021
20,22,368,45,12.23,73,19.84,40,10.87,40,10.87,15,4.08,60,16.3,17,4.62,13,3.53,65,17.66,20022
20,23,267,46,17.23,29,10.86,34,12.73,21,7.87,20,7.49,39,14.61,22,8.24,14,5.24,42,15.73,20023
20,24,237,36,15.19,40,16.88,26,10.97,18,7.59,7,2.95,43,18.14,11,4.64,20,8.44,36,15.19,20024
20,25,181,34,18.78,26,14.36,18,9.94,7,3.87,16,8.84,32,17.68,13,7.18,10,5.52,25,13.81,20025
20,26,288,54,18.75,51,17.71,33,11.46,21,7.29,17,5.9,48,16.67,9,3.13,17,5.9,38,13.19,20026
20,27,165,28,16.97,26,15.76,19,11.52,14,8.48,7,4.24,35,21.21,7,4.24,6,3.64,23,13.94,20027
20,28,217,43,19.82,33,15.21,21,9.68,7,3.23,10,4.61,39,17.97,13,5.99,8,3.69,43,19.82,20028
20,29,234,33,14.1,41,17.52,28,11.97,14,5.98,13,5.56,44,18.8,5,2.14,12,5.13,44,18.8,20029
20,30,229,41,17.9,35,15.28,28,12.23,13,5.68,16,6.99,41,17.9,13,5.68,9,3.93,33,14.41,20030
20,31,275,52,18.91,44,16.0,28,10.18,17,6.18,24,8.73,53,19.27,12,4.36,12,4.36,33,12.0,20031
20,32,147,30,20.41,21,14.29,19,12.93,13,8.84,11,7.48,13,8.84,9,6.12,15,10.2,16,10.88,20032
20,33,234,45,19.23,36,15.38,32,13.68,17,7.26,8,3.42,43,18.38,7,2.99,13,5.56,33,14.1,20033
20,34,347,44,12.68,50,14.41,26,7.49,51,14.7,18,5.19,36,10.37,20,5.76,43,12.39,59,17.0,20034
20,35,81,15,18.52,11,13.58,12,14.81,0,0.0,9,11.11,12,14.81,3,3.7,7,8.64,12,14.81,20035
20,36,198,40,20.2,33,16.67,15,7.58,6,3.03,10,5.05,38,19.19,13,6.57,15,7.58,28,14.14,20036
20,37,227,40,17.62,42,18.5,25,11.01,5,2.2,10,4.41,49,21.59,10,4.41,7,3.08,39,17.18,20037
20,38,53,3,5.66,12,22.64,7,13.21,3,5.66,5,9.43,9,16.98,1,1.89,5,9.43,8,15.09,20038
20,39,193,36,18.65,28,14.51,24,12.44,9,4.66,12,6.22,37,19.17,10,5.18,11,5.7,26,13.47,20039
20,40,168,25,14.88,25,14.88,20,11.9,8,4.76,10,5.95,39,23.21,8,4.76,6,3.57,27,16.07,20040
20,41,73,6,8.22,0,0.0,24,32.88,10,13.7,12,16.44,3,4.11,5,6.85,7,9.59,6,8.22,20041
20,42,207,42,20.29,30,14.49,18,8.7,12,5.8,13,6.28,34,16.43,13,6.28,10,4.83,35,16.91,20042
20,43,46,8,17.39,7,15.22,3,6.52,2,4.35,2,4.35,8,17.39,4,8.7,2,4.35,10,21.74,20043
20,44,312,51,16.35,64,20.51,33,10.58,28,8.97,9,2.88,51,16.35,21,6.73,10,3.21,45,14.42,20044
20,45,98,16,16.33,11,11.22,13,13.27,7,7.14,7,7.14,20,20.41,4,4.08,6,6.12,14,14.29,20045
20,46,206,31,15.05,38,18.45,20,9.71,11,5.34,9,4.37,28,13.59,10,4.85,14,6.8,45,21.84,20046
20,47,182,29,15.93,35,19.23,21,11.54,11,6.04,9,4.95,33,18.13,10,5.49,4,2.2,30,16.48,20047
20,48,101,15,14.85,21,20.79,14,13.86,5,4.95,8,7.92,15,14.85,3,2.97,8,7.92,12,11.88,20048
20,49,153,29,18.95,26,16.99,16,10.46,14,9.15,5,3.27,32,20.92,5,3.27,8,5.23,18,11.76,20049
20,50,71,17,23.94,13,18.31,4,5.63,3,4.23,2,2.82,15,21.13,2,2.82,7,9.86,8,11.27,20050
