ward,precinct,total,Deval Patrick,Deval Patrick Percent,Bernie Sanders,Bernie Sanders Percent,Michael R. Bloomberg,Michael R. Bloomberg Percent,Elizabeth Warren,Elizabeth Warren Percent,Pete Buttigieg,Pete Buttigieg Percent,Tom Steyer,Tom Steyer Percent,Andrew Yang,Andrew Yang Percent,Michael Bennet,Michael Bennet Percent,John K. Delaney,John K. Delaney Percent,Tulsi Gabbard,Tulsi Gabbard Percent,Cory Booker,Cory Booker Percent,precinct_id
26,20,238,0,0.0,159,66.81,2,0.84,5,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,0,0.0,26020
26,21,273,1,0.37,179,65.57,1,0.37,3,1.1,4,1.47,0,0.0,0,0.0,0,0.0,0,0.0,1,0.37,0,0.0,26021
26,22,110,0,0.0,84,76.36,4,3.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26022
26,23,186,0,0.0,139,74.73,0,0.0,1,0.54,0,0.0,0,0.0,1,0.54,1,0.54,0,0.0,0,0.0,0,0.0,26023
26,24,138,0,0.0,101,73.19,1,0.72,3,2.17,0,0.0,0,0.0,0,0.0,0,0.0,2,1.45,2,1.45,0,0.0,26024
26,25,173,0,0.0,124,71.68,0,0.0,5,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26025
26,26,142,0,0.0,107,75.35,0,0.0,5,3.52,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26026
26,27,226,1,0.44,157,69.47,7,3.1,6,2.65,0,0.0,1,0.44,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,26027
26,28,328,0,0.0,188,57.32,5,1.52,7,2.13,2,0.61,1,0.3,2,0.61,0,0.0,0,0.0,5,1.52,0,0.0,26028
26,29,106,0,0.0,72,67.92,0,0.0,1,0.94,3,2.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26029
26,30,192,0,0.0,129,67.19,2,1.04,4,2.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26030
26,31,101,0,0.0,67,66.34,1,0.99,2,1.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.99,0,0.0,26031
26,32,248,0,0.0,130,52.42,4,1.61,2,0.81,0,0.0,0,0.0,1,0.4,1,0.4,0,0.0,4,1.61,0,0.0,26032
26,33,323,3,0.93,236,73.07,3,0.93,2,0.62,1,0.31,0,0.0,1,0.31,0,0.0,0,0.0,0,0.0,1,0.31,26033
26,34,215,0,0.0,161,74.88,1,0.47,6,2.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26034
26,35,212,0,0.0,151,71.23,4,1.89,3,1.42,1,0.47,1,0.47,0,0.0,1,0.47,0,0.0,1,0.47,0,0.0,26035
26,36,220,0,0.0,149,67.73,1,0.45,4,1.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26036
26,37,247,0,0.0,176,71.26,3,1.21,6,2.43,0,0.0,0,0.0,2,0.81,0,0.0,0,0.0,0,0.0,0,0.0,26037
26,38,88,3,3.41,46,52.27,3,3.41,3,3.41,0,0.0,0,0.0,1,1.14,2,2.27,0,0.0,0,0.0,0,0.0,26038
26,39,279,0,0.0,205,73.48,1,0.36,6,2.15,1,0.36,0,0.0,1,0.36,0,0.0,0,0.0,1,0.36,0,0.0,26039
26,40,173,0,0.0,123,71.1,2,1.16,2,1.16,0,0.0,0,0.0,0,0.0,0,0.0,1,0.58,1,0.58,0,0.0,26040
26,41,238,0,0.0,178,74.79,4,1.68,1,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,0,0.0,26041
26,42,178,0,0.0,137,76.97,5,2.81,3,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.56,0,0.0,26042
26,43,131,1,0.76,84,64.12,2,1.53,0,0.0,0,0.0,0,0.0,1,0.76,0,0.0,0,0.0,0,0.0,0,0.0,26043
26,44,78,1,1.28,43,55.13,0,0.0,2,2.56,0,0.0,0,0.0,0,0.0,1,1.28,2,2.56,0,0.0,0,0.0,26044
26,45,94,1,1.06,62,65.96,2,2.13,1,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26045
26,46,161,0,0.0,98,60.87,2,1.24,2,1.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26046
26,47,124,1,0.81,78,62.9,1,0.81,1,0.81,0,0.0,0,0.0,0,0.0,0,0.0,2,1.61,0,0.0,0,0.0,26047
26,48,233,0,0.0,161,69.1,5,2.15,7,3.0,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,26048
26,49,108,0,0.0,76,70.37,2,1.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26049
27,1,382,0,0.0,162,42.41,3,0.79,8,2.09,5,1.31,0,0.0,3,0.79,0,0.0,0,0.0,1,0.26,0,0.0,27001
27,2,240,0,0.0,62,25.83,8,3.33,4,1.67,0,0.0,0,0.0,3,1.25,3,1.25,0,0.0,1,0.42,0,0.0,27002
27,3,147,0,0.0,56,38.1,1,0.68,2,1.36,0,0.0,0,0.0,0,0.0,4,2.72,1,0.68,0,0.0,0,0.0,27003
27,4,134,1,0.75,62,46.27,1,0.75,0,0.0,0,0.0,0,0.0,1,0.75,0,0.0,0,0.0,1,0.75,0,0.0,27004
27,5,200,0,0.0,68,34.0,1,0.5,4,2.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,27005
27,6,280,0,0.0,87,31.07,5,1.79,8,2.86,0,0.0,0,0.0,1,0.36,0,0.0,0,0.0,1,0.36,0,0.0,27006
27,7,393,0,0.0,245,62.34,5,1.27,8,2.04,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0,27007
27,8,177,0,0.0,52,29.38,3,1.69,2,1.13,1,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,0.56,0,0.0,27008
27,9,137,0,0.0,41,29.93,3,2.19,6,4.38,0,0.0,0,0.0,2,1.46,0,0.0,0,0.0,1,0.73,0,0.0,27009
27,10,287,2,0.7,81,28.22,5,1.74,3,1.05,0,0.0,0,0.0,1,0.35,3,1.05,1,0.35,0,0.0,1,0.35,27010
27,11,233,0,0.0,79,33.91,7,3.0,1,0.43,3,1.29,0,0.0,1,0.43,0,0.0,0,0.0,2,0.86,0,0.0,27011
27,12,183,0,0.0,52,28.42,5,2.73,6,3.28,2,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27012
27,13,391,0,0.0,126,32.23,7,1.79,3,0.77,0,0.0,1,0.26,1,0.26,0,0.0,0,0.0,0,0.0,2,0.51,27013
27,14,94,1,1.06,31,32.98,3,3.19,1,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27014
27,15,135,0,0.0,36,26.67,1,0.74,1,0.74,0,0.0,1,0.74,1,0.74,1,0.74,1,0.74,0,0.0,0,0.0,27015
27,16,235,0,0.0,88,37.45,4,1.7,5,2.13,5,2.13,0,0.0,1,0.43,0,0.0,0,0.0,3,1.28,0,0.0,27016
27,17,267,0,0.0,123,46.07,2,0.75,3,1.12,0,0.0,0,0.0,1,0.37,0,0.0,0,0.0,1,0.37,1,0.37,27017
27,18,186,2,1.08,69,37.1,3,1.61,2,1.08,0,0.0,0,0.0,1,0.54,3,1.61,1,0.54,0,0.0,2,1.08,27018
27,19,119,1,0.84,52,43.7,1,0.84,2,1.68,0,0.0,1,0.84,0,0.0,0,0.0,0,0.0,1,0.84,0,0.0,27019
27,20,160,0,0.0,67,41.88,1,0.63,1,0.63,0,0.0,1,0.63,0,0.0,3,1.88,0,0.0,0,0.0,0,0.0,27020
27,21,245,0,0.0,54,22.04,1,0.41,4,1.63,1,0.41,1,0.41,3,1.22,0,0.0,0,0.0,0,0.0,0,0.0,27021
27,22,130,1,0.77,35,26.92,4,3.08,2,1.54,0,0.0,0,0.0,1,0.77,0,0.0,0,0.0,0,0.0,0,0.0,27022
27,23,198,1,0.51,71,35.86,3,1.52,1,0.51,0,0.0,0,0.0,0,0.0,2,1.01,0,0.0,0,0.0,1,0.51,27023
27,24,143,0,0.0,58,40.56,2,1.4,4,2.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,0,0.0,1,0.7,27024
27,25,264,0,0.0,89,33.71,2,0.76,10,3.79,1,0.38,0,0.0,0,0.0,1,0.38,0,0.0,2,0.76,0,0.0,27025
27,26,192,2,1.04,66,34.38,2,1.04,2,1.04,0,0.0,0,0.0,0,0.0,2,1.04,0,0.0,0,0.0,1,0.52,27026
27,27,297,0,0.0,105,35.35,3,1.01,4,1.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27027
27,28,223,0,0.0,77,34.53,2,0.9,6,2.69,0,0.0,0,0.0,0,0.0,1,0.45,0,0.0,1,0.45,0,0.0,27028
27,29,145,0,0.0,64,44.14,1,0.69,1,0.69,0,0.0,0,0.0,0,0.0,2,1.38,0,0.0,1,0.69,0,0.0,27029
27,30,132,0,0.0,35,26.52,3,2.27,2,1.52,0,0.0,0,0.0,1,0.76,1,0.76,2,1.52,0,0.0,1,0.76,27030
27,31,206,1,0.49,80,38.83,4,1.94,2,0.97,0,0.0,0,0.0,0,0.0,2,0.97,0,0.0,1,0.49,0,0.0,27031
27,32,253,0,0.0,114,45.06,2,0.79,2,0.79,0,0.0,0,0.0,2,0.79,1,0.4,0,0.0,3,1.19,1,0.4,27032
27,33,285,0,0.0,97,34.04,3,1.05,6,2.11,3,1.05,0,0.0,1,0.35,0,0.0,0,0.0,1,0.35,1,0.35,27033
27,34,173,0,0.0,45,26.01,4,2.31,0,0.0,0,0.0,1,0.58,0,0.0,1,0.58,0,0.0,0,0.0,0,0.0,27034
27,35,302,0,0.0,138,45.7,7,2.32,18,5.96,3,0.99,0,0.0,1,0.33,0,0.0,0,0.0,2,0.66,0,0.0,27035
27,36,208,0,0.0,97,46.63,2,0.96,4,1.92,0,0.0,0,0.0,0,0.0,1,0.48,0,0.0,1,0.48,2,0.96,27036
27,37,277,0,0.0,67,24.19,4,1.44,3,1.08,3,1.08,0,0.0,1,0.36,0,0.0,1,0.36,0,0.0,0,0.0,27037
27,38,345,0,0.0,102,29.57,14,4.06,5,1.45,1,0.29,0,0.0,0,0.0,2,0.58,1,0.29,2,0.58,2,0.58,27038
27,39,204,1,0.49,61,29.9,2,0.98,6,2.94,0,0.0,0,0.0,0,0.0,1,0.49,1,0.49,0,0.0,0,0.0,27039
27,40,324,0,0.0,148,45.68,5,1.54,6,1.85,1,0.31,0,0.0,2,0.62,0,0.0,0,0.0,1,0.31,0,0.0,27040
27,41,230,1,0.43,63,27.39,3,1.3,3,1.3,0,0.0,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,4,1.74,27041
27,42,186,0,0.0,70,37.63,3,1.61,2,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27042
27,43,174,0,0.0,57,32.76,3,1.72,0,0.0,0,0.0,0,0.0,2,1.15,1,0.57,0,0.0,0,0.0,0,0.0,27043
27,44,171,1,0.58,66,38.6,0,0.0,3,1.75,0,0.0,0,0.0,0,0.0,1,0.58,1,0.58,0,0.0,0,0.0,27044
27,45,540,0,0.0,186,34.44,6,1.11,10,1.85,6,1.11,1,0.19,1,0.19,0,0.0,0,0.0,2,0.37,0,0.0,27045
27,46,210,0,0.0,42,20.0,7,3.33,1,0.48,4,1.9,0,0.0,0,0.0,0,0.0,0,0.0,2,0.95,0,0.0,27046
27,47,209,1,0.48,62,29.67,3,1.44,3,1.44,1,0.48,0,0.0,0,0.0,2,0.96,0,0.0,0,0.0,1,0.48,27047
27,48,421,0,0.0,154,36.58,6,1.43,6,1.43,3,0.71,0,0.0,3,0.71,0,0.0,0,0.0,0,0.0,3,0.71,27048
27,49,197,0,0.0,61,30.96,1,0.51,2,1.02,0,0.0,0,0.0,0,0.0,1,0.51,0,0.0,0,0.0,1,0.51,27049
27,50,247,0,0.0,78,31.58,1,0.4,3,1.21,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,1,0.4,27050
28,1,128,0,0.0,39,30.47,2,1.56,1,0.78,0,0.0,1,0.78,0,0.0,0,0.0,1,0.78,0,0.0,0,0.0,28001
28,2,200,0,0.0,82,41.0,2,1.0,0,0.0,0,0.0,2,1.0,0,0.0,2,1.0,0,0.0,0,0.0,1,0.5,28002
28,3,165,0,0.0,72,43.64,2,1.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28003
28,4,181,0,0.0,97,53.59,5,2.76,1,0.55,0,0.0,0,0.0,1,0.55,0,0.0,0,0.0,0,0.0,0,0.0,28004
28,5,159,0,0.0,51,32.08,3,1.89,5,3.14,1,0.63,0,0.0,0,0.0,2,1.26,0,0.0,0,0.0,0,0.0,28005
28,6,107,0,0.0,35,32.71,0,0.0,5,4.67,1,0.93,0,0.0,0,0.0,1,0.93,0,0.0,1,0.93,0,0.0,28006
28,7,182,0,0.0,46,25.27,2,1.1,1,0.55,0,0.0,0,0.0,0,0.0,1,0.55,1,0.55,0,0.0,0,0.0,28007
28,8,204,0,0.0,67,32.84,1,0.49,5,2.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.98,1,0.49,28008
28,9,188,0,0.0,41,21.81,11,5.85,3,1.6,1,0.53,0,0.0,1,0.53,1,0.53,1,0.53,0,0.0,2,1.06,28009
28,10,264,1,0.38,119,45.08,3,1.14,2,0.76,0,0.0,1,0.38,1,0.38,0,0.0,1,0.38,2,0.76,0,0.0,28010
28,11,461,1,0.22,279,60.52,4,0.87,8,1.74,1,0.22,0,0.0,0,0.0,2,0.43,1,0.22,1,0.22,0,0.0,28011
28,12,180,0,0.0,48,26.67,3,1.67,2,1.11,0,0.0,1,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,0.56,28012
28,13,250,2,0.8,59,23.6,8,3.2,1,0.4,2,0.8,0,0.0,0,0.0,3,1.2,1,0.4,0,0.0,1,0.4,28013
28,14,182,0,0.0,34,18.68,3,1.65,1,0.55,0,0.0,1,0.55,0,0.0,0,0.0,0,0.0,1,0.55,0,0.0,28014
28,15,56,1,1.79,9,16.07,3,5.36,2,3.57,0,0.0,1,1.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28015
28,16,108,0,0.0,33,30.56,3,2.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28016
28,17,167,0,0.0,51,30.54,2,1.2,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28017
28,18,191,1,0.52,56,29.32,9,4.71,2,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.52,28018
28,19,178,0,0.0,102,57.3,1,0.56,1,0.56,1,0.56,1,0.56,1,0.56,0,0.0,0,0.0,3,1.69,0,0.0,28019
28,20,178,1,0.56,54,30.34,7,3.93,3,1.69,1,0.56,1,0.56,0,0.0,1,0.56,2,1.12,0,0.0,1,0.56,28020
28,21,167,0,0.0,37,22.16,3,1.8,2,1.2,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28021
28,22,236,1,0.42,117,49.58,1,0.42,2,0.85,0,0.0,0,0.0,0,0.0,0,0.0,1,0.42,0,0.0,1,0.42,28022
28,23,237,0,0.0,66,27.85,3,1.27,0,0.0,0,0.0,1,0.42,1,0.42,2,0.84,0,0.0,0,0.0,2,0.84,28023
28,24,162,3,1.85,41,25.31,3,1.85,1,0.62,0,0.0,1,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28024
28,25,292,2,0.68,88,30.14,5,1.71,1,0.34,1,0.34,0,0.0,0,0.0,1,0.34,0,0.0,0,0.0,0,0.0,28025
28,26,188,1,0.53,40,21.28,2,1.06,2,1.06,0,0.0,1,0.53,1,0.53,1,0.53,0,0.0,1,0.53,1,0.53,28026
28,27,227,0,0.0,104,45.81,3,1.32,10,4.41,0,0.0,0,0.0,3,1.32,0,0.0,0,0.0,4,1.76,0,0.0,28027
28,28,282,0,0.0,127,45.04,7,2.48,3,1.06,2,0.71,0,0.0,0,0.0,1,0.35,0,0.0,2,0.71,0,0.0,28028
28,29,89,0,0.0,24,26.97,2,2.25,0,0.0,0,0.0,0,0.0,0,0.0,1,1.12,0,0.0,0,0.0,0,0.0,28029
28,30,41,0,0.0,13,31.71,1,2.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28030
28,31,269,3,1.12,51,18.96,16,5.95,4,1.49,1,0.37,2,0.74,2,0.74,1,0.37,1,0.37,0,0.0,1,0.37,28031
28,32,184,1,0.54,51,27.72,4,2.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.54,0,0.0,0,0.0,0,0.0,28032
28,33,212,2,0.94,63,29.72,5,2.36,0,0.0,0,0.0,1,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28033
28,34,306,1,0.33,109,35.62,6,1.96,2,0.65,0,0.0,0,0.0,0,0.0,1,0.33,0,0.0,0,0.0,2,0.65,28034
28,35,199,0,0.0,68,34.17,5,2.51,2,1.01,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2,1.01,28035
28,36,120,0,0.0,37,30.83,0,0.0,1,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.83,28036
28,37,234,1,0.43,56,23.93,7,2.99,2,0.85,0,0.0,0,0.0,0,0.0,2,0.85,0,0.0,1,0.43,1,0.43,28037
28,38,68,0,0.0,21,30.88,2,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28038
28,39,125,0,0.0,30,24.0,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0,28039
28,40,252,0,0.0,59,23.41,3,1.19,2,0.79,1,0.4,0,0.0,0,0.0,1,0.4,1,0.4,0,0.0,0,0.0,28040
28,41,136,0,0.0,33,24.26,4,2.94,2,1.47,0,0.0,1,0.74,0,0.0,1,0.74,0,0.0,0,0.0,0,0.0,28041
28,42,177,0,0.0,48,27.12,1,0.56,0,0.0,0,0.0,0,0.0,1,0.56,1,0.56,0,0.0,0,0.0,3,1.69,28042
28,43,219,0,0.0,48,21.92,4,1.83,0,0.0,0,0.0,1,0.46,0,0.0,2,0.91,0,0.0,0,0.0,1,0.46,28043
28,44,152,0,0.0,40,26.32,2,1.32,0,0.0,0,0.0,1,0.66,1,0.66,0,0.0,0,0.0,0,0.0,0,0.0,28044
28,45,221,0,0.0,99,44.8,0,0.0,9,4.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.36,1,0.45,28045
28,46,396,0,0.0,227,57.32,10,2.53,9,2.27,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25,3,0.76,0,0.0,28046
29,1,338,0,0.0,111,32.84,6,1.78,7,2.07,1,0.3,0,0.0,2,0.59,0,0.0,0,0.0,2,0.59,0,0.0,29001
29,2,319,1,0.31,69,21.63,11,3.45,1,0.31,0,0.0,1,0.31,2,0.63,2,0.63,0,0.0,0,0.0,0,0.0,29002
29,3,275,0,0.0,55,20.0,3,1.09,2,0.73,1,0.36,0,0.0,0,0.0,1,0.36,0,0.0,0,0.0,2,0.73,29003
29,4,308,0,0.0,84,27.27,1,0.32,0,0.0,1,0.32,0,0.0,0,0.0,0,0.0,2,0.65,0,0.0,1,0.32,29004
29,5,176,0,0.0,62,35.23,4,2.27,0,0.0,0,0.0,0,0.0,1,0.57,2,1.14,0,0.0,0,0.0,1,0.57,29005
29,6,170,0,0.0,41,24.12,1,0.59,1,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.59,1,0.59,29006
29,7,263,0,0.0,89,33.84,5,1.9,3,1.14,0,0.0,1,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29007
29,8,191,2,1.05,59,30.89,1,0.52,3,1.57,1,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.05,29008
29,9,296,0,0.0,111,37.5,7,2.36,4,1.35,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,2,0.68,0,0.0,29009
29,10,357,1,0.28,103,28.85,7,1.96,3,0.84,1,0.28,0,0.0,1,0.28,0,0.0,0,0.0,2,0.56,0,0.0,29010
29,11,130,0,0.0,30,23.08,4,3.08,1,0.77,0,0.0,0,0.0,0,0.0,1,0.77,0,0.0,0,0.0,2,1.54,29011
29,12,315,0,0.0,81,25.71,5,1.59,3,0.95,1,0.32,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32,0,0.0,29012
29,13,267,3,1.12,62,23.22,3,1.12,1,0.37,0,0.0,0,0.0,1,0.37,0,0.0,0,0.0,2,0.75,0,0.0,29013
29,14,247,0,0.0,53,21.46,4,1.62,2,0.81,0,0.0,2,0.81,1,0.4,1,0.4,0,0.0,0,0.0,0,0.0,29014
29,15,290,0,0.0,54,18.62,1,0.34,1,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.34,29015
29,16,227,0,0.0,57,25.11,3,1.32,1,0.44,1,0.44,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,0,0.0,29016
29,17,236,1,0.42,54,22.88,6,2.54,0,0.0,0,0.0,1,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29017
29,18,229,0,0.0,73,31.88,3,1.31,2,0.87,0,0.0,0,0.0,1,0.44,1,0.44,1,0.44,0,0.0,0,0.0,29018
29,19,261,1,0.38,50,19.16,3,1.15,6,2.3,0,0.0,0,0.0,0,0.0,2,0.77,0,0.0,0,0.0,1,0.38,29019
29,20,259,0,0.0,64,24.71,4,1.54,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39,3,1.16,0,0.0,0,0.0,29020
29,21,287,1,0.35,76,26.48,6,2.09,3,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29021
29,22,222,2,0.9,94,42.34,5,2.25,3,1.35,0,0.0,2,0.9,1,0.45,0,0.0,0,0.0,1,0.45,0,0.0,29022
29,23,263,1,0.38,110,41.83,4,1.52,3,1.14,2,0.76,2,0.76,0,0.0,0,0.0,0,0.0,2,0.76,1,0.38,29023
29,24,228,1,0.44,74,32.46,2,0.88,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29024
29,25,314,2,0.64,85,27.07,2,0.64,1,0.32,1,0.32,2,0.64,1,0.32,0,0.0,0,0.0,1,0.32,0,0.0,29025
29,26,222,0,0.0,59,26.58,3,1.35,3,1.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29026
29,27,237,1,0.42,65,27.43,3,1.27,3,1.27,0,0.0,0,0.0,1,0.42,1,0.42,0,0.0,0,0.0,2,0.84,29027
29,28,322,0,0.0,79,24.53,12,3.73,3,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29028
29,29,210,1,0.48,91,43.33,1,0.48,4,1.9,0,0.0,1,0.48,0,0.0,0,0.0,1,0.48,2,0.95,0,0.0,29029
29,30,259,0,0.0,90,34.75,2,0.77,4,1.54,0,0.0,1,0.39,1,0.39,0,0.0,0,0.0,0,0.0,0,0.0,29030
29,31,158,0,0.0,68,43.04,4,2.53,2,1.27,0,0.0,0,0.0,1,0.63,0,0.0,0,0.0,2,1.27,0,0.0,29031
29,32,181,0,0.0,84,46.41,3,1.66,2,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,2.21,0,0.0,29032
29,33,205,1,0.49,46,22.44,2,0.98,2,0.98,3,1.46,0,0.0,1,0.49,0,0.0,1,0.49,1,0.49,0,0.0,29033
29,34,199,0,0.0,80,40.2,3,1.51,3,1.51,3,1.51,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,29034
29,35,168,1,0.6,49,29.17,2,1.19,2,1.19,0,0.0,1,0.6,0,0.0,0,0.0,1,0.6,0,0.0,1,0.6,29035
29,36,232,1,0.43,66,28.45,6,2.59,2,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.43,29036
29,37,258,0,0.0,82,31.78,5,1.94,1,0.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.78,1,0.39,29037
29,38,241,0,0.0,126,52.28,5,2.07,3,1.24,1,0.41,0,0.0,1,0.41,0,0.0,1,0.41,1,0.41,0,0.0,29038
29,39,170,0,0.0,77,45.29,3,1.76,1,0.59,0,0.0,0,0.0,1,0.59,0,0.0,0,0.0,1,0.59,0,0.0,29039
29,40,305,0,0.0,76,24.92,9,2.95,3,0.98,0,0.0,1,0.33,0,0.0,0,0.0,1,0.33,0,0.0,2,0.66,29040
29,41,207,0,0.0,59,28.5,2,0.97,2,0.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29041
29,42,285,0,0.0,75,26.32,6,2.11,5,1.75,1,0.35,0,0.0,0,0.0,2,0.7,1,0.35,1,0.35,2,0.7,29042
29,43,360,0,0.0,116,32.22,8,2.22,4,1.11,1,0.28,1,0.28,1,0.28,0,0.0,0,0.0,0,0.0,1,0.28,29043
29,44,303,1,0.33,70,23.1,10,3.3,3,0.99,0,0.0,1,0.33,2,0.66,1,0.33,1,0.33,0,0.0,1,0.33,29044
30,1,270,0,0.0,141,52.22,8,2.96,5,1.85,2,0.74,0,0.0,1,0.37,1,0.37,0,0.0,2,0.74,1,0.37,30001
30,2,220,1,0.45,131,59.55,2,0.91,3,1.36,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45,2,0.91,0,0.0,30002
30,3,238,1,0.42,141,59.24,2,0.84,5,2.1,3,1.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30003
30,4,227,0,0.0,126,55.51,4,1.76,3,1.32,0,0.0,0,0.0,1,0.44,0,0.0,0,0.0,1,0.44,0,0.0,30004
30,5,176,0,0.0,111,63.07,7,3.98,1,0.57,0,0.0,0,0.0,1,0.57,0,0.0,0,0.0,0,0.0,0,0.0,30005
30,6,235,0,0.0,125,53.19,7,2.98,5,2.13,0,0.0,0,0.0,1,0.43,0,0.0,1,0.43,1,0.43,2,0.85,30006
30,7,281,0,0.0,180,64.06,5,1.78,5,1.78,3,1.07,0,0.0,1,0.36,0,0.0,0,0.0,1,0.36,0,0.0,30007
30,8,339,0,0.0,244,71.98,4,1.18,7,2.06,1,0.29,1,0.29,0,0.0,0,0.0,0,0.0,0,0.0,1,0.29,30008
30,9,208,1,0.48,107,51.44,4,1.92,4,1.92,1,0.48,0,0.0,0,0.0,0,0.0,1,0.48,2,0.96,2,0.96,30009
30,10,253,0,0.0,139,54.94,3,1.19,1,0.4,1,0.4,1,0.4,0,0.0,1,0.4,1,0.4,1,0.4,1,0.4,30010
30,11,208,2,0.96,132,63.46,1,0.48,2,0.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.48,2,0.96,30011
30,12,200,1,0.5,129,64.5,0,0.0,2,1.0,1,0.5,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,30012
30,13,208,0,0.0,99,47.6,3,1.44,1,0.48,0,0.0,0,0.0,0,0.0,1,0.48,0,0.0,1,0.48,0,0.0,30013
