ward,precinct,total,Dean T. Maragos,Dean T. Maragos Percent,Debra Shore,Debra Shore Percent,Patricia Horton,Patricia Horton Percent,Terrence J. O'Brien,Terrence J. O'Brien Percent,James ''Jim'' Harris,James ''Jim'' Harris Percent,Barrett F. Pedersen,Barrett F. Pedersen Percent,Boguslaw ''Bogie'' Stefanski,Boguslaw ''Bogie'' Stefanski Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Frank Avila,Frank Avila Percent,precinct_id
43,25,299,9,3.01,79,26.42,29,9.7,49,16.39,32,10.7,23,7.69,7,2.34,33,11.04,38,12.71,43025
43,26,221,20,9.05,62,28.05,28,12.67,37,16.74,12,5.43,11,4.98,12,5.43,17,7.69,22,9.95,43026
43,27,210,24,11.43,55,26.19,17,8.1,34,16.19,18,8.57,9,4.29,11,5.24,17,8.1,25,11.9,43027
43,28,272,19,6.99,73,26.84,32,11.76,54,19.85,12,4.41,21,7.72,5,1.84,29,10.66,27,9.93,43028
43,29,203,22,10.84,54,26.6,23,11.33,40,19.7,9,4.43,6,2.96,9,4.43,13,6.4,27,13.3,43029
43,30,119,12,10.08,26,21.85,10,8.4,27,22.69,9,7.56,3,2.52,5,4.2,15,12.61,12,10.08,43030
43,31,298,16,5.37,92,30.87,28,9.4,66,22.15,17,5.7,17,5.7,8,2.68,31,10.4,23,7.72,43031
43,32,278,18,6.47,94,33.81,31,11.15,55,19.78,19,6.83,7,2.52,8,2.88,27,9.71,19,6.83,43032
43,33,76,7,9.21,19,25.0,8,10.53,8,10.53,1,1.32,5,6.58,4,5.26,7,9.21,17,22.37,43033
43,34,67,2,2.99,19,28.36,7,10.45,13,19.4,3,4.48,4,5.97,3,4.48,8,11.94,8,11.94,43034
43,35,264,18,6.82,79,29.92,26,9.85,51,19.32,9,3.41,12,4.55,7,2.65,40,15.15,22,8.33,43035
43,36,203,17,8.37,59,29.06,25,12.32,36,17.73,12,5.91,9,4.43,9,4.43,21,10.34,15,7.39,43036
43,37,158,17,10.76,40,25.32,18,11.39,30,18.99,11,6.96,7,4.43,8,5.06,13,8.23,14,8.86,43037
43,38,164,15,9.15,51,31.1,22,13.41,32,19.51,9,5.49,6,3.66,7,4.27,7,4.27,15,9.15,43038
43,39,164,13,7.93,43,26.22,16,9.76,34,20.73,15,9.15,7,4.27,7,4.27,13,7.93,16,9.76,43039
43,40,82,6,7.32,24,29.27,5,6.1,16,19.51,5,6.1,3,3.66,4,4.88,9,10.98,10,12.2,43040
43,41,123,7,5.69,42,34.15,12,9.76,23,18.7,8,6.5,3,2.44,5,4.07,13,10.57,10,8.13,43041
43,42,279,18,6.45,84,30.11,38,13.62,53,19.0,18,6.45,8,2.87,7,2.51,25,8.96,28,10.04,43042
43,43,149,12,8.05,37,24.83,11,7.38,29,19.46,12,8.05,10,6.71,6,4.03,18,12.08,14,9.4,43043
43,44,173,12,6.94,55,31.79,20,11.56,31,17.92,12,6.94,7,4.05,4,2.31,14,8.09,18,10.4,43044
43,45,96,11,11.46,25,26.04,8,8.33,18,18.75,4,4.17,4,4.17,3,3.13,11,11.46,12,12.5,43045
43,46,317,30,9.46,86,27.13,35,11.04,58,18.3,19,5.99,14,4.42,10,3.15,32,10.09,33,10.41,43046
43,47,231,25,10.82,54,23.38,24,10.39,40,17.32,26,11.26,14,6.06,7,3.03,22,9.52,19,8.23,43047
43,48,226,23,10.18,55,24.34,35,15.49,36,15.93,20,8.85,9,3.98,8,3.54,14,6.19,26,11.5,43048
43,49,229,28,12.23,65,28.38,17,7.42,45,19.65,17,7.42,13,5.68,7,3.06,20,8.73,17,7.42,43049
43,50,176,11,6.25,54,30.68,15,8.52,36,20.45,11,6.25,8,4.55,11,6.25,14,7.95,16,9.09,43050
43,51,310,28,9.03,75,24.19,40,12.9,46,14.84,21,6.77,13,4.19,12,3.87,33,10.65,42,13.55,43051
43,52,143,10,6.99,39,27.27,13,9.09,20,13.99,11,7.69,6,4.2,11,7.69,15,10.49,18,12.59,43052
43,53,274,23,8.39,64,23.36,31,11.31,46,16.79,28,10.22,18,6.57,16,5.84,17,6.2,31,11.31,43053
43,54,153,11,7.19,38,24.84,16,10.46,27,17.65,11,7.19,5,3.27,12,7.84,13,8.5,20,13.07,43054
43,55,243,16,6.58,59,24.28,30,12.35,32,13.17,30,12.35,14,5.76,8,3.29,27,11.11,27,11.11,43055
43,56,135,15,11.11,39,28.89,16,11.85,18,13.33,9,6.67,1,0.74,7,5.19,11,8.15,19,14.07,43056
43,57,147,10,6.8,44,29.93,15,10.2,19,12.93,16,10.88,4,2.72,7,4.76,7,4.76,25,17.01,43057
43,58,169,14,8.28,49,28.99,15,8.88,37,21.89,7,4.14,5,2.96,2,1.18,24,14.2,16,9.47,43058
43,59,319,28,8.78,90,28.21,37,11.6,67,21.0,19,5.96,19,5.96,10,3.13,33,10.34,16,5.02,43059
44,1,292,46,15.75,90,30.82,31,10.62,53,18.15,12,4.11,11,3.77,14,4.79,18,6.16,17,5.82,44001
44,2,197,27,13.71,60,30.46,18,9.14,34,17.26,9,4.57,13,6.6,6,3.05,15,7.61,15,7.61,44002
44,3,384,47,12.24,115,29.95,32,8.33,73,19.01,21,5.47,19,4.95,12,3.13,34,8.85,31,8.07,44003
44,4,382,66,17.28,116,30.37,37,9.69,65,17.02,21,5.5,10,2.62,17,4.45,25,6.54,25,6.54,44004
44,5,253,35,13.83,72,28.46,29,11.46,44,17.39,10,3.95,12,4.74,9,3.56,20,7.91,22,8.7,44005
44,6,185,20,10.81,51,27.57,20,10.81,36,19.46,15,8.11,7,3.78,6,3.24,14,7.57,16,8.65,44006
44,7,348,48,13.79,98,28.16,32,9.2,73,20.98,22,6.32,12,3.45,12,3.45,27,7.76,24,6.9,44007
44,8,122,17,13.93,26,21.31,18,14.75,15,12.3,10,8.2,5,4.1,5,4.1,11,9.02,15,12.3,44008
44,9,171,28,16.37,48,28.07,11,6.43,33,19.3,9,5.26,13,7.6,5,2.92,11,6.43,13,7.6,44009
44,10,126,19,15.08,37,29.37,14,11.11,22,17.46,10,7.94,4,3.17,4,3.17,10,7.94,6,4.76,44010
44,11,239,37,15.48,64,26.78,22,9.21,47,19.67,6,2.51,5,2.09,16,6.69,13,5.44,29,12.13,44011
44,12,173,32,18.5,51,29.48,19,10.98,35,20.23,7,4.05,2,1.16,5,2.89,11,6.36,11,6.36,44012
44,13,178,39,21.91,51,28.65,14,7.87,35,19.66,10,5.62,1,0.56,8,4.49,7,3.93,13,7.3,44013
44,14,196,29,14.8,53,27.04,13,6.63,37,18.88,10,5.1,8,4.08,10,5.1,13,6.63,23,11.73,44014
44,15,351,57,16.24,95,27.07,29,8.26,72,20.51,21,5.98,19,5.41,8,2.28,27,7.69,23,6.55,44015
44,16,229,34,14.85,56,24.45,20,8.73,44,19.21,19,8.3,9,3.93,13,5.68,8,3.49,26,11.35,44016
44,17,297,42,14.14,89,29.97,26,8.75,47,15.82,8,2.69,12,4.04,10,3.37,28,9.43,35,11.78,44017
44,18,183,29,15.85,52,28.42,17,9.29,33,18.03,12,6.56,7,3.83,8,4.37,10,5.46,15,8.2,44018
44,19,124,21,16.94,33,26.61,13,10.48,16,12.9,12,9.68,3,2.42,9,7.26,6,4.84,11,8.87,44019
44,20,163,33,20.25,45,27.61,11,6.75,28,17.18,7,4.29,9,5.52,5,3.07,5,3.07,20,12.27,44020
44,21,245,34,13.88,75,30.61,29,11.84,42,17.14,19,7.76,10,4.08,4,1.63,18,7.35,14,5.71,44021
44,22,324,32,9.88,96,29.63,28,8.64,64,19.75,27,8.33,13,4.01,11,3.4,24,7.41,29,8.95,44022
44,23,190,37,19.47,61,32.11,15,7.89,30,15.79,7,3.68,11,5.79,6,3.16,9,4.74,14,7.37,44023
44,24,153,17,11.11,46,30.07,19,12.42,27,17.65,12,7.84,9,5.88,3,1.96,11,7.19,9,5.88,44024
44,25,236,41,17.37,59,25.0,26,11.02,40,16.95,12,5.08,9,3.81,9,3.81,14,5.93,26,11.02,44025
44,26,151,26,17.22,44,29.14,14,9.27,25,16.56,9,5.96,7,4.64,7,4.64,11,7.28,8,5.3,44026
44,27,229,36,15.72,61,26.64,22,9.61,45,19.65,11,4.8,15,6.55,7,3.06,17,7.42,15,6.55,44027
44,28,170,35,20.59,43,25.29,20,11.76,26,15.29,9,5.29,5,2.94,6,3.53,5,2.94,21,12.35,44028
44,29,225,33,14.67,68,30.22,26,11.56,31,13.78,9,4.0,9,4.0,10,4.44,15,6.67,24,10.67,44029
44,30,221,28,12.67,63,28.51,28,12.67,41,18.55,8,3.62,6,2.71,9,4.07,19,8.6,19,8.6,44030
44,31,211,34,16.11,59,27.96,22,10.43,38,18.01,13,6.16,10,4.74,6,2.84,12,5.69,17,8.06,44031
44,32,168,29,17.26,56,33.33,15,8.93,25,14.88,8,4.76,1,0.6,8,4.76,9,5.36,17,10.12,44032
44,33,245,45,18.37,76,31.02,27,11.02,36,14.69,12,4.9,5,2.04,8,3.27,11,4.49,25,10.2,44033
44,34,168,20,11.9,52,30.95,18,10.71,28,16.67,8,4.76,9,5.36,5,2.98,12,7.14,16,9.52,44034
44,35,277,46,16.61,74,26.71,31,11.19,44,15.88,18,6.5,17,6.14,9,3.25,19,6.86,19,6.86,44035
44,36,165,34,20.61,46,27.88,12,7.27,27,16.36,7,4.24,6,3.64,7,4.24,6,3.64,20,12.12,44036
44,37,397,80,20.15,120,30.23,35,8.82,72,18.14,14,3.53,10,2.52,18,4.53,14,3.53,34,8.56,44037
44,38,193,40,20.73,55,28.5,17,8.81,35,18.13,6,3.11,10,5.18,6,3.11,12,6.22,12,6.22,44038
44,39,190,30,15.79,48,25.26,17,8.95,33,17.37,11,5.79,10,5.26,13,6.84,11,5.79,17,8.95,44039
44,40,251,44,17.53,72,28.69,25,9.96,40,15.94,11,4.38,9,3.59,14,5.58,15,5.98,21,8.37,44040
44,41,185,32,17.3,53,28.65,31,16.76,29,15.68,9,4.86,7,3.78,4,2.16,7,3.78,13,7.03,44041
44,42,316,87,27.53,80,25.32,26,8.23,51,16.14,13,4.11,7,2.22,10,3.16,11,3.48,31,9.81,44042
44,43,274,47,17.15,75,27.37,22,8.03,47,17.15,17,6.2,11,4.01,11,4.01,16,5.84,28,10.22,44043
44,44,329,55,16.72,83,25.23,34,10.33,49,14.89,28,8.51,21,6.38,17,5.17,19,5.78,23,6.99,44044
44,45,262,38,14.5,69,26.34,28,10.69,40,15.27,19,7.25,14,5.34,17,6.49,13,4.96,24,9.16,44045
44,46,212,31,14.62,66,31.13,19,8.96,41,19.34,14,6.6,5,2.36,5,2.36,17,8.02,14,6.6,44046
44,47,280,40,14.29,77,27.5,38,13.57,42,15.0,11,3.93,9,3.21,10,3.57,13,4.64,40,14.29,44047
44,48,272,50,18.38,80,29.41,21,7.72,45,16.54,14,5.15,6,2.21,9,3.31,19,6.99,28,10.29,44048
44,49,546,71,13.0,162,29.67,57,10.44,102,18.68,26,4.76,18,3.3,15,2.75,46,8.42,49,8.97,44049
44,50,212,42,19.81,58,27.36,16,7.55,40,18.87,10,4.72,6,2.83,9,4.25,7,3.3,24,11.32,44050
44,51,167,21,12.57,47,28.14,11,6.59,29,17.37,11,6.59,9,5.39,12,7.19,11,6.59,16,9.58,44051
45,1,232,15,6.47,35,15.09,24,10.34,48,20.69,26,11.21,19,8.19,22,9.48,7,3.02,36,15.52,45001
45,2,428,35,8.18,48,11.21,36,8.41,100,23.36,51,11.92,45,10.51,48,11.21,7,1.64,58,13.55,45002
45,3,660,45,6.82,35,5.3,36,5.45,185,28.03,134,20.3,113,17.12,44,6.67,13,1.97,55,8.33,45003
45,4,524,50,9.54,57,10.88,45,8.59,139,26.53,65,12.4,50,9.54,44,8.4,14,2.67,60,11.45,45004
45,5,445,36,8.09,68,15.28,39,8.76,120,26.97,34,7.64,32,7.19,39,8.76,23,5.17,54,12.13,45005
45,6,455,21,4.62,47,10.33,33,7.25,115,25.27,72,15.82,55,12.09,55,12.09,12,2.64,45,9.89,45006
45,7,262,15,5.73,38,14.5,28,10.69,53,20.23,33,12.6,20,7.63,37,14.12,7,2.67,31,11.83,45007
45,8,294,22,7.48,31,10.54,27,9.18,60,20.41,34,11.56,35,11.9,34,11.56,12,4.08,39,13.27,45008
45,9,439,35,7.97,42,9.57,35,7.97,111,25.28,50,11.39,43,9.79,45,10.25,19,4.33,59,13.44,45009
45,10,404,25,6.19,59,14.6,36,8.91,89,22.03,41,10.15,35,8.66,39,9.65,13,3.22,67,16.58,45010
45,11,314,27,8.6,31,9.87,30,9.55,69,21.97,38,12.1,33,10.51,37,11.78,7,2.23,42,13.38,45011
45,12,393,26,6.62,54,13.74,42,10.69,79,20.1,51,12.98,37,9.41,45,11.45,9,2.29,50,12.72,45012
45,13,627,38,6.06,45,7.18,44,7.02,162,25.84,108,17.22,101,16.11,55,8.77,12,1.91,62,9.89,45013
45,14,414,25,6.04,63,15.22,42,10.14,88,21.26,39,9.42,30,7.25,37,8.94,18,4.35,72,17.39,45014
45,15,453,41,9.05,37,8.17,37,8.17,105,23.18,67,14.79,55,12.14,36,7.95,13,2.87,62,13.69,45015
45,16,373,25,6.7,43,11.53,35,9.38,81,21.72,55,14.75,46,12.33,29,7.77,12,3.22,47,12.6,45016
45,17,357,31,8.68,50,14.01,22,6.16,79,22.13,37,10.36,30,8.4,43,12.04,17,4.76,48,13.45,45017
45,18,431,36,8.35,26,6.03,31,7.19,107,24.83,74,17.17,53,12.3,32,7.42,12,2.78,60,13.92,45018
45,19,496,38,7.66,50,10.08,36,7.26,119,23.99,78,15.73,70,14.11,52,10.48,4,0.81,49,9.88,45019
45,20,332,23,6.93,45,13.55,34,10.24,72,21.69,41,12.35,34,10.24,38,11.45,6,1.81,39,11.75,45020
45,21,358,26,7.26,47,13.13,30,8.38,72,20.11,44,12.29,29,8.1,43,12.01,11,3.07,56,15.64,45021
45,22,313,25,7.99,27,8.63,26,8.31,68,21.73,37,11.82,36,11.5,50,15.97,5,1.6,39,12.46,45022
45,23,365,22,6.03,37,10.14,41,11.23,81,22.19,37,10.14,34,9.32,43,11.78,15,4.11,55,15.07,45023
45,24,422,31,7.35,68,16.11,49,11.61,85,20.14,38,9.0,31,7.35,40,9.48,19,4.5,61,14.45,45024
45,25,422,34,8.06,41,9.72,37,8.77,100,23.7,60,14.22,46,10.9,44,10.43,9,2.13,51,12.09,45025
45,26,520,35,6.73,52,10.0,38,7.31,122,23.46,81,15.58,71,13.65,56,10.77,14,2.69,51,9.81,45026
45,27,322,20,6.21,25,7.76,24,7.45,72,22.36,51,15.84,46,14.29,34,10.56,7,2.17,43,13.35,45027
45,28,335,34,10.15,32,9.55,30,8.96,73,21.79,45,13.43,37,11.04,31,9.25,8,2.39,45,13.43,45028
45,29,398,21,5.28,45,11.31,42,10.55,87,21.86,43,10.8,44,11.06,46,11.56,14,3.52,56,14.07,45029
45,30,398,35,8.79,44,11.06,36,9.05,90,22.61,51,12.81,40,10.05,45,11.31,5,1.26,52,13.07,45030
45,31,350,43,12.29,42,12.0,37,10.57,65,18.57,31,8.86,27,7.71,34,9.71,12,3.43,59,16.86,45031
45,32,199,14,7.04,29,14.57,19,9.55,33,16.58,19,9.55,13,6.53,26,13.07,8,4.02,38,19.1,45032
45,33,348,38,10.92,45,12.93,32,9.2,84,24.14,38,10.92,31,8.91,34,9.77,11,3.16,35,10.06,45033
45,34,278,24,8.63,34,12.23,23,8.27,58,20.86,27,9.71,18,6.47,42,15.11,8,2.88,44,15.83,45034
45,35,356,20,5.62,43,12.08,40,11.24,85,23.88,54,15.17,41,11.52,27,7.58,6,1.69,40,11.24,45035
45,36,298,25,8.39,47,15.77,32,10.74,58,19.46,25,8.39,15,5.03,29,9.73,26,8.72,41,13.76,45036
45,37,289,21,7.27,40,13.84,43,14.88,56,19.38,25,8.65,15,5.19,32,11.07,15,5.19,42,14.53,45037
45,38,366,28,7.65,37,10.11,31,8.47,87,23.77,41,11.2,30,8.2,38,10.38,14,3.83,60,16.39,45038
45,39,450,36,8.0,53,11.78,45,10.0,91,20.22,63,14.0,60,13.33,39,8.67,7,1.56,56,12.44,45039
45,40,551,39,7.08,61,11.07,43,7.8,121,21.96,81,14.7,62,11.25,49,8.89,22,3.99,73,13.25,45040
45,41,226,22,9.73,28,12.39,21,9.29,45,19.91,15,6.64,20,8.85,25,11.06,12,5.31,38,16.81,45041
45,42,428,29,6.78,44,10.28,39,9.11,108,25.23,60,14.02,54,12.62,35,8.18,13,3.04,46,10.75,45042
45,43,339,27,7.96,37,10.91,26,7.67,70,20.65,41,12.09,35,10.32,52,15.34,15,4.42,36,10.62,45043
45,44,477,33,6.92,53,11.11,35,7.34,126,26.42,69,14.47,59,12.37,32,6.71,16,3.35,54,11.32,45044
45,45,261,21,8.05,42,16.09,27,10.34,54,20.69,33,12.64,15,5.75,28,10.73,10,3.83,31,11.88,45045
45,46,424,33,7.78,57,13.44,33,7.78,100,23.58,47,11.08,43,10.14,39,9.2,22,5.19,50,11.79,45046
45,47,342,19,5.56,46,13.45,32,9.36,80,23.39,42,12.28,48,14.04,30,8.77,11,3.22,34,9.94,45047
45,48,348,21,6.03,54,15.52,21,6.03,82,23.56,45,12.93,39,11.21,26,7.47,20,5.75,40,11.49,45048
45,49,409,31,7.58,52,12.71,43,10.51,92,22.49,51,12.47,34,8.31,35,8.56,16,3.91,55,13.45,45049
45,50,304,17,5.59,24,7.89,23,7.57,58,19.08,36,11.84,28,9.21,62,20.39,11,3.62,45,14.8,45050
45,51,336,29,8.63,38,11.31,30,8.93,79,23.51,23,6.85,25,7.44,44,13.1,14,4.17,54,16.07,45051
45,52,366,28,7.65,37,10.11,26,7.1,88,24.04,40,10.93,40,10.93,41,11.2,12,3.28,54,14.75,45052
45,53,272,13,4.78,23,8.46,19,6.99,62,22.79,40,14.71,30,11.03,36,13.24,15,5.51,34,12.5,45053
46,1,645,83,12.87,162,25.12,75,11.63,94,14.57,51,7.91,35,5.43,27,4.19,37,5.74,81,12.56,46001
46,2,312,43,13.78,104,33.33,34,10.9,38,12.18,16,5.13,22,7.05,15,4.81,8,2.56,32,10.26,46002
46,3,392,58,14.8,107,27.3,47,11.99,60,15.31,29,7.4,9,2.3,12,3.06,35,8.93,35,8.93,46003
46,4,313,33,10.54,75,23.96,38,12.14,54,17.25,29,9.27,15,4.79,15,4.79,24,7.67,30,9.58,46004
46,5,127,18,14.17,35,27.56,13,10.24,17,13.39,13,10.24,2,1.57,6,4.72,10,7.87,13,10.24,46005
46,6,263,32,12.17,49,18.63,42,15.97,35,13.31,32,12.17,14,5.32,16,6.08,22,8.37,21,7.98,46006
46,7,177,20,11.3,63,35.59,20,11.3,32,18.08,8,4.52,4,2.26,7,3.95,10,5.65,13,7.34,46007
46,8,261,30,11.49,38,14.56,25,9.58,44,16.86,38,14.56,22,8.43,16,6.13,27,10.34,21,8.05,46008
46,9,249,27,10.84,69,27.71,33,13.25,44,17.67,21,8.43,6,2.41,7,2.81,16,6.43,26,10.44,46009
46,10,169,19,11.24,45,26.63,20,11.83,27,15.98,9,5.33,9,5.33,10,5.92,10,5.92,20,11.83,46010
46,11,324,34,10.49,87,26.85,46,14.2,44,13.58,26,8.02,14,4.32,14,4.32,24,7.41,35,10.8,46011
46,12,209,32,15.31,67,32.06,29,13.88,28,13.4,9,4.31,5,2.39,10,4.78,12,5.74,17,8.13,46012
46,13,229,28,12.23,65,28.38,32,13.97,35,15.28,17,7.42,8,3.49,10,4.37,13,5.68,21,9.17,46013
46,14,188,19,10.11,55,29.26,34,18.09,21,11.17,10,5.32,9,4.79,8,4.26,12,6.38,20,10.64,46014
46,15,303,37,12.21,80,26.4,38,12.54,53,17.49,18,5.94,10,3.3,18,5.94,20,6.6,29,9.57,46015
46,16,226,45,19.91,60,26.55,31,13.72,32,14.16,16,7.08,8,3.54,10,4.42,10,4.42,14,6.19,46016
46,17,396,53,13.38,122,30.81,47,11.87,69,17.42,25,6.31,19,4.8,16,4.04,21,5.3,24,6.06,46017
46,18,419,46,10.98,123,29.36,45,10.74,66,15.75,29,6.92,19,4.53,14,3.34,41,9.79,36,8.59,46018
46,19,279,46,16.49,81,29.03,24,8.6,47,16.85,14,5.02,8,2.87,9,3.23,22,7.89,28,10.04,46019
46,20,212,15,7.08,48,22.64,30,14.15,36,16.98,22,10.38,18,8.49,6,2.83,21,9.91,16,7.55,46020
46,21,53,9,16.98,15,28.3,7,13.21,8,15.09,2,3.77,2,3.77,2,3.77,3,5.66,5,9.43,46021
46,22,174,13,7.47,42,24.14,26,14.94,21,12.07,19,10.92,10,5.75,8,4.6,17,9.77,18,10.34,46022
46,23,218,27,12.39,57,26.15,34,15.6,30,13.76,22,10.09,6,2.75,6,2.75,24,11.01,12,5.5,46023
46,24,165,26,15.76,52,31.52,20,12.12,22,13.33,5,3.03,4,2.42,8,4.85,14,8.48,14,8.48,46024
46,25,250,34,13.6,52,20.8,30,12.0,40,16.0,15,6.0,17,6.8,17,6.8,14,5.6,31,12.4,46025
46,26,242,27,11.16,59,24.38,36,14.88,28,11.57,22,9.09,9,3.72,15,6.2,21,8.68,25,10.33,46026
46,27,199,23,11.56,55,27.64,26,13.07,22,11.06,16,8.04,7,3.52,10,5.03,15,7.54,25,12.56,46027
46,28,251,30,11.95,66,26.29,40,15.94,29,11.55,21,8.37,7,2.79,11,4.38,22,8.76,25,9.96,46028
46,29,339,54,15.93,101,29.79,35,10.32,53,15.63,23,6.78,13,3.83,8,2.36,18,5.31,34,10.03,46029
46,30,353,46,13.03,101,28.61,47,13.31,48,13.6,21,5.95,11,3.12,10,2.83,28,7.93,41,11.61,46030
46,31,325,41,12.62,107,32.92,31,9.54,62,19.08,22,6.77,10,3.08,7,2.15,25,7.69,20,6.15,46031
46,32,208,26,12.5,35,16.83,24,11.54,29,13.94,26,12.5,14,6.73,18,8.65,17,8.17,19,9.13,46032
46,33,332,41,12.35,82,24.7,34,10.24,61,18.37,30,9.04,14,4.22,16,4.82,21,6.33,33,9.94,46033
46,34,275,25,9.09,81,29.45,33,12.0,40,14.55,27,9.82,14,5.09,10,3.64,20,7.27,25,9.09,46034
46,35,227,32,14.1,61,26.87,17,7.49,32,14.1,18,7.93,10,4.41,12,5.29,16,7.05,29,12.78,46035
46,36,379,52,13.72,102,26.91,46,12.14,65,17.15,20,5.28,17,4.49,13,3.43,25,6.6,39,10.29,46036
46,37,135,15,11.11,39,28.89,21,15.56,17,12.59,7,5.19,8,5.93,7,5.19,5,3.7,16,11.85,46037
46,38,294,44,14.97,67,22.79,44,14.97,44,14.97,30,10.2,14,4.76,10,3.4,16,5.44,25,8.5,46038
46,39,314,32,10.19,95,30.25,34,10.83,64,20.38,19,6.05,14,4.46,6,1.91,24,7.64,26,8.28,46039
46,40,218,27,12.39,43,19.72,26,11.93,39,17.89,22,10.09,14,6.42,10,4.59,19,8.72,18,8.26,46040
46,41,237,16,6.75,45,18.99,30,12.66,44,18.57,30,12.66,32,13.5,9,3.8,15,6.33,16,6.75,46041
46,42,209,28,13.4,55,26.32,25,11.96,25,11.96,15,7.18,9,4.31,8,3.83,19,9.09,25,11.96,46042
46,43,426,66,15.49,133,31.22,40,9.39,78,18.31,22,5.16,14,3.29,14,3.29,23,5.4,36,8.45,46043
46,44,254,39,15.35,53,20.87,35,13.78,39,15.35,24,9.45,8,3.15,5,1.97,24,9.45,27,10.63,46044
46,45,284,28,9.86,77,27.11,39,13.73,44,15.49,21,7.39,13,4.58,14,4.93,20,7.04,28,9.86,46045
46,46,245,33,13.47,60,24.49,33,13.47,36,14.69,22,8.98,8,3.27,10,4.08,15,6.12,28,11.43,46046
46,47,105,12,11.43,26,24.76,22,20.95,13,12.38,9,8.57,3,2.86,5,4.76,6,5.71,9,8.57,46047
47,1,389,96,24.68,87,22.37,25,6.43,73,18.77,17,4.37,13,3.34,23,5.91,16,4.11,39,10.03,47001
47,2,389,74,19.02,81,20.82,35,9.0,73,18.77,30,7.71,13,3.34,18,4.63,19,4.88,46,11.83,47002
47,3,251,51,20.32,56,22.31,21,8.37,44,17.53,17,6.77,10,3.98,18,7.17,7,2.79,27,10.76,47003
47,4,461,88,19.09,118,25.6,39,8.46,105,22.78,15,3.25,16,3.47,22,4.77,13,2.82,45,9.76,47004
47,5,342,73,21.35,108,31.58,27,7.89,65,19.01,10,2.92,10,2.92,7,2.05,15,4.39,27,7.89,47005
47,6,519,91,17.53,143,27.55,41,7.9,106,20.42,25,4.82,11,2.12,21,4.05,22,4.24,59,11.37,47006
47,7,383,73,19.06,91,23.76,31,8.09,80,20.89,23,6.01,12,3.13,15,3.92,20,5.22,38,9.92,47007
47,8,548,140,25.55,159,29.01,38,6.93,109,19.89,20,3.65,10,1.82,14,2.55,9,1.64,49,8.94,47008
47,9,349,76,21.78,77,22.06,21,6.02,84,24.07,13,3.72,9,2.58,23,6.59,13,3.72,33,9.46,47009
47,10,222,33,14.86,63,28.38,26,11.71,35,15.77,12,5.41,7,3.15,10,4.5,8,3.6,28,12.61,47010
47,11,637,166,26.06,181,28.41,45,7.06,126,19.78,18,2.83,10,1.57,20,3.14,19,2.98,52,8.16,47011
47,12,351,62,17.66,90,25.64,41,11.68,54,15.38,20,5.7,6,1.71,22,6.27,15,4.27,41,11.68,47012
47,13,617,95,15.4,156,25.28,41,6.65,121,19.61,27,4.38,30,4.86,45,7.29,30,4.86,72,11.67,47013
47,14,266,45,16.92,70,26.32,29,10.9,45,16.92,14,5.26,11,4.14,12,4.51,9,3.38,31,11.65,47014
47,15,338,68,20.12,104,30.77,25,7.4,68,20.12,13,3.85,10,2.96,6,1.78,15,4.44,29,8.58,47015
47,16,431,69,16.01,138,32.02,30,6.96,80,18.56,20,4.64,11,2.55,17,3.94,15,3.48,51,11.83,47016
47,17,401,76,18.95,99,24.69,34,8.48,81,20.2,20,4.99,15,3.74,18,4.49,19,4.74,39,9.73,47017
47,18,411,89,21.65,118,28.71,42,10.22,65,15.82,11,2.68,10,2.43,15,3.65,24,5.84,37,9.0,47018
47,19,654,167,25.54,194,29.66,34,5.2,142,21.71,19,2.91,10,1.53,23,3.52,10,1.53,55,8.41,47019
47,20,459,107,23.31,128,27.89,38,8.28,89,19.39,11,2.4,12,2.61,13,2.83,18,3.92,43,9.37,47020
47,21,446,88,19.73,129,28.92,30,6.73,82,18.39,22,4.93,7,1.57,23,5.16,25,5.61,40,8.97,47021
47,22,462,100,21.65,134,29.0,42,9.09,72,15.58,16,3.46,15,3.25,23,4.98,19,4.11,41,8.87,47022
47,23,190,43,22.63,66,34.74,17,8.95,35,18.42,9,4.74,4,2.11,2,1.05,5,2.63,9,4.74,47023
47,24,293,47,16.04,84,28.67,30,10.24,49,16.72,12,4.1,11,3.75,12,4.1,21,7.17,27,9.22,47024
47,25,404,76,18.81,124,30.69,28,6.93,75,18.56,14,3.47,9,2.23,26,6.44,16,3.96,36,8.91,47025
47,26,409,61,14.91,131,32.03,41,10.02,66,16.14,24,5.87,17,4.16,17,4.16,25,6.11,27,6.6,47026
47,27,307,58,18.89,85,27.69,18,5.86,65,21.17,14,4.56,14,4.56,6,1.95,12,3.91,35,11.4,47027
47,28,590,129,21.86,170,28.81,38,6.44,119,20.17,18,3.05,10,1.69,31,5.25,17,2.88,58,9.83,47028
47,29,388,64,16.49,98,25.26,34,8.76,77,19.85,16,4.12,16,4.12,21,5.41,20,5.15,42,10.82,47029
47,30,420,82,19.52,135,32.14,36,8.57,74,17.62,23,5.48,13,3.1,12,2.86,18,4.29,27,6.43,47030
47,31,386,76,19.69,113,29.27,37,9.59,74,19.17,18,4.66,9,2.33,9,2.33,17,4.4,33,8.55,47031
47,32,393,75,19.08,113,28.75,37,9.41,65,16.54,14,3.56,10,2.54,15,3.82,21,5.34,43,10.94,47032
