ward,precinct,total,RAHM EMANUEL,RAHM EMANUEL Percent,MIGUEL DEL VALLE,MIGUEL DEL VALLE Percent,CAROL MOSELEY BRAUN,CAROL MOSELEY BRAUN Percent,GERY J. CHICO,GERY J. CHICO Percent,PATRICIA VAN PELT WATKINS,PATRICIA VAN PELT WATKINS Percent,"WILLIAM WALLS, III","WILLIAM WALLS, III Percent",precinct_id
42,41,429,321,74.83,21,4.9,9,2.1,75,17.48,3,0.7,0,0.0,42041
42,42,169,147,86.98,3,1.78,0,0.0,19,11.24,0,0.0,0,0.0,42042
42,43,282,221,78.37,13,4.61,6,2.13,41,14.54,0,0.0,1,0.35,42043
42,44,215,167,77.67,9,4.19,6,2.79,32,14.88,1,0.47,0,0.0,42044
42,45,263,205,77.95,14,5.32,1,0.38,42,15.97,0,0.0,1,0.38,42045
42,46,220,157,71.36,8,3.64,3,1.36,49,22.27,1,0.45,2,0.91,42046
42,47,159,118,74.21,3,1.89,3,1.89,34,21.38,1,0.63,0,0.0,42047
42,48,231,178,77.06,6,2.6,3,1.3,44,19.05,0,0.0,0,0.0,42048
42,49,64,53,82.81,0,0.0,5,7.81,5,7.81,1,1.56,0,0.0,42049
42,50,442,326,73.76,20,4.52,0,0.0,95,21.49,1,0.23,0,0.0,42050
42,51,545,382,70.09,33,6.06,11,2.02,116,21.28,2,0.37,1,0.18,42051
42,52,156,94,60.26,5,3.21,4,2.56,50,32.05,1,0.64,2,1.28,42052
42,53,333,247,74.17,13,3.9,5,1.5,67,20.12,0,0.0,1,0.3,42053
42,54,189,128,67.72,9,4.76,6,3.17,43,22.75,0,0.0,3,1.59,42054
42,55,294,212,72.11,9,3.06,9,3.06,63,21.43,1,0.34,0,0.0,42055
42,56,404,320,79.21,15,3.71,5,1.24,61,15.1,1,0.25,2,0.5,42056
42,57,203,141,69.46,9,4.43,8,3.94,43,21.18,1,0.49,1,0.49,42057
42,58,204,157,76.96,5,2.45,3,1.47,38,18.63,0,0.0,1,0.49,42058
42,59,354,266,75.14,15,4.24,0,0.0,73,20.62,0,0.0,0,0.0,42059
42,60,124,85,68.55,13,10.48,6,4.84,19,15.32,0,0.0,1,0.81,42060
42,61,205,157,76.59,7,3.41,1,0.49,40,19.51,0,0.0,0,0.0,42061
42,62,176,134,76.14,8,4.55,3,1.7,31,17.61,0,0.0,0,0.0,42062
42,63,267,215,80.52,3,1.12,2,0.75,47,17.6,0,0.0,0,0.0,42063
42,64,82,58,70.73,2,2.44,9,10.98,11,13.41,2,2.44,0,0.0,42064
42,65,355,273,76.9,11,3.1,4,1.13,66,18.59,1,0.28,0,0.0,42065
42,66,246,171,69.51,14,5.69,10,4.07,46,18.7,3,1.22,2,0.81,42066
42,67,512,400,78.13,18,3.52,7,1.37,85,16.6,2,0.39,0,0.0,42067
42,68,297,232,78.11,14,4.71,2,0.67,48,16.16,1,0.34,0,0.0,42068
42,69,154,94,61.04,16,10.39,8,5.19,34,22.08,1,0.65,1,0.65,42069
43,1,358,260,72.63,29,8.1,16,4.47,48,13.41,5,1.4,0,0.0,43001
43,2,292,231,79.11,14,4.79,0,0.0,47,16.1,0,0.0,0,0.0,43002
43,3,278,217,78.06,14,5.04,1,0.36,46,16.55,0,0.0,0,0.0,43003
43,4,395,279,70.63,19,4.81,5,1.27,88,22.28,3,0.76,1,0.25,43004
43,5,289,228,78.89,10,3.46,2,0.69,47,16.26,1,0.35,1,0.35,43005
43,6,219,146,66.67,20,9.13,11,5.02,36,16.44,4,1.83,2,0.91,43006
43,7,313,238,76.04,23,7.35,5,1.6,43,13.74,2,0.64,2,0.64,43007
43,8,365,280,76.71,27,7.4,2,0.55,52,14.25,3,0.82,1,0.27,43008
43,9,241,177,73.44,19,7.88,2,0.83,42,17.43,1,0.41,0,0.0,43009
43,10,259,200,77.22,22,8.49,3,1.16,33,12.74,0,0.0,1,0.39,43010
43,11,224,179,79.91,11,4.91,2,0.89,30,13.39,2,0.89,0,0.0,43011
43,12,349,261,74.79,15,4.3,1,0.29,71,20.34,0,0.0,1,0.29,43012
43,13,157,118,75.16,9,5.73,10,6.37,18,11.46,1,0.64,1,0.64,43013
43,14,249,205,82.33,8,3.21,0,0.0,35,14.06,0,0.0,1,0.4,43014
43,15,246,202,82.11,8,3.25,2,0.81,33,13.41,0,0.0,1,0.41,43015
43,16,275,221,80.36,12,4.36,2,0.73,39,14.18,0,0.0,1,0.36,43016
43,17,319,224,70.22,18,5.64,1,0.31,74,23.2,2,0.63,0,0.0,43017
43,18,331,251,75.83,15,4.53,5,1.51,59,17.82,1,0.3,0,0.0,43018
43,19,215,144,66.98,12,5.58,3,1.4,55,25.58,1,0.47,0,0.0,43019
43,20,282,210,74.47,16,5.67,3,1.06,51,18.09,2,0.71,0,0.0,43020
43,21,264,198,75.0,18,6.82,2,0.76,44,16.67,2,0.76,0,0.0,43021
43,22,225,155,68.89,17,7.56,2,0.89,51,22.67,0,0.0,0,0.0,43022
43,23,234,194,82.91,9,3.85,2,0.85,28,11.97,0,0.0,1,0.43,43023
43,24,290,207,71.38,16,5.52,2,0.69,61,21.03,1,0.34,3,1.03,43024
43,25,284,230,80.99,7,2.46,8,2.82,36,12.68,2,0.7,1,0.35,43025
43,26,239,170,71.13,12,5.02,0,0.0,54,22.59,1,0.42,2,0.84,43026
43,27,221,183,82.81,8,3.62,1,0.45,28,12.67,1,0.45,0,0.0,43027
43,28,392,306,78.06,11,2.81,1,0.26,72,18.37,2,0.51,0,0.0,43028
43,29,227,148,65.2,14,6.17,1,0.44,62,27.31,2,0.88,0,0.0,43029
43,30,190,135,71.05,12,6.32,7,3.68,34,17.89,2,1.05,0,0.0,43030
43,31,324,232,71.6,20,6.17,2,0.62,69,21.3,1,0.31,0,0.0,43031
43,32,288,231,80.21,12,4.17,1,0.35,44,15.28,0,0.0,0,0.0,43032
43,33,166,115,69.28,22,13.25,1,0.6,21,12.65,2,1.2,5,3.01,43033
43,34,134,97,72.39,8,5.97,1,0.75,26,19.4,1,0.75,1,0.75,43034
43,35,333,276,82.88,7,2.1,3,0.9,45,13.51,1,0.3,1,0.3,43035
43,36,240,180,75.0,9,3.75,3,1.25,42,17.5,2,0.83,4,1.67,43036
43,37,232,169,72.84,11,4.74,5,2.16,39,16.81,5,2.16,3,1.29,43037
43,38,204,136,66.67,15,7.35,1,0.49,52,25.49,0,0.0,0,0.0,43038
43,39,226,158,69.91,10,4.42,1,0.44,55,24.34,1,0.44,1,0.44,43039
43,40,124,89,71.77,6,4.84,1,0.81,28,22.58,0,0.0,0,0.0,43040
43,41,151,125,82.78,4,2.65,1,0.66,19,12.58,1,0.66,1,0.66,43041
43,42,230,188,81.74,6,2.61,2,0.87,34,14.78,0,0.0,0,0.0,43042
43,43,210,160,76.19,11,5.24,5,2.38,32,15.24,1,0.48,1,0.48,43043
43,44,272,196,72.06,10,3.68,1,0.37,63,23.16,2,0.74,0,0.0,43044
43,45,99,74,74.75,2,2.02,1,1.01,21,21.21,0,0.0,1,1.01,43045
43,46,340,278,81.76,12,3.53,1,0.29,49,14.41,0,0.0,0,0.0,43046
43,47,263,203,77.19,12,4.56,6,2.28,39,14.83,1,0.38,2,0.76,43047
43,48,247,176,71.26,16,6.48,7,2.83,47,19.03,0,0.0,1,0.4,43048
43,49,246,184,74.8,20,8.13,1,0.41,39,15.85,0,0.0,2,0.81,43049
43,50,216,169,78.24,9,4.17,1,0.46,37,17.13,0,0.0,0,0.0,43050
43,51,302,220,72.85,16,5.3,24,7.95,36,11.92,4,1.32,2,0.66,43051
43,52,233,179,76.82,6,2.58,1,0.43,44,18.88,0,0.0,3,1.29,43052
43,53,263,181,68.82,18,6.84,9,3.42,52,19.77,2,0.76,1,0.38,43053
43,54,212,152,71.7,15,7.08,5,2.36,40,18.87,0,0.0,0,0.0,43054
43,55,282,199,70.57,17,6.03,33,11.7,30,10.64,3,1.06,0,0.0,43055
43,56,197,148,75.13,8,4.06,3,1.52,36,18.27,2,1.02,0,0.0,43056
43,57,194,141,72.68,12,6.19,5,2.58,34,17.53,1,0.52,1,0.52,43057
43,58,188,138,73.4,13,6.91,2,1.06,34,18.09,1,0.53,0,0.0,43058
43,59,276,206,74.64,16,5.8,4,1.45,47,17.03,3,1.09,0,0.0,43059
44,1,251,194,77.29,16,6.37,3,1.2,36,14.34,2,0.8,0,0.0,44001
44,2,223,160,71.75,21,9.42,5,2.24,34,15.25,1,0.45,2,0.9,44002
44,3,307,253,82.41,15,4.89,1,0.33,38,12.38,0,0.0,0,0.0,44003
44,4,307,251,81.76,15,4.89,3,0.98,38,12.38,0,0.0,0,0.0,44004
44,5,278,196,70.5,25,8.99,6,2.16,49,17.63,2,0.72,0,0.0,44005
44,6,250,185,74.0,24,9.6,3,1.2,36,14.4,1,0.4,1,0.4,44006
44,7,312,229,73.4,15,4.81,1,0.32,65,20.83,2,0.64,0,0.0,44007
44,8,118,80,67.8,8,6.78,4,3.39,25,21.19,1,0.85,0,0.0,44008
44,9,222,167,75.23,18,8.11,2,0.9,32,14.41,1,0.45,2,0.9,44009
44,10,176,128,72.73,12,6.82,2,1.14,33,18.75,0,0.0,1,0.57,44010
44,11,249,179,71.89,19,7.63,1,0.4,50,20.08,0,0.0,0,0.0,44011
44,12,226,171,75.66,10,4.42,0,0.0,45,19.91,0,0.0,0,0.0,44012
44,13,180,129,71.67,23,12.78,2,1.11,24,13.33,1,0.56,1,0.56,44013
44,14,224,156,69.64,32,14.29,1,0.45,31,13.84,1,0.45,3,1.34,44014
44,15,338,264,78.11,26,7.69,5,1.48,43,12.72,0,0.0,0,0.0,44015
44,16,270,196,72.59,30,11.11,1,0.37,43,15.93,0,0.0,0,0.0,44016
44,17,290,215,74.14,33,11.38,4,1.38,37,12.76,1,0.34,0,0.0,44017
44,18,194,140,72.16,15,7.73,1,0.52,37,19.07,0,0.0,1,0.52,44018
44,19,135,100,74.07,11,8.15,2,1.48,21,15.56,1,0.74,0,0.0,44019
44,20,236,170,72.03,21,8.9,1,0.42,42,17.8,2,0.85,0,0.0,44020
44,21,275,197,71.64,24,8.73,5,1.82,47,17.09,2,0.73,0,0.0,44021
44,22,331,264,79.76,14,4.23,5,1.51,48,14.5,0,0.0,0,0.0,44022
44,23,231,170,73.59,29,12.55,3,1.3,28,12.12,1,0.43,0,0.0,44023
44,24,174,128,73.56,19,10.92,3,1.72,23,13.22,0,0.0,1,0.57,44024
44,25,267,202,75.66,25,9.36,2,0.75,36,13.48,1,0.37,1,0.37,44025
44,26,236,171,72.46,19,8.05,1,0.42,44,18.64,1,0.42,0,0.0,44026
44,27,292,221,75.68,23,7.88,1,0.34,45,15.41,1,0.34,1,0.34,44027
44,28,200,142,71.0,9,4.5,0,0.0,49,24.5,0,0.0,0,0.0,44028
44,29,297,212,71.38,34,11.45,0,0.0,50,16.84,0,0.0,1,0.34,44029
44,30,227,167,73.57,26,11.45,2,0.88,31,13.66,1,0.44,0,0.0,44030
44,31,304,230,75.66,26,8.55,1,0.33,46,15.13,0,0.0,1,0.33,44031
44,32,208,161,77.4,19,9.13,5,2.4,23,11.06,0,0.0,0,0.0,44032
44,33,312,230,73.72,37,11.86,3,0.96,40,12.82,1,0.32,1,0.32,44033
44,34,164,122,74.39,11,6.71,4,2.44,27,16.46,0,0.0,0,0.0,44034
44,35,228,171,75.0,16,7.02,1,0.44,40,17.54,0,0.0,0,0.0,44035
44,36,227,164,72.25,20,8.81,4,1.76,36,15.86,2,0.88,1,0.44,44036
44,37,325,234,72.0,31,9.54,7,2.15,50,15.38,2,0.62,1,0.31,44037
44,38,257,171,66.54,24,9.34,1,0.39,61,23.74,0,0.0,0,0.0,44038
44,39,260,197,75.77,19,7.31,0,0.0,40,15.38,1,0.38,3,1.15,44039
44,40,261,185,70.88,23,8.81,1,0.38,51,19.54,1,0.38,0,0.0,44040
44,41,295,236,80.0,24,8.14,7,2.37,26,8.81,2,0.68,0,0.0,44041
44,42,359,263,73.26,27,7.52,9,2.51,58,16.16,2,0.56,0,0.0,44042
44,43,316,237,75.0,23,7.28,1,0.32,52,16.46,2,0.63,1,0.32,44043
44,44,314,239,76.11,20,6.37,5,1.59,49,15.61,0,0.0,1,0.32,44044
44,45,305,234,76.72,19,6.23,4,1.31,44,14.43,3,0.98,1,0.33,44045
44,46,196,157,80.1,12,6.12,2,1.02,25,12.76,0,0.0,0,0.0,44046
44,47,395,277,70.13,31,7.85,4,1.01,80,20.25,2,0.51,1,0.25,44047
44,48,212,155,73.11,18,8.49,0,0.0,39,18.4,0,0.0,0,0.0,44048
44,49,416,335,80.53,25,6.01,2,0.48,52,12.5,1,0.24,1,0.24,44049
44,50,228,137,60.09,28,12.28,1,0.44,59,25.88,1,0.44,2,0.88,44050
44,51,179,131,73.18,13,7.26,2,1.12,32,17.88,0,0.0,1,0.56,44051
45,1,239,117,48.95,32,13.39,1,0.42,87,36.4,2,0.84,0,0.0,45001
45,2,363,172,47.38,21,5.79,1,0.28,166,45.73,2,0.55,1,0.28,45002
45,3,345,168,48.7,23,6.67,0,0.0,154,44.64,0,0.0,0,0.0,45003
45,4,384,191,49.74,21,5.47,6,1.56,165,42.97,1,0.26,0,0.0,45004
45,5,350,150,42.86,24,6.86,1,0.29,173,49.43,1,0.29,1,0.29,45005
45,6,293,130,44.37,24,8.19,3,1.02,133,45.39,0,0.0,3,1.02,45006
45,7,301,160,53.16,57,18.94,6,1.99,75,24.92,2,0.66,1,0.33,45007
45,8,227,119,52.42,20,8.81,1,0.44,86,37.89,0,0.0,1,0.44,45008
45,9,353,157,44.48,32,9.07,0,0.0,162,45.89,1,0.28,1,0.28,45009
45,10,350,171,48.86,43,12.29,4,1.14,128,36.57,3,0.86,1,0.29,45010
45,11,294,146,49.66,21,7.14,2,0.68,123,41.84,2,0.68,0,0.0,45011
45,12,358,194,54.19,39,10.89,3,0.84,121,33.8,0,0.0,1,0.28,45012
45,13,386,219,56.74,24,6.22,1,0.26,139,36.01,1,0.26,2,0.52,45013
45,14,335,172,51.34,46,13.73,7,2.09,105,31.34,1,0.3,4,1.19,45014
45,15,326,144,44.17,25,7.67,5,1.53,149,45.71,2,0.61,1,0.31,45015
45,16,281,145,51.6,37,13.17,5,1.78,92,32.74,2,0.71,0,0.0,45016
45,17,258,138,53.49,23,8.91,4,1.55,91,35.27,1,0.39,1,0.39,45017
45,18,290,164,56.55,36,12.41,4,1.38,84,28.97,2,0.69,0,0.0,45018
45,19,351,184,52.42,16,4.56,1,0.28,143,40.74,3,0.85,4,1.14,45019
45,20,278,142,51.08,22,7.91,3,1.08,106,38.13,4,1.44,1,0.36,45020
45,21,281,133,47.33,25,8.9,3,1.07,120,42.7,0,0.0,0,0.0,45021
45,22,275,132,48.0,22,8.0,4,1.45,115,41.82,2,0.73,0,0.0,45022
45,23,330,151,45.76,17,5.15,1,0.3,157,47.58,3,0.91,1,0.3,45023
45,24,395,208,52.66,32,8.1,8,2.03,146,36.96,0,0.0,1,0.25,45024
45,25,292,175,59.93,26,8.9,0,0.0,89,30.48,1,0.34,1,0.34,45025
45,26,325,174,53.54,40,12.31,5,1.54,103,31.69,0,0.0,3,0.92,45026
45,27,265,123,46.42,24,9.06,1,0.38,113,42.64,3,1.13,1,0.38,45027
45,28,266,142,53.38,39,14.66,1,0.38,84,31.58,0,0.0,0,0.0,45028
45,29,290,151,52.07,30,10.34,5,1.72,98,33.79,5,1.72,1,0.34,45029
45,30,316,147,46.52,24,7.59,8,2.53,131,41.46,1,0.32,5,1.58,45030
45,31,305,163,53.44,41,13.44,4,1.31,93,30.49,3,0.98,1,0.33,45031
45,32,200,108,54.0,17,8.5,2,1.0,72,36.0,0,0.0,1,0.5,45032
45,33,293,136,46.42,26,8.87,5,1.71,124,42.32,2,0.68,0,0.0,45033
45,34,230,125,54.35,23,10.0,2,0.87,80,34.78,0,0.0,0,0.0,45034
45,35,323,152,47.06,28,8.67,2,0.62,136,42.11,2,0.62,3,0.93,45035
45,36,303,141,46.53,29,9.57,0,0.0,132,43.56,1,0.33,0,0.0,45036
45,37,303,172,56.77,33,10.89,1,0.33,93,30.69,1,0.33,3,0.99,45037
45,38,339,207,61.06,37,10.91,2,0.59,92,27.14,0,0.0,1,0.29,45038
45,39,345,192,55.65,38,11.01,3,0.87,107,31.01,5,1.45,0,0.0,45039
45,40,325,185,56.92,36,11.08,3,0.92,98,30.15,0,0.0,3,0.92,45040
45,41,191,98,51.31,23,12.04,2,1.05,68,35.6,0,0.0,0,0.0,45041
45,42,292,152,52.05,22,7.53,1,0.34,112,38.36,3,1.03,2,0.68,45042
45,43,268,143,53.36,29,10.82,0,0.0,95,35.45,1,0.37,0,0.0,45043
45,44,360,173,48.06,36,10.0,5,1.39,144,40.0,1,0.28,1,0.28,45044
45,45,240,132,55.0,23,9.58,0,0.0,85,35.42,0,0.0,0,0.0,45045
45,46,315,185,58.73,27,8.57,4,1.27,92,29.21,5,1.59,2,0.63,45046
45,47,290,163,56.21,20,6.9,2,0.69,105,36.21,0,0.0,0,0.0,45047
45,48,302,173,57.28,43,14.24,2,0.66,78,25.83,3,0.99,3,0.99,45048
45,49,303,161,53.14,29,9.57,2,0.66,108,35.64,0,0.0,3,0.99,45049
45,50,286,148,51.75,19,6.64,2,0.7,112,39.16,2,0.7,3,1.05,45050
45,51,300,127,42.33,26,8.67,4,1.33,141,47.0,0,0.0,2,0.67,45051
45,52,313,161,51.44,22,7.03,1,0.32,128,40.89,1,0.32,0,0.0,45052
45,53,239,107,44.77,24,10.04,1,0.42,103,43.1,2,0.84,2,0.84,45053
46,1,507,370,72.98,35,6.9,11,2.17,89,17.55,2,0.39,0,0.0,46001
46,2,292,198,67.81,49,16.78,3,1.03,38,13.01,1,0.34,3,1.03,46002
46,3,324,226,69.75,30,9.26,16,4.94,45,13.89,6,1.85,1,0.31,46003
46,4,315,204,64.76,30,9.52,29,9.21,41,13.02,8,2.54,3,0.95,46004
46,5,210,142,67.62,20,9.52,7,3.33,40,19.05,0,0.0,1,0.48,46005
46,6,357,254,71.15,23,6.44,19,5.32,58,16.25,0,0.0,3,0.84,46006
46,7,200,145,72.5,19,9.5,2,1.0,33,16.5,1,0.5,0,0.0,46007
46,8,376,268,71.28,32,8.51,25,6.65,44,11.7,4,1.06,3,0.8,46008
46,9,294,192,65.31,38,12.93,4,1.36,57,19.39,3,1.02,0,0.0,46009
46,10,246,163,66.26,26,10.57,8,3.25,48,19.51,1,0.41,0,0.0,46010
46,11,323,215,66.56,33,10.22,15,4.64,53,16.41,4,1.24,3,0.93,46011
46,12,390,266,68.21,56,14.36,14,3.59,51,13.08,2,0.51,1,0.26,46012
46,13,288,212,73.61,15,5.21,12,4.17,46,15.97,3,1.04,0,0.0,46013
46,14,240,172,71.67,45,18.75,4,1.67,19,7.92,0,0.0,0,0.0,46014
46,15,353,256,72.52,28,7.93,4,1.13,61,17.28,2,0.57,2,0.57,46015
46,16,312,194,62.18,48,15.38,6,1.92,59,18.91,4,1.28,1,0.32,46016
46,17,409,301,73.59,36,8.8,9,2.2,57,13.94,4,0.98,2,0.49,46017
46,18,311,233,74.92,38,12.22,5,1.61,32,10.29,2,0.64,1,0.32,46018
46,19,330,203,61.52,69,20.91,1,0.3,53,16.06,3,0.91,1,0.3,46019
46,20,251,194,77.29,16,6.37,10,3.98,24,9.56,4,1.59,3,1.2,46020
46,21,140,86,61.43,23,16.43,0,0.0,30,21.43,1,0.71,0,0.0,46021
46,22,330,229,69.39,22,6.67,25,7.58,45,13.64,5,1.52,4,1.21,46022
46,23,253,177,69.96,5,1.98,27,10.67,28,11.07,7,2.77,9,3.56,46023
46,24,219,161,73.52,16,7.31,1,0.46,40,18.26,1,0.46,0,0.0,46024
46,25,404,286,70.79,35,8.66,14,3.47,59,14.6,5,1.24,5,1.24,46025
46,26,335,223,66.57,36,10.75,26,7.76,41,12.24,8,2.39,1,0.3,46026
46,27,381,251,65.88,38,9.97,11,2.89,79,20.73,2,0.52,0,0.0,46027
46,28,334,237,70.96,21,6.29,4,1.2,68,20.36,3,0.9,1,0.3,46028
46,29,266,185,69.55,23,8.65,7,2.63,47,17.67,3,1.13,1,0.38,46029
46,30,329,231,70.21,36,10.94,8,2.43,48,14.59,5,1.52,1,0.3,46030
46,31,354,272,76.84,27,7.63,1,0.28,52,14.69,2,0.56,0,0.0,46031
46,32,285,174,61.05,13,4.56,45,15.79,40,14.04,8,2.81,5,1.75,46032
46,33,347,246,70.89,34,9.8,5,1.44,57,16.43,1,0.29,4,1.15,46033
46,34,276,201,72.83,28,10.14,15,5.43,28,10.14,2,0.72,2,0.72,46034
46,35,434,285,65.67,38,8.76,26,5.99,78,17.97,6,1.38,1,0.23,46035
46,36,299,212,70.9,19,6.35,5,1.67,63,21.07,0,0.0,0,0.0,46036
46,37,231,175,75.76,22,9.52,1,0.43,32,13.85,0,0.0,1,0.43,46037
46,38,310,212,68.39,27,8.71,22,7.1,39,12.58,5,1.61,5,1.61,46038
46,39,352,250,71.02,25,7.1,5,1.42,71,20.17,1,0.28,0,0.0,46039
46,40,227,152,66.96,22,9.69,26,11.45,20,8.81,5,2.2,2,0.88,46040
46,41,317,227,71.61,30,9.46,23,7.26,29,9.15,4,1.26,4,1.26,46041
46,42,332,230,69.28,42,12.65,27,8.13,29,8.73,3,0.9,1,0.3,46042
46,43,351,267,76.07,25,7.12,3,0.85,53,15.1,2,0.57,1,0.28,46043
46,44,244,173,70.9,12,4.92,23,9.43,33,13.52,2,0.82,1,0.41,46044
46,45,326,224,68.71,24,7.36,5,1.53,68,20.86,3,0.92,2,0.61,46045
46,46,307,212,69.06,35,11.4,10,3.26,43,14.01,4,1.3,3,0.98,46046
46,47,125,76,60.8,17,13.6,7,5.6,23,18.4,1,0.8,1,0.8,46047
47,1,327,197,60.24,60,18.35,3,0.92,64,19.57,0,0.0,3,0.92,47001
47,2,259,170,65.64,28,10.81,0,0.0,61,23.55,0,0.0,0,0.0,47002
47,3,295,195,66.1,32,10.85,1,0.34,65,22.03,1,0.34,1,0.34,47003
47,4,351,249,70.94,46,13.11,1,0.28,54,15.38,0,0.0,1,0.28,47004
47,5,350,235,67.14,46,13.14,3,0.86,61,17.43,3,0.86,2,0.57,47005
47,6,365,257,70.41,51,13.97,1,0.27,56,15.34,0,0.0,0,0.0,47006
47,7,328,215,65.55,30,9.15,0,0.0,82,25.0,0,0.0,1,0.3,47007
47,8,443,314,70.88,67,15.12,3,0.68,59,13.32,0,0.0,0,0.0,47008
47,9,266,156,58.65,28,10.53,3,1.13,77,28.95,0,0.0,2,0.75,47009
47,10,214,146,68.22,37,17.29,0,0.0,29,13.55,0,0.0,2,0.93,47010
47,11,495,332,67.07,71,14.34,7,1.41,81,16.36,1,0.2,3,0.61,47011
47,12,336,222,66.07,39,11.61,5,1.49,66,19.64,2,0.6,2,0.6,47012
47,13,432,288,66.67,70,16.2,4,0.93,66,15.28,3,0.69,1,0.23,47013
47,14,234,153,65.38,44,18.8,1,0.43,33,14.1,2,0.85,1,0.43,47014
47,15,349,211,60.46,66,18.91,10,2.87,56,16.05,2,0.57,4,1.15,47015
47,16,335,208,62.09,68,20.3,0,0.0,57,17.01,1,0.3,1,0.3,47016
47,17,334,228,68.26,32,9.58,4,1.2,68,20.36,1,0.3,1,0.3,47017
47,18,336,252,75.0,30,8.93,2,0.6,48,14.29,1,0.3,3,0.89,47018
47,19,362,242,66.85,63,17.4,5,1.38,51,14.09,0,0.0,1,0.28,47019
47,20,401,260,64.84,63,15.71,3,0.75,72,17.96,2,0.5,1,0.25,47020
47,21,346,204,58.96,68,19.65,7,2.02,66,19.08,0,0.0,1,0.29,47021
47,22,311,193,62.06,47,15.11,2,0.64,65,20.9,3,0.96,1,0.32,47022
47,23,168,103,61.31,41,24.4,3,1.79,19,11.31,1,0.6,1,0.6,47023
47,24,311,217,69.77,39,12.54,3,0.96,49,15.76,3,0.96,0,0.0,47024
47,25,374,279,74.6,36,9.63,5,1.34,54,14.44,0,0.0,0,0.0,47025
47,26,488,311,63.73,99,20.29,5,1.02,69,14.14,2,0.41,2,0.41,47026
47,27,296,186,62.84,30,10.14,3,1.01,76,25.68,1,0.34,0,0.0,47027
47,28,427,298,69.79,52,12.18,1,0.23,72,16.86,2,0.47,2,0.47,47028
47,29,367,234,63.76,32,8.72,4,1.09,96,26.16,1,0.27,0,0.0,47029
47,30,360,237,65.83,62,17.22,3,0.83,55,15.28,1,0.28,2,0.56,47030
47,31,330,222,67.27,46,13.94,8,2.42,49,14.85,5,1.52,0,0.0,47031
47,32,337,199,59.05,75,22.26,2,0.59,61,18.1,0,0.0,0,0.0,47032
47,33,304,182,59.87,58,19.08,3,0.99,60,19.74,1,0.33,0,0.0,47033
47,34,399,263,65.91,64,16.04,3,0.75,62,15.54,5,1.25,2,0.5,47034
47,35,482,367,76.14,42,8.71,4,0.83,64,13.28,1,0.21,4,0.83,47035
47,36,458,310,67.69,77,16.81,2,0.44,64,13.97,2,0.44,3,0.66,47036
47,37,439,302,68.79,66,15.03,3,0.68,66,15.03,1,0.23,1,0.23,47037
47,38,368,248,67.39,61,16.58,2,0.54,55,14.95,2,0.54,0,0.0,47038
47,39,318,240,75.47,40,12.58,1,0.31,34,10.69,2,0.63,1,0.31,47039
47,40,316,211,66.77,53,16.77,2,0.63,47,14.87,1,0.32,2,0.63,47040
47,41,529,376,71.08,60,11.34,7,1.32,80,15.12,5,0.95,1,0.19,47041
47,42,273,157,57.51,59,21.61,5,1.83,48,17.58,2,0.73,2,0.73,47042
47,43,213,163,76.53,16,7.51,0,0.0,33,15.49,0,0.0,1,0.47,47043
47,44,353,260,73.65,24,6.8,6,1.7,58,16.43,2,0.57,3,0.85,47044
47,45,367,242,65.94,70,19.07,4,1.09,48,13.08,3,0.82,0,0.0,47045
47,46,245,159,64.9,37,15.1,1,0.41,48,19.59,0,0.0,0,0.0,47046
47,47,288,184,63.89,42,14.58,8,2.78,51,17.71,2,0.69,1,0.35,47047
47,48,56,42,75.0,5,8.93,3,5.36,5,8.93,0,0.0,1,1.79,47048
47,49,201,130,64.68,30,14.93,4,1.99,35,17.41,1,0.5,1,0.5,47049
47,50,318,218,68.55,32,10.06,0,0.0,68,21.38,0,0.0,0,0.0,47050
47,51,193,121,62.69,21,10.88,3,1.55,47,24.35,1,0.52,0,0.0,47051
47,52,227,157,69.16,27,11.89,7,3.08,35,15.42,1,0.44,0,0.0,47052
48,1,290,181,62.41,51,17.59,8,2.76,46,15.86,3,1.03,1,0.34,48001
48,2,232,152,65.52,26,11.21,11,4.74,36,15.52,5,2.16,2,0.86,48002
48,3,340,239,70.29,44,12.94,9,2.65,44,12.94,3,0.88,1,0.29,48003
48,4,335,236,70.45,31,9.25,6,1.79,60,17.91,2,0.6,0,0.0,48004
48,5,267,178,66.67,31,11.61,2,0.75,52,19.48,3,1.12,1,0.37,48005
48,6,324,227,70.06,25,7.72,29,8.95,37,11.42,3,0.93,3,0.93,48006
48,7,221,134,60.63,46,20.81,2,0.9,37,16.74,2,0.9,0,0.0,48007
48,8,216,147,68.06,25,11.57,3,1.39,40,18.52,0,0.0,1,0.46,48008
48,9,270,190,70.37,14,5.19,10,3.7,54,20.0,2,0.74,0,0.0,48009
48,10,205,131,63.9,34,16.59,4,1.95,35,17.07,1,0.49,0,0.0,48010
48,11,295,213,72.2,46,15.59,2,0.68,33,11.19,1,0.34,0,0.0,48011
48,12,273,192,70.33,28,10.26,9,3.3,44,16.12,0,0.0,0,0.0,48012
48,13,246,169,68.7,30,12.2,8,3.25,39,15.85,0,0.0,0,0.0,48013
48,14,327,239,73.09,29,8.87,22,6.73,31,9.48,2,0.61,4,1.22,48014
48,15,152,93,61.18,13,8.55,9,5.92,33,21.71,3,1.97,1,0.66,48015
